"Date","SINTEX.NS.Open","SINTEX.NS.High","SINTEX.NS.Low","SINTEX.NS.Close","SINTEX.NS.Volume","SINTEX.NS.Adjusted"
2009-10-06,121.849998,123.078003,117.181999,120.891998,302426,110.793564
2009-10-07,121.849998,132.953995,121.849998,128.727997,2317565,117.974998
2009-10-08,129.220001,129.220001,121.359001,122.439003,2063092,112.211342
2009-10-09,122.439003,125.903,121.849998,123.791,1344746,113.450394
2009-10-12,124.404999,124.404999,117.968002,121.849998,1703598,111.671532
2009-10-13,122.734001,122.734001,122.734001,122.734001,0,112.481712
2009-10-14,121.849998,124.699997,120.350998,121.874001,958065,111.693542
2009-10-15,123.667999,123.667999,120.375999,120.720001,1205921,110.635925
2009-10-16,121.947998,123.815002,121.359001,122.194,1094600,111.986801
2009-10-20,122.365997,126.959999,121.653,125.584,857041,115.093628
2009-10-21,127.721001,127.990997,121.431999,122.415001,1083471,112.189339
2009-10-22,118.016998,124.749001,118.016998,122.242996,1249468,112.031708
2009-10-23,122.882004,124.183998,117.501999,118.091003,1293493,108.22654
2009-10-26,118.459999,120.081001,116.739998,118.067001,1678723,108.204552
2009-10-27,115.954002,117.428001,112.023003,112.710999,1130483,103.295937
2009-10-28,111.778,112.268997,105.636002,108.779999,687263,99.693314
2009-10-29,107.110001,110.450996,104.285004,105.684998,620898,96.856834
2009-10-30,108.093002,110.057999,100.010002,102.983002,1339267,94.380562
2009-11-03,101.532997,105.980003,100.820999,102.417999,1191464,93.862747
2009-11-04,104.162003,104.653,101.705002,103.252998,1658464,94.628006
2009-11-05,103.891998,105.463997,101.016998,103.327003,1951137,94.695824
2009-11-06,106.225998,107.896004,105.636002,107.502998,875524,98.522972
2009-11-09,107.699997,111.262001,107.356003,110.082001,941551,100.886551
2009-11-10,110.598,111.778,105.636002,106.028999,671872,97.172112
2009-11-11,105.782997,108.584,104.457001,106.642998,664452,97.734818
2009-11-12,106.619003,108.584,104.751999,107.454002,1156789,98.478065
2009-11-13,107.600998,109.026001,104.162003,105.341003,847172,96.54158
2009-11-16,105.931,109.516998,105.734001,108.608002,2826359,99.535683
2009-11-17,109.911003,115.167999,109.418999,113.374001,4509662,103.903557
2009-11-18,113.988998,118.902,112.489998,118.213997,2391438,108.339256
2009-11-19,117.918999,119.319,113.005997,113.865997,1042963,104.354462
2009-11-20,113.497002,116.420998,110.132004,112.489998,1380272,103.093407
2009-11-23,113.963997,117.084,113.029999,116.175003,1902707,106.470596
2009-11-24,117.428001,122.734001,115.536003,120.744003,2120723,110.657936
2009-11-25,121.359001,128.580994,118.213997,127.253998,4242637,116.624115
2009-11-26,126.959999,127.205002,116.593002,119.025002,2456296,109.08252
2009-11-27,117.772003,120.278,112.514999,119,1515786,109.059601
2009-11-30,119.933998,124.158997,119.933998,121.973,896566,111.784264
2009-12-01,122.832001,125.609001,121.899002,125.042999,786547,114.597824
2009-12-02,125.779999,130.153,123.815002,128.237,1343535,117.525009
2009-12-03,129.391998,129.710999,124.306,125.362999,654546,114.89109
2009-12-04,125.289001,126.639999,122.341003,123.200996,368817,112.909683
2009-12-07,123.323997,124.257004,120.375999,120.695,349191,110.613014
2009-12-08,121.112999,126.174004,120.843002,124.208,1569664,113.832573
2009-12-09,122.832001,125.535004,121.359001,122.070999,593530,111.874092
2009-12-10,123.078003,125.239998,121.481003,124.158997,428981,113.787659
2009-12-11,124.797997,125.436996,120.964996,121.481003,401193,111.333359
2009-12-14,121.505997,123.765999,120.007004,120.646004,301140,110.568123
2009-12-15,118.681,122.242996,118.213997,119.025002,231451,109.08252
2009-12-16,120.375999,120.375999,115.977997,117.133003,459007,107.348564
2009-12-17,117.428001,118.238998,115.635002,116.666,213622,106.92057
2009-12-18,115.462997,122.586998,115.462997,121.457001,1172977,111.311371
2009-12-21,121.849998,122.463997,119.025002,119.712997,590546,109.713043
2009-12-22,120.792999,121.457001,118.411003,119.541,152777,109.555405
2009-12-23,119.885002,125.289001,119.885002,123.962997,1115387,113.608025
2009-12-24,124.306,127.598,121.481003,126.099998,1042477,115.566521
2009-12-29,126.174004,133.740005,123.323997,132.093994,2124061,121.059814
2009-12-30,133.886993,138.653,132.093994,136.613998,2690013,125.202271
2009-12-31,139.733994,139.733994,130.251999,134.869995,2571746,123.603943
2010-01-04,132.044998,138.063995,131.307999,136.516006,2053447,125.112465
2010-01-05,137.572006,138.432007,134.869995,136.393005,961543,124.999741
2010-01-06,136.983002,143.369995,135.214005,142.117004,2128669,130.245605
2010-01-07,143.910995,145.826996,132.561005,134.158005,4152887,122.951416
2010-01-08,134.132996,136.320007,132.119003,132.610001,1727016,121.532715
2010-01-11,135.115997,135.115997,130.373993,133.028,1097531,121.915817
2010-01-12,133.641998,136.835007,132.462997,133.518997,1802365,122.365791
2010-01-13,132.658997,135.828003,130.694,132.389008,2942055,121.3302
2010-01-14,132.707993,135.337006,126.713997,127.769997,5384257,117.097023
2010-01-15,129.416,129.710999,126.272003,127.032997,1931814,116.421593
2010-01-18,127.253998,131.897995,126.295998,129.587997,2608131,118.763153
2010-01-19,131.061996,133.494003,129.587997,131.75,2661930,120.744568
2010-01-20,133.641998,135.606995,131.259003,134.992996,2132754,123.716675
2010-01-21,134.869995,134.869995,129.416,131.431,1207447,120.452209
2010-01-22,130.201996,130.201996,124.084999,128.826996,857004,118.065727
2010-01-25,129.220001,129.710999,122.955002,124.208,616077,113.832573
2010-01-27,131.75,131.75,118.434998,119.958,927656,109.937584
2010-01-28,120.916,127.205002,120.327003,125.093002,2138964,114.643639
2010-01-29,125.093002,125.093002,121.112999,123.717003,1329459,113.382576
2010-02-01,122.832001,129.171005,122.341003,128.113998,959616,117.412292
2010-02-02,129.563995,130.694,124.356003,128.016006,476431,117.322472
2010-02-03,129.710999,132.634995,128.237,130.766998,448029,119.843666
2010-02-04,129.932007,131.529007,127.082001,128.335007,457076,117.614838
2010-02-05,125.289001,125.289001,119.958,122.538002,813236,112.302063
2010-02-08,124.600998,125.657997,120.964996,122.045998,576478,111.851166
2010-02-09,121.039001,125.018997,121.039001,122.095001,482460,111.896065
2010-02-10,123.815002,126.689003,122.341003,122.931,781609,112.662239
2010-02-11,124.797997,125.731003,122.882004,123.152,413535,112.864777
2010-02-15,123.299004,125.289001,120.866997,121.529999,264871,111.378265
2010-02-16,123.323997,123.323997,120.670998,122.513,557672,112.279152
2010-02-17,123.815002,124.797997,122.586998,123.028999,542743,112.752052
2010-02-18,123.152,123.962997,120.523003,122.415001,409218,112.189339
2010-02-19,120.375999,121.849998,117.181999,120.547997,449010,110.478302
2010-02-22,121.849998,123.815002,119.983002,120.622002,489433,110.54612
2010-02-23,121.112999,122.734001,117.918999,118.876999,423103,108.946869
2010-02-24,117.918999,119.613998,115.240997,117.968002,871056,108.113808
2010-02-25,119.392998,119.392998,114.061996,115.954002,1425350,106.268044
2010-02-26,116.814003,118.607002,115.462997,116.936996,496823,107.168938
2010-03-02,116.470001,121.555,116.470001,119.392998,1676403,109.419777
2010-03-03,119.148003,123.323997,119.148003,121.334,1321501,111.198647
2010-03-04,122.095001,128.212997,120.916,127.525002,1310942,116.872498
2010-03-05,128.408997,128.408997,125.387001,127.132004,1409892,116.512321
2010-03-08,128.703995,130.669006,127.057999,128.408997,1706759,117.682632
2010-03-09,128.630005,134.132996,126.542,132.977997,1966027,121.869987
2010-03-10,132.977997,137.326996,132.733002,136.048996,2549785,124.684441
2010-03-11,136.024994,137.278,132.216995,135.804001,1293910,124.459923
2010-03-12,136.098007,138.309006,131.110992,133.052002,2494269,121.937805
2010-03-15,131.675995,133.052002,113.766998,129.882996,1388993,119.033524
2010-03-16,130.645004,133.960999,129.735992,131.503998,1343500,120.519112
2010-03-17,131.921997,133.149994,128.727997,130.817001,1358116,119.889519
2010-03-18,130.300995,135.067001,129.587997,134.451996,935434,123.220856
2010-03-19,135.115997,135.311996,130.988998,132.412994,1840136,121.35218
2010-03-22,130.201996,135.951004,129.220001,134.869995,892087,123.603943
2010-03-23,135.606995,136.589996,131.184998,132.929001,776895,121.825096
2010-03-25,131.75,137.473999,131.184998,136.639008,2203051,125.225182
2010-03-26,138.309006,142.485992,137.572006,141.970001,2822433,130.11087
2010-03-29,141.503006,144.401993,139.046005,139.832993,1353046,128.15239
2010-03-30,140.766006,144.574005,139.292007,141.822006,1176336,129.97522
2010-03-31,143.320999,148.382004,141.061005,145.188004,2424389,133.060043
2010-04-01,147.153,147.300995,142.240005,144.229996,927633,132.182053
2010-04-05,144.451004,152.188995,143.567001,150.298004,2135284,137.743195
2010-04-06,151.673996,151.673996,147.054993,150.003006,1425268,137.472855
2010-04-07,149.856003,155.113007,149.856003,154.376007,2065302,141.480545
2010-04-08,153.785995,154.473999,150.395996,152.311996,1086876,139.588989
2010-04-09,153.197006,155.996994,149.977997,154.720001,2007875,141.795807
2010-04-12,155.751999,155.751999,153.048996,153.737,498012,140.894913
2010-04-13,151.330002,157.078003,151.330002,155.309006,1352429,142.335617
2010-04-15,155.531006,157.175995,154.817993,155.727005,919384,142.718719
2010-04-16,155.727005,157.716995,152.925995,153.589996,794472,140.760193
2010-04-19,150.837997,155.751999,150.789001,154.572006,880075,141.660202
2010-04-20,155.505997,157.593994,152.115997,152.753998,1433641,139.994049
2010-04-21,154.278,162.876007,153.835007,159.535004,2783779,146.208603
2010-04-22,158.945007,160.639999,156.955002,158.110001,715796,144.902649
2010-04-23,159.632996,160.026001,157.740997,159.093002,368292,145.803528
2010-04-26,161.598007,163.514999,157.766006,162.162994,946517,148.617065
2010-04-27,163.121994,163.858994,161.181,162.408997,245456,148.842514
2010-04-28,159.682007,165.505005,159.018997,159.878998,1516293,146.52388
2010-04-29,161.451004,163.539001,159.535004,160.960007,854033,147.514557
2010-04-30,162.113998,163.121994,156.733994,159.658005,1679794,146.32135
2010-05-03,159.141998,159.141998,155.580002,157.029007,427932,143.911942
2010-05-04,159.682007,159.682007,152.311996,153.294998,506812,140.489838
2010-05-05,151.723007,152.311996,148.970993,149.807007,704866,137.293198
2010-05-06,149.291,150.886993,144.966995,148.675995,566851,136.256683
2010-05-07,143.468002,150.322006,143.468002,145.531998,522610,133.37532
2010-05-10,150.076996,150.076996,146.416,149.291,357019,136.820313
2010-05-11,150.100998,156.095993,148.431,149.953995,1215136,137.427917
2010-05-12,151.820999,153.785995,146.539001,149.093994,589303,136.639755
2010-05-13,150.837997,151.526001,149.610001,150.567993,351971,137.990646
2010-05-14,150.076996,150.690994,144.451004,145.531998,555848,133.37532
2010-05-17,142.485992,144.304001,140.078003,141.970001,323139,130.11087
2010-05-18,140.078003,148.725998,139.046005,147.227005,963228,134.928726
2010-05-19,146.220001,147.300995,140.078003,141.748993,610292,129.90831
2010-05-20,142.190994,144.401993,140.201004,141.307007,487758,129.503235
2010-05-21,137.597,140.520004,136.589996,139.660995,438795,127.994736
2010-05-24,141.994003,142.707001,138.580002,139.365997,235377,127.724365
2010-05-25,138.063995,140.003998,132.929001,134.279999,861828,123.06321
2010-05-26,135.681,139.537994,129.514999,130.938995,1050013,120.001312
2010-05-27,131.431,133.395996,128.753006,129.834,939996,118.988602
2010-05-28,131.184998,134.746994,131.184998,132.339996,700041,121.285286
2010-05-31,133.149994,139.266998,131.675995,137.794006,1321904,126.283699
2010-06-01,137.572006,138.923996,132.240997,132.953995,617090,121.847984
2010-06-02,135.582993,139.046005,133.641998,137.891998,731905,126.373505
2010-06-03,140.029007,143.567001,139.119995,142.363007,1041479,130.471039
2010-06-04,141.600998,144.082993,138.087997,139.488998,430145,127.837112
2010-06-07,136.761993,138.800995,133.149994,137.964996,270417,126.440392
2010-06-08,138.063995,143.223007,136.737,139.022003,957994,127.409119
2010-06-09,140.962997,141.748993,138.800995,140.520004,1789913,128.781998
2010-06-10,141.330994,141.503006,137.671005,139.759003,590371,128.084549
2010-06-11,141.503006,143.320999,139.242996,139.882004,222753,128.197281
2010-06-14,140.274994,148.233994,140.274994,147.276001,1153410,134.973618
2010-06-15,147.399002,148.774994,143.983994,146.145996,975454,133.938004
2010-06-16,148.873001,149.266006,145.237,146.317993,312067,134.095657
2010-06-17,145.065002,146.416,140.520004,144.893005,819313,132.789703
2010-06-18,146.391998,149.707993,145.606003,148.233994,999737,135.851593
2010-06-21,150.100998,152.067001,149.363998,150.199997,819663,137.653366
2010-06-22,151.330002,151.330002,146.932007,147.570999,741204,135.243988
2010-06-23,148.725998,151.330002,146.464996,150.518997,515749,137.945755
2010-06-24,152.238998,155.259995,151.820999,152.828003,2039855,140.061874
2010-06-25,150.837997,155.136993,150.837997,154.326996,1095488,141.435623
2010-06-28,154.768997,158.675003,153.785995,158.110001,1775587,144.902649
2010-06-29,157.175995,159.067993,152.311996,155.087997,501134,142.133072
2010-06-30,153.048996,159.682007,152.804001,158.798004,776494,145.533157
2010-07-01,158.158997,158.158997,154.768997,155.113007,270012,142.155991
2010-07-02,155.604004,157.962997,154.548004,154.990005,1490066,142.043259
2010-07-05,156.733994,156.733994,152.434998,154.645996,321316,141.727982
2010-07-06,154.768997,156.979996,154.278,156.194,669133,143.146667
2010-07-07,156.414993,157.054001,154.768997,155.628998,307449,142.628876
2010-07-08,158.207993,159.485992,156.317001,157.470993,703645,144.317001
2010-07-09,154.964996,160.123993,154.964996,159.658005,1291334,146.32135
2010-07-12,161.156006,162.139008,155.554993,159.240005,1920369,145.938248
2010-07-13,161.647995,165.75,160.100006,163.391998,2956732,149.743423
2010-07-14,163.613007,171.179001,163.613007,168.035004,4489321,153.998596
2010-07-15,169.410995,172.432007,166.830994,169.091003,3045869,154.966385
2010-07-16,169.115997,170.811005,165.626999,167.544006,1058002,153.548599
2010-07-19,170.294998,170.492004,168.526001,168.992996,559119,154.876526
2010-07-20,169.018005,170.688004,165.602997,166.412994,796479,152.512039
2010-07-21,165.529007,174.373001,165.529007,173.145004,1423066,158.681732
2010-07-22,173.561996,181.645004,172.947998,179.802002,2329644,164.782654
2010-07-23,179.802002,181.792007,176.682007,179.580994,1571266,164.580109
2010-07-26,180.686996,180.785004,176.386993,177.149002,700126,162.351273
2010-07-27,175.404999,182.774994,175.404999,180.048004,551120,165.008118
2010-07-28,181.300995,184.837997,179.408997,183.167999,599562,167.867462
2010-07-29,183.167999,188.498993,181.054993,185.158005,1454998,169.691254
2010-07-30,184.248993,185.944,182.529007,183.242004,519268,167.935318
2010-08-02,184.322006,186.188995,181.694,182.332993,1129241,167.102203
2010-08-03,182.406006,184.003006,177.934998,179.041,950858,164.08522
2010-08-04,179.041,179.041,175.576996,177.050995,1378945,162.261444
2010-08-05,178.106995,181.300995,175.649994,180.072006,1004632,165.030121
2010-08-06,184.248993,184.248993,179.016006,180.563995,854076,165.480988
2010-08-09,181.768005,184.690994,179.998993,183.904999,370366,168.542892
2010-08-10,184.960999,184.960999,181.300995,181.914993,710720,166.719147
2010-08-11,179.335007,184.740005,179.335007,183.242004,622449,167.935318
2010-08-12,182.283005,184.641998,177.492996,182.110992,464456,166.898788
2010-08-13,181.817001,184.199997,180.882996,182.554001,363528,167.304779
2010-08-16,180.882996,188.080994,180.882996,184.421005,588313,169.015808
2010-08-17,186.557999,187.393005,180.367004,181.447998,1319993,166.291168
2010-08-18,181.841003,182.970993,178.475998,179.507004,250268,164.512268
2010-08-19,184.199997,184.199997,178.843994,179.384995,300800,164.400482
2010-08-20,178.106995,181.546005,174.421997,180.391998,247347,165.323349
2010-08-23,181.054993,181.768005,178.376999,179.557007,1178412,164.558151
2010-08-24,181.300995,181.792007,177.860992,178.328003,282576,163.431793
2010-08-25,178.132004,179.335007,174.987,175.675003,344960,161.000381
2010-08-26,170.983002,175.576996,170.983002,173.438995,715450,158.951157
2010-08-27,176.337997,181.496994,173.046005,174.324005,1155476,159.762253
2010-08-30,175.895996,184.248993,174.029007,177.419006,812432,162.598709
2010-08-31,177.860992,178.279007,171.645996,174.619003,534317,160.032623
2010-09-01,177.320999,180.343002,175.404999,179.531998,568152,164.535202
2010-09-02,179.531998,181.669006,174.987,177.837006,1175591,162.981796
2010-09-03,179.261993,185.084,177.714005,182.774994,2015002,167.507278
2010-09-06,184.248993,187.294998,183.781998,186.042007,777665,170.501419
2010-09-07,186.214005,186.214005,183.315002,184.518997,311296,169.105637
2010-09-08,185.231003,185.673996,181.473007,182.136002,455195,166.921692
2010-09-09,184.199997,189.087997,182.356995,186.681,1992484,172.22171
2010-09-13,186.263,193.781006,186.263,191.570007,2128920,176.73204
2010-09-14,194.173996,195.255005,183.830994,184.813995,1293402,170.499313
2010-09-15,186.311996,188.080994,179.703995,181.399002,1217711,167.348816
2010-09-16,181.792007,181.792007,174.544998,175.281998,984857,161.705582
2010-09-17,177.860992,180.121994,176.682007,178.770004,1333080,164.923431
2010-09-20,179.335007,180.809006,176.044006,177.983994,732276,164.198334
2010-09-21,177.615997,181.251999,174.201004,175.207993,1079228,161.637344
2010-09-22,176.878998,177.860992,172.136993,175.871994,932538,162.249893
2010-09-23,175.600998,176.141998,171.964996,172.776001,569522,159.393723
2010-09-24,172.014999,180.809006,170.983002,178.328003,2856697,164.515686
2010-09-27,178.843994,182.675995,176.878998,181.276001,2193259,167.235336
2010-09-28,182.431,189.554993,181.570999,188.768997,3032062,174.14798
2010-09-29,189.653,194.763,185.796005,191.470993,2779802,176.640686
2010-09-30,192.528,193.830002,187.246002,188.817993,2723445,174.193161
2010-10-01,189.923996,192.356003,189.162003,191.742004,723176,176.890701
2010-10-04,192.110001,198.300995,192.110001,195.966995,2968017,180.788452
2010-10-05,196.041,225.029007,195.966995,211.542007,10250889,195.157104
2010-10-06,216.184998,218.641998,206.481003,210.804993,2870124,194.477173
2010-10-07,211.272003,216.873001,210.903,211.567001,3022280,195.180176
2010-10-08,214.171005,214.220001,207.710007,209.699997,3035422,193.457779
2010-10-11,210.436996,214.957001,208.397995,213.434006,2288670,196.902573
2010-10-12,214.662003,214.858994,205.473999,208.201004,3992970,192.074875
2010-10-13,209.307007,210.190994,204.147995,207.636002,3051076,191.553635
2010-10-14,210.781006,215.128998,207.832993,209.748993,1793320,193.50296
2010-10-15,211.123993,211.272003,205.867004,207.931,1043075,191.82579
2010-10-18,207.660995,208.324005,201.445007,202.623993,1840842,186.92984
2010-10-19,205.671005,213.531998,203.656006,209.552002,2389390,193.321228
2010-10-20,210.535004,216.356995,203.410995,212.671997,2294352,196.19957
2010-10-21,212.746002,217.658997,212.328003,214.563995,1153862,197.945038
2010-10-22,215.005997,216.184998,212.746002,214.097,860196,197.514221
2010-10-25,214.343002,215.889999,208.373001,209.061005,587646,192.868271
2010-10-26,208.421997,211.272003,200.707993,203.018005,1175554,187.29332
2010-10-27,206.703003,209.257004,198.496994,201.690994,447408,186.069092
2010-10-28,205.671005,206.259995,190.684998,195.057999,754851,179.949875
2010-10-29,197.514999,203.067001,196.384995,200.610001,500579,185.071823
2010-11-01,202.378998,208.962997,200.953995,207.537994,957775,191.463211
2010-11-02,210.977005,215.447998,205.326996,214.367004,889515,197.76329
2010-11-03,215.841003,220.901993,210.485992,213.778,2066452,197.21991
2010-11-04,214.759995,218.151001,214.317993,216.332993,409064,199.577011
2010-11-08,217.167999,221.785995,216.677002,220.509003,815547,203.429565
2010-11-09,220.509003,223.554993,219.820999,221.294998,906567,204.154694
2010-11-10,222.229004,229.451004,221.147995,228.173996,870347,210.50087
2010-11-11,229.746002,229.942001,221.589996,224.389999,723094,207.009964
2010-11-12,224.832993,232.889999,222.817993,224.979996,893642,207.55426
2010-11-15,228.960007,232.889999,225.570007,226.651001,1037943,209.09584
2010-11-16,228.763,228.763,218.151001,221.639008,720095,204.472046
2010-11-18,225,225.863998,216.184998,218.888,1131051,201.934128
2010-11-19,221,221.541,214.317993,217.757004,589356,200.890717
2010-11-22,217.707993,219.919006,212.401993,214.317993,268633,197.718094
2010-11-23,213.237,213.237,206.358994,209.895996,811450,193.638596
2010-11-24,216.087006,216.087006,209.307007,210.977005,241917,194.63588
2010-11-25,230.778,230.778,195.548996,200.904999,808884,185.343994
2010-11-26,201.936996,204.884995,191.619003,198.645004,396716,183.259033
2010-11-29,199.970993,203.410995,195.548996,197.514999,289223,182.216553
2010-11-30,197.514999,204.393005,195.106995,200.412994,430145,184.890091
2010-12-01,201.641998,212.009003,201.052002,210.927994,455413,194.590652
2010-12-02,212.255005,217.167999,210.386993,212.5,373501,196.040894
2010-12-03,216.037994,216.037994,201.641998,203.410995,405405,187.655884
2010-12-06,201.445007,206.259995,196.630005,197.759995,667716,182.442581
2010-12-07,195.548996,201.003006,193.535004,197.514999,634777,182.216553
2010-12-08,196.531998,199.283005,185.772003,188.572006,1022246,173.966248
2010-12-09,194.567001,194.567001,173.438995,177.026001,1098094,163.314529
2010-12-10,186.705002,191.619003,175.061005,182.283005,1797066,168.164352
2010-12-13,181.792007,197.514999,176.878998,189.457001,2272902,174.782684
2010-12-14,190.684998,195.057999,189.063995,190.341003,1326795,175.598236
2010-12-15,190.145004,190.341003,181.792007,183.610001,708899,169.388565
2010-12-16,184.740005,186.557999,175.110001,178.009003,2572122,164.221375
2010-12-20,181.649994,182.921997,176.977005,180.072006,1467911,166.124603
2010-12-21,181.938995,183.658997,169.606995,173.636002,3764191,160.187073
2010-12-22,174.421997,174.421997,160.518005,167.494003,6738615,154.520813
2010-12-23,171.473999,179.139008,168.526001,176.682007,5224387,162.997177
2010-12-24,178.746002,178.746002,173.095993,176.830002,2078859,163.133698
2010-12-27,177.860992,178.794998,174.912994,176.977005,921868,163.269333
2010-12-28,177.419006,180.466003,172.653,175.649994,2244852,162.04509
2010-12-29,176.386993,177.567001,174.470993,176.584,669064,162.906754
2010-12-30,177.272003,178.746002,173.341003,177.615997,1112979,163.858826
2010-12-31,178.843994,181.104004,175.994003,178.992004,1954225,165.128265
2011-01-03,179.188004,185.132996,179.188004,182.087006,2630337,167.983536
2011-01-04,183.266006,188.080994,182.921997,186.164993,1748337,171.745667
2011-01-05,186.164993,186.557999,181.251999,182.037994,788228,167.938309
2011-01-06,183.757004,184.199997,175.552002,176.584,1119361,162.906754
2011-01-07,177.123993,179.335007,172.210999,175.503006,731365,161.909485
2011-01-10,176.240005,176.240005,161.746002,162.925003,2694681,150.30571
2011-01-11,166.757004,166.757004,155.505997,159.878998,2740575,147.495651
2011-01-12,162.139008,166.216995,159.190994,165.382004,1790820,152.572403
2011-01-13,167.248993,170.835007,163.121994,164.399002,4400784,151.665543
2011-01-14,166.462997,170.884995,161.156006,161.893005,2332078,149.353638
2011-01-17,162.925003,163.809006,157.716995,158.011993,1147047,145.773224
2011-01-18,158.356003,160.369995,155.259995,157.029007,1062987,144.866394
2011-01-19,158.110001,158.503006,149.953995,150.837997,1459583,139.154907
2011-01-20,150.347,153.688004,148.479996,153,760444,141.149445
2011-01-21,151.330002,155.751999,149.856003,152.311996,1072261,140.51474
2011-01-24,153.147995,160.664993,150.494003,160.026001,1447514,147.631241
2011-01-25,159.682007,161.647995,157.324005,158.453995,898137,146.181
2011-01-27,161.5,161.5,148.970993,150.494003,1099989,138.837555
2011-01-28,157.225998,157.225998,138.063995,142.436996,1893229,131.404602
2011-01-31,137.572006,141.307007,135.410995,139.783005,1605258,128.956177
2011-02-01,140.619003,143.272003,137.916,139.194,864367,128.412796
2011-02-02,140.912994,142.240005,139.194,139.882004,667663,129.047485
2011-02-03,140.126999,147.251999,138.554993,146.563995,3209974,135.211945
2011-02-04,147.447998,150.936996,144.451004,145.531998,1913191,134.259872
2011-02-07,145.285995,154.964996,145.285995,151.869995,1589248,140.106949
2011-02-08,152.311996,155.113007,150.593002,151.477005,2198763,139.744415
2011-02-09,151.182007,151.820999,143.468002,145.335007,833061,134.07814
2011-02-10,143.468002,149.363998,140.863998,147.300995,1849405,135.891861
2011-02-11,147.447998,162.285995,147.447998,158.994003,1754479,146.679184
2011-02-14,159.289001,163.759995,155.800995,158.158997,2148612,145.908844
2011-02-15,159.190994,166.856003,158.699997,162.727997,1830444,150.123978
2011-02-16,163.121994,164.005997,152.410995,154.964996,2910918,142.962234
2011-02-17,161.647995,161.647995,148.382004,153.098007,2317624,141.239899
2011-02-18,153.490997,157.421997,147.546005,149.462997,1116921,137.886414
2011-02-21,150.837997,150.985992,142.289001,148.578003,1821343,137.069962
2011-02-22,147.153,148.725998,142.584,145.285995,786133,134.032928
2011-02-23,145.335007,147.153,143.567001,144.548996,462103,133.353027
2011-02-24,145.285995,145.285995,136.393005,138.358994,1381418,127.642441
2011-02-25,139.537994,144.843994,136.639008,143.860992,936608,132.718307
2011-02-28,140.716995,146.416,139.488998,144.304001,1046726,133.126999
2011-03-01,146.367004,151.820999,141.307007,149.070007,3254087,137.523865
2011-03-03,152.600006,152.600006,145.237,148.774994,473937,137.251694
2011-03-04,150.100998,152.606995,146.908005,148.774994,911616,137.251694
2011-03-07,147.201996,149.167999,143.615997,144.990997,860252,133.760773
2011-03-08,145.826996,151.132996,145.826996,149.412994,939460,137.840286
2011-03-09,150.740005,151.526001,145.973999,147.054993,1258575,135.664917
2011-03-10,147.153,153.197006,146.072006,152.901993,1568167,141.059052
2011-03-11,151.772003,152.214005,142.535004,145.384995,1548158,134.124252
2011-03-14,145.434006,147.300995,143.960007,146.613007,383157,135.257156
2011-03-15,143.960007,144.942001,139.488998,143.763,630137,132.627914
2011-03-16,145.434006,146.416,144.451004,145.580994,424813,134.305069
2011-03-17,144.401993,146.416,140.570007,141.356003,973017,130.407318
2011-03-18,142.093002,144.304001,140.029007,140.962997,670441,130.044769
2011-03-21,142.485992,143.320999,136.098007,136.737,862555,126.146088
2011-03-22,137.522995,139.783005,136.589996,136.983002,862229,126.373032
2011-03-23,135.557999,141.158997,135.509003,140.324005,1253552,129.455261
2011-03-24,140.766006,142.289001,137.572006,138.751999,1536049,128.005005
2011-03-25,139.931,143.223007,139.537994,141.600998,1714473,130.633331
2011-03-28,141.945007,146.710999,141.600998,146.072006,1649165,134.758057
2011-03-29,146.121994,149.757004,146.121994,147.251999,1455476,135.84668
2011-03-30,148.136002,149.856003,147.350006,149.216995,964955,137.659439
2011-03-31,149.856003,151.281006,148.479996,149.266006,1078886,137.704651
2011-04-01,149.757004,157.225998,149.363998,156.882004,1440867,144.730774
2011-04-04,156.783005,160.664993,155.899002,158.158997,1594275,145.908844
2011-04-05,159.044006,163.809006,159.044006,161.697006,1662306,149.172836
2011-04-06,161.992004,164.595993,160.664993,162.335007,1415601,149.761414
2011-04-07,163.022995,170,162.679001,166.070007,2857620,153.207138
2011-04-08,167.003006,169.557999,160.714005,162.531998,1618555,149.943146
2011-04-11,161.156006,165.087006,159.190994,159.830002,822389,147.450424
2011-04-13,162.75,162.75,157.078003,161.401993,1244862,148.900696
2011-04-15,164,164,158.404999,162.384995,953001,149.807526
2011-04-18,161.647995,165.873001,160.223007,161.156006,1003588,148.673721
2011-04-19,160.664993,164.005997,158.649994,163.613007,1178298,150.94043
2011-04-20,165.382004,173.046005,161.746002,171.278,3672905,158.011749
2011-04-21,172.850006,176.584,169.115997,173.587006,2070830,160.141922
2011-04-25,178.949997,179.237,174.421997,176.190994,1467249,162.544205
2011-04-26,176.632996,176.632996,169.410995,170.835007,1515521,157.603073
2011-04-27,171.867004,172.800995,168.723007,169.656006,797826,156.515366
2011-04-28,170,173.292007,168.231003,171.867004,1381818,158.555115
2011-04-29,172.947998,173.242996,169.214005,170.442001,1123312,157.240494
2011-05-02,172.947998,175.307007,170.294998,174.373001,2400078,160.867004
2011-05-03,174.815002,180.220001,173.046005,175.699997,3568222,162.091217
2011-05-04,176.535004,180.317993,172.505997,179.041,3258760,165.173447
2011-05-05,180.220001,183.561005,179.041,181.153,3193448,167.121887
2011-05-06,182.529007,187.098007,181.350006,185.869995,3110677,171.473511
2011-05-09,186.804001,190.046005,182.037994,183.856003,2368347,169.615509
2011-05-10,184.837997,185.132996,178.401993,180.759995,871049,166.759293
