Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
2018-05-17,317.45,320.75,312.25,317.5,3594050.0,317.5,-0.8999939999999924,50.25745500718182,316.8333333333333,1138714841.6666665,59.91783111259635,691.152065560247,0.6837500000000005,770.2114690393691,1365.1274587557498,-594.9159897163806,-1297.0644060379177
2018-05-18,315.0,322.6,310.5,312.0,4155480.0,312.0,-5.5,50.232068451128534,315.03333333333336,1309114716.0,60.439702963951206,693.3554053634963,0.41166936790923836,772.2698576367981,1361.6056746583554,-589.3358170215573,-1280.1001303016624
2018-05-21,314.0,316.35,309.0,312.850006,3585804.0,312.850006,0.8500060000000076,50.22521941289571,312.73333533333334,1121400444.771608,57.17323611892066,695.5045552642464,0.199074351851852,774.9557667525739,1358.195412454197,-583.239645701623,-1263.7551784227821
2018-05-22,312.5,317.0,303.25,311.850006,6267870.0,311.850006,-1.0,50.030226191757166,310.700002,1947427221.53574,54.33231201424346,695.7453809515571,0.31970282527881094,777.3129417009177,1355.0923803004323,-577.7794385995146,-1248.1555728091469
2018-05-23,304.0,310.65,283.55,287.0,16465140.0,287.0,-24.85000600000001,50.13596851812402,293.73333333333335,4836360456.0,46.05553711092831,688.4802057240329,0.07427341227125919,772.1550472837289,1347.1406294457029,-574.985582161974,-1234.1936310093852
2018-05-24,287.25,288.9,272.3,283.25,11947151.0,283.25,-3.75,50.609502357671616,281.48333333333335,3362923887.316667,45.239180942240274,680.4829617643417,0.21597633136094657,764.9470381296649,1338.7444926909106,-573.7974545612458,-1222.0666795984175
2018-05-25,285.0,297.4,278.85,295.200012,9054056.0,295.200012,11.950012000000017,50.58892978800058,290.48333733333334,2630052403.282891,46.586439630003646,675.3926774885477,0.45526862823061626,762.0759788324036,1334.5199534363724,-572.4439746039687,-1211.7839745934166
nan,295.200012,306.33425847567406,275.8342464756741,300.9484675244446,3415551.0,nan,5.74845552444458,50.51963927840972,294.37232415859756,1005443686.152222,44.42660273169999,672.112771182273,0.5695520382593355,760.6851874639354,1334.1954145617867,-573.5102270978513,-1204.1350205418087
nan,300.9484675244446,316.3569635667163,280.1084960422717,304.72145107547,9054056.0,nan,3.7729835510253906,50.45504143422808,300.39563689481935,2719798918.6013603,48.404201017404816,669.7430751415509,0.7253121045966439,758.766571273945,1335.0347690104536,-576.2681977365086,-1199.3890520211364
nan,304.72145107547,323.01063038420125,282.9891793087313,307.09892490664674,3415551.0,nan,2.377473831176758,50.44698116150004,304.3662448665264,1039578432.0201092,46.986821778839676,668.9006532895188,0.686225445098948,757.188703126208,1335.6039085533023,-578.4152054270943,-1197.0332818780917
nan,307.09892490664674,327.2885387912481,284.8896138846014,306.71085950890733,3415551.0,nan,-0.3880653977394104,50.331917114561065,306.2963373949189,1046170761.4855527,47.15548896639677,667.9554382049057,0.6257823951194741,755.0727071801512,1335.830837952347,-580.758130772196,-1196.387523115
nan,306.71085950890733,328.0510512503858,285.6521263437391,310.4838430599327,3415551.0,nan,3.7729835510253906,50.21020634030508,308.0623402180192,1052202634.1939956,44.0376785422052,668.9853736452071,0.6848990683322494,754.8089847154561,1337.9921458607937,-583.1831611453376,-1197.433005851065
nan,310.4838430599327,331.77243074163107,285.600522283959,310.0695295647736,3415551.0,nan,-0.41431349515914917,49.948415344441045,309.1474941967879,1055909032.951333,44.70010936707086,669.5249215036533,0.6120199205310011,754.4421147108476,1340.2780412555273,-585.8359265446798,-1200.0339049288243
nan,310.0695295647736,333.13166617366676,286.95975771599467,313.7135448769684,3415551.0,nan,3.644015312194824,50.194644398281234,311.26832292220996,1063152831.6252772,41.9753802111078,671.2096976208271,0.6610995503977529,755.8840645117319,1341.9005344231743,-586.0164699114424,-1202.8412117624948
