,Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
0,2016-08-31,274.200012,305.5,274.200012,299.399994,79264509,298.379883,,,293.03333533333335,23227143445.82902,,,,,,,
1,2016-09-01,302.5,316.5,302.0,305.149994,14699482,304.110291,5.75,,307.88333133333333,4525725487.034369,,,,,,,
2,2016-09-02,306.5,309.0,298.549988,301.25,4762383,300.22357200000005,-3.8999939999999924,,302.93332933333335,1442684537.750468,,,,,,,
3,2016-09-06,303.0,310.25,300.600006,307.75,5777669,306.70144700000003,6.5,,306.200002,1769122259.3553379,,,,,,,
4,2016-09-07,308.850006,312.799988,302.399994,304.0,4147204,302.964203,-3.75,,306.399994,1270703280.716776,,,,,,,
5,2016-09-08,306.5,308.0,303.649994,305.5,1509509,304.459106,1.5,,305.71666466666665,461482056.7643153,,,,,,,
6,2016-09-09,303.649994,303.649994,298.100006,298.799988,1570381,297.781921,-6.700012000000015,,300.18332933333335,471402196.90180933,,,0.5815598812935828,,,,
7,2016-09-12,290.899994,299.75,287.600006,296.950012,1779353,295.938263,-1.8499759999999696,,294.7666726666667,524493963.3094514,,,0.32352968654595604,,,,
8,2016-09-14,299.100006,303.299988,296.0,296.950012,1148592,295.938263,0.0,,298.75,343141860.0,,,0.37103224915001987,,,,
9,2016-09-15,298.0,302.75,295.0,299.350006,1288230,298.33007799999996,2.3999939999999924,,299.03333533333335,385223713.57646,,665.29336777525,0.4662701743199662,,,,
10,2016-09-16,300.600006,304.5,299.450012,301.799988,1559076,300.771698,2.4499819999999772,,301.9166666666667,470711029.0,,665.9032534318508,0.5634917517004572,,,,
11,2016-09-19,303.0,303.899994,299.25,301.350006,732837,300.323242,-0.44998199999997723,,301.5,220950355.5,,665.4050877519037,0.6740198060842569,747.751036618698,,,
12,2016-09-20,301.350006,301.5,296.299988,297.149994,493343,296.137543,-4.200012000000015,,298.3166606666667,147172436.32327533,,664.1959718350722,0.5650882479603241,746.9053551974114,,,
13,2016-09-21,298.0,301.899994,297.350006,300.0,512999,298.977844,2.8500060000000076,,299.75,153771450.25,,662.9751224431269,0.7337277161163488,746.0717960045355,,,
14,2016-09-22,302.25,304.0,300.700012,302.149994,1107243,301.120514,2.1499939999999924,50.20046417094346,302.28333533333335,334701107.064486,60.83301627609114,663.0625258616274,0.7526309473684203,746.4863188612401,,,
15,2016-09-23,303.0,307.950012,301.399994,303.299988,1735881,302.266602,1.1499939999999924,50.1813348333745,304.21666466666665,528083928.07823795,44.989744888823466,663.2141954166647,0.6409251203782649,746.1772489547714,,,
16,2016-09-26,303.0,303.0,299.0,302.200012,573498,301.17034900000004,-1.0999759999999696,50.16814019996833,301.400004,172852299.493992,54.290799779886896,664.0010981350255,0.5064387850188132,746.0889722573864,,,
