Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
2018-05-17,351.5,352.0,344.0,345.299988,6702419.0,345.299988,-4.450012000000015,50.21859499662326,347.099996,2326409608.090324,45.263623872815764,765.8019182669126,0.23890703071672212,862.4454899134555,1469.564879781682,-607.1193898682266,-1226.606977092043
2018-05-18,346.5,348.8,343.1,345.5,8938377.0,345.5,0.2000120000000152,50.18082744154413,345.8,3090890766.6,54.195711827798306,765.6849908916314,0.25255972696245693,860.8743101604218,1474.7012351692558,-613.826925008834,-1235.4830442264217
2018-05-21,346.0,349.2,333.05,334.149994,8748958.0,334.149994,-11.350006000000008,50.15470602985513,338.799998,2964146952.9020844,48.534209379581384,761.5648324446709,0.047008290598289836,856.1350544668046,1477.453642622234,-621.3185881554293,-1245.5815999989366
2018-05-22,334.1,340.75,331.0,334.700012,10869535.0,334.700012,0.5500180000000228,50.10811245759754,335.48333733333334,3646547877.0614734,49.85943587593716,758.7624744306842,0.14538357563850754,853.2488568665622,1480.6610867408415,-627.4122298742793,-1256.6664121343415
2018-05-23,335.0,338.75,331.5,333.700012,7738850.0,333.700012,-1.0,50.3189482215266,334.650004,2589806183.4554,53.00375392088399,755.2203141669905,0.1060908447937138,849.8673967616907,1483.5573667058768,-633.6899699441861,-1268.7456691503462
2018-05-24,336.7,337.0,325.6,330.0,8077461.0,330.0,-3.7000120000000147,50.47732249696842,330.8666666666667,2672562596.2000003,54.9415642668672,751.3145995423475,0.14262560777957803,846.3592124577017,1486.0544160198444,-639.6952035621428,-1281.303095747629
2018-05-25,333.0,341.9,332.0,339.399994,6957024.0,339.399994,9.399993999999992,50.38942649127107,337.76666466666666,2349850792.485952,54.93930445234245,749.8439903110697,0.5227270454545447,845.1203023796159,1490.3154139943126,-645.1951116146968,-1294.226405548844
nan,339.399994,347.38854722263585,328.0885532226359,343.3844555459442,6702419.0,nan,3.984461545944214,50.424854256031345,339.62051866373866,2276279017.0816965,55.72611038675503,750.5015080858587,0.7535786248281444,845.5439886257552,1494.0938889093998,-648.5499002836445,-1306.1833427401525
nan,343.3844555459442,353.11644939186704,329.83199384592285,346.99320374349975,6957024.0,nan,3.608748197555542,50.417083092988754,343.3138823270965,2388442918.8827863,54.756227485591204,751.9952103200008,0.7774696305775147,846.0471637088084,1500.0418250616578,-653.9946613528494,-1318.1854634373299
nan,346.99320374349975,358.7325470438485,331.8393433003488,352.46396170477294,6702419.0,nan,5.470757961273193,50.56846694268881,347.6786173496568,2330287770.8180695,53.87380775451597,754.3423470887723,0.8108027936765755,848.831145401459,1506.4256023245,-657.594456923041,-1329.3059763703336
nan,352.46396170477294,366.06344254963454,333.6994808448616,358.35690127233886,6957024.0,nan,5.892939567565918,50.63357856733644,352.70660822227836,2453788338.3609877,53.68849486440714,758.8996861661627,0.8095431136922557,852.8984198166897,1512.3743611512284,-659.4759413345387,-1339.1058177737007
nan,358.35690127233886,374.7439332496278,336.48703197728895,363.7068925939026,6957024.0,nan,5.349991321563721,50.89304308215003,358.31261927360646,2492789491.789343,53.14597729106236,764.6077063346531,0.7754139743015216,857.5232608393457,1519.1646566985341,-661.6413958591885,-1347.6881888312714
nan,363.7068925939026,383.17699384032966,339.5701012464271,368.4932352147522,6702419.0,nan,4.786342620849609,51.0558345615101,363.74677676716965,2437983307.7930365,51.40428940207258,773.0397960644071,0.7334511839338358,863.7986242562414,1522.8961441494916,-659.0975198932503,-1353.8048346628943
nan,368.4932352147522,390.7570981549105,342.36386294015836,370.59490190367126,6702419.0,nan,2.1016666889190674,51.20409307943406,367.90528766624675,2465855390.254718,49.57029778164132,781.3554606071374,0.678272468699754,870.1645651136598,1527.460484595495,-657.2959194818352,-1357.93546924841
