Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
2018-05-09,281.5,284.0,281.5,282.299988,4214376.0,282.299988,-0.4000240000000304,50.19735471140708,282.599996,1190982640.742496,55.56546260874677,621.602069824347,0.4657031046931392,696.2014601184391,1196.524910280887,-500.323450162448,-1022.4275371667877
2018-05-10,282.95,283.95,277.3,280.149994,5672203.0,280.149994,-2.1499939999999924,50.215688081632514,280.46666466666665,1590863856.7222605,56.16414686048015,622.3118101156258,0.31046888086642455,696.7718313743287,1199.891859070212,-503.1200276958832,-1026.3260044272727
2018-05-11,281.9,284.0,279.75,283.649994,3892106.0,283.649994,3.5,50.20837013658358,282.46666466666665,1099390200.3491213,55.40591122824376,623.4879307757212,0.563176462093862,698.2830429240242,1203.9441706451507,-505.6611277211265,-1030.5853875523262
2018-05-14,283.0,287.3,282.0,284.799988,6479302.0,284.799988,1.1499939999999924,50.17898837137679,284.699996,1844657253.482792,57.017785989368235,624.7631793501967,0.7816583406113512,700.347455262188,1208.0353754118619,-507.6879201496739,-1035.0997590818015
2018-05-15,284.85,286.0,280.7,281.850006,7777542.0,281.850006,-2.949981999999977,50.21127378245605,282.850002,2199877770.255084,56.87947928344275,624.6799309098162,0.47596211538461675,700.8197453515114,1211.2837820435254,-510.464036692014,-1040.1868285690016
2018-05-16,279.95,288.8,279.55,285.850006,18062869.0,285.850006,4.0,50.13777289567247,284.73333533333334,5143100936.059072,57.75511808036998,624.9651314582217,0.7434787826086954,702.2694520579571,1214.6201630710611,-512.350711013104,-1045.3090552032434
2018-05-17,288.0,288.7,278.45,278.950012,10754897.0,278.950012,-6.8999939999999915,50.22316746972486,282.03333733333335,3033239493.586255,53.097594028321794,623.3396071520202,0.1434793043478264,701.3201416151903,1216.3355040508297,-515.0153624356394,-1050.595406436967
nan,278.950012,286.24788066564685,275.99788066564685,276.6407945469971,3892106.0,nan,-2.3092174530029297,50.32796561765935,279.6288519594303,1088345132.4844103,54.85885660560008,622.3786226310124,0.05021933201521143,698.8972324145,1217.7882909137236,-518.8910584992236,-1056.3379721708393
nan,276.6407945469971,281.7994110228072,271.5494110228072,274.33157709399416,3892106.0,nan,-2.3092174530029297,50.431776475371606,275.8934663798695,1073806615.8578882,57.8286052326794,620.0393784275341,0.1612794829710043,696.310599023063,1219.2299711142261,-522.9193720911632,-1062.4066342487183
nan,274.33157709399416,279.50083418271976,269.25083418271976,273.40518096247865,3892106.0,nan,-0.9263961315155029,50.44301604656803,274.0522831093061,1066640535.4034288,55.52619101288143,617.5674435484559,0.21250762403819348,694.8536398412937,1220.6692503550787,-525.815610513785,-1068.464034613589
nan,273.40518096247865,278.57559010725186,268.32559010725186,272.3741907195206,3892106.0,nan,-1.0309902429580688,50.569086690914745,273.0917903113414,1062902195.6215137,57.979634625161026,615.055271132254,0.1977395506623468,692.4530205886899,1221.375592352185,-528.9225717634952,-1074.5822360649252
nan,272.3741907195206,277.55752210533933,267.30752210533933,272.1192065195198,3892106.0,nan,-0.25498420000076294,50.61949562184352,272.3280835767328,1059929768.0575032,61.323598761391054,613.0181882754546,0.22387760209705018,690.0735359027171,1221.598179142606,-531.524643239889,-1080.629814604792
nan,272.1192065195198,277.30770482075883,267.05770482075883,271.86422231951906,3892106.0,nan,-0.25498420000076294,50.700214353797115,272.07654398701226,1058950749.3111143,63.30697835760616,610.5185037166308,0.22208908338753927,687.8294464333175,1220.6707460403964,-532.8412996070789,-1086.2757580246243
nan,271.86422231951906,277.0609942907833,266.8109942907833,271.3049048499222,6479302.0,nan,-0.5593174695968628,50.78751272188578,271.7256311438296,1760592425.3214774,64.68917702817456,607.8256542306019,0.2312052698394418,685.8871124918667,1219.3696167023852,-533.4825042105185,-1091.2348957287227
