,Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
0,2007-01-02,49.0,49.0,48.02,48.400002,720825.0,15.395110999999998,,,48.473334,34940790.98055,,,,,,,
1,2007-01-03,48.799999,50.0,48.41,49.459998999999996,3195200.0,15.732273999999999,1.0599969999999956,,49.28999966666667,157491406.93493333,,,,,,,
2,2007-01-04,51.099998,51.099998,48.400002,48.919998,2028335.0,15.560510999999998,-0.5400009999999966,,49.473332666666664,100348492.21444333,,,,,,,
3,2007-01-05,49.0,49.0,48.119999,48.349998,647880.0,15.379207999999998,-0.5700000000000003,,48.489999000000005,31415700.552120004,,,,,,,
4,2007-01-08,49.689999,49.689999,47.220001,47.490002000000004,2052730.0,15.105659,-0.8599959999999953,,48.133334,98804738.70182,,,,,,,
5,2007-01-09,47.700001,48.279999,45.419998,45.700001,3100170.0,14.536294,-1.7900010000000037,,46.466666,144054563.93322,,,,,,,
6,2007-01-10,45.759997999999996,45.900002,44.82,45.27,2189070.0,14.399517999999999,-0.4300009999999972,,45.33000066666667,99230544.55938001,,,0.07165607377582013,,,,
7,2007-01-11,45.880001,45.98,44.599998,45.110001000000004,4017580.0,14.348626000000001,-0.15999899999999911,,45.229999666666664,181715142.06080666,,,0.07846200000000071,,,,
8,2007-01-12,46.169998,48.740002000000004,46.169998,48.110001000000004,3791230.0,15.302867,3.0,,47.67333366666667,180740572.79707667,,,0.5400004615384623,,,,
9,2007-01-15,48.799999,49.0,47.84,47.970001,2481155.0,15.258334,-0.14000000000000057,,48.270000333333336,119765352.67705168,,104.6636088702773,0.662082974050497,,,,
10,2007-01-16,49.0,49.0,46.490002000000004,47.68,2531035.0,15.166094000000001,-0.29000100000000373,,47.723334,120789428.67069,,104.62771390143742,0.6051083290553381,,,,
11,2007-01-17,47.68,48.189999,47.450001,47.619999,1078210.0,15.14701,-0.06000099999999975,,47.753333,51488121.17393,,104.39336736132083,0.6863635516529311,117.76830031100306,,,
12,2007-01-18,47.799999,48.5,47.02,47.360001000000004,3027905.0,15.064307999999999,-0.25999799999999595,,47.626667000000005,144209023.14263502,,104.16022341111558,0.6272731239667628,117.60758039176426,,,
