,Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
0,2007-01-02,58.466,58.983999999999995,58.27,49.165001000000004,1022082,41.343414,,,55.473000333333324,56697955.126693994,,,,,,,
1,2007-01-03,59.06100000000001,61.79600000000001,58.466,51.134997999999996,2935473,43.000015000000005,1.9699969999999922,,57.13233266666666,167710419.970018,,,,,,,
2,2007-01-04,61.361999999999995,62.117,60.648,51.215,1931850,43.067284,0.08000200000000746,,57.99333333333334,112034421.00000001,,,,,,,
3,2007-01-05,59.858000000000004,61.141999999999996,59.858000000000004,50.584998999999996,1085076,42.537514,-0.6300010000000071,,57.19499966666666,62060921.458308,,,,,,,
4,2007-01-08,60.607,60.964,59.655,50.514998999999996,1562775,42.478653,-0.07000000000000028,,57.04466633333333,89147978.429075,,,,,,,
5,2007-01-09,60.607,61.047,59.715,50.549999,1649364,42.50808,0.035000000000003695,,57.103999666666674,94185281.30621201,,,,,,,
6,2007-01-10,60.512,60.512,58.288000000000004,49.915001000000004,1636986,41.974106,-0.634997999999996,,56.238333666666676,92061364.87566201,,,-2.171821939173385,,,,
7,2007-01-11,59.994,60.452,58.70399999999999,50.665001000000004,1342035,42.604786,0.75,,56.60700033333333,75968575.692345,,,-1.9908589710107112,,,,
8,2007-01-12,60.648,61.42100000000001,60.452,51.264998999999996,2108331,43.109337,0.5999979999999923,,57.71266633333334,121677403.52322301,,,-1.8341606163489212,,,,
9,2007-01-15,61.736999999999995,61.838,60.351000000000006,51.049999,2531427,42.928528,-0.2149999999999963,,57.746333,146180626.507191,,111.94176763139421,-2.0388735211267632,,,,
10,2007-01-16,61.38,61.43899999999999,60.452,51.314999,1217307,43.151382,0.26500000000000057,,57.735333,70281625.008231,,112.37514134048024,-1.9642256338028194,,,,
11,2007-01-17,61.361999999999995,61.641000000000005,60.452,51.715,2705379,43.487736,0.40000100000000316,,57.936,156738837.744,,112.59579130100681,-1.8515492957746496,126.16229351148661,,,
12,2007-01-18,61.659,70.043,61.43899999999999,57.134997999999996,11790669,48.045479,5.4199979999999925,,62.872332666666665,741306863.730554,,114.4918572764828,-0.09808609102509636,128.22034910916852,,,
13,2007-01-19,70.501,70.56,66.594,56.415001000000004,9215541,47.440033,-0.7199969999999922,,64.52300033333334,594614355.014847,,116.0602718572068,-0.1930667172739531,129.61299489792142,,,
14,2007-01-22,67.742,67.903,63.901,54.099998,3927600,45.493313,-2.3150030000000044,49.893099118862416,61.96799933333333,243385514.1816,48.47792459055656,116.76502079527273,-0.6123030659222264,130.2203739575676,,,
15,2007-01-23,63.163999999999994,65.601,63.163999999999994,53.685001,6841440,45.144352000000005,-0.4149969999999996,49.83530203596893,60.816666999999995,416073578.28047997,45.501379944727695,117.29245501985044,-0.6529531785679311,130.77227274550697,,,
16,2007-01-24,63.818000000000005,65.72,63.223,54.599998,6056496,45.913769,0.9149969999999996,50.066801816654745,61.180999333333325,370542477.73833597,49.804178509051425,118.19086810047038,-0.578947566284131,131.57841523276704,,,
17,2007-01-25,32.851,32.851,30.25,25.674999,3510098,21.590406,-28.924999,51.826841397988616,29.591999666666666,103870818.84596734,49.17622753627712,109.77379266249542,-0.11349543537583726,123.99333808561624,,,
18,2007-01-29,61.838,62.075,60.113,51.025002,1583760,42.907513,25.350003,51.89089254694842,57.73766733333334,91442608.01584001,44.726450331255336,110.197875792841,0.5153808484247085,124.47321697725017,,,
19,2007-01-31,61.035,61.065,58.33,49.450001,2923924,41.583079999999995,-1.5750010000000003,51.937119328556605,56.281667,164563316.901308,48.04068122003241,110.07505231133094,0.47630863309352517,124.33122601909501,,,
20,2007-02-01,58.924,60.619,57.973,50.424999,1532704,42.402966,0.9749979999999994,51.923375269108654,56.338999666666666,86351010.14509867,43.5189288470985,110.20169405935596,0.5358138528138527,124.37398039761752,,,
