Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
2018-05-17,1170.0,1189.45,1162.5,1184.949951,608400.0,1184.949951,17.39990200000011,50.54700137952452,1178.9666503333333,717283310.0627999,50.046213027500805,2582.5032253035142,0.6608144326018816,2916.6646229021694,5075.00300312474,-2158.3383802225703,-4267.202619629597
2018-05-18,1191.05,1191.05,1146.0,1152.150024,309490.0,1152.150024,-32.799927000000025,50.68934892395432,1163.0666746666668,359957505.1425867,52.475902257170844,2578.480476853616,0.24953008150470257,2904.191175650797,5089.803287180965,-2185.6121115301676,-4326.216194418384
2018-05-21,1153.15,1172.25,1136.35,1163.5,658514.0,1163.5,11.349975999999971,50.46645917034555,1157.3666666666666,762142153.1333332,51.37707771339052,2581.710973996038,0.45454545454545453,2894.151833560162,5103.0152442600665,-2208.8634106999048,-4384.708354795712
2018-05-22,1167.95,1177.8,1160.4,1169.449951,388378.0,1169.449951,5.949951000000056,50.612314267863574,1169.2166503333333,454098024.2231593,48.85489711421585,2580.7057959795416,0.6073461387755111,2896.056305963555,5116.8938226341725,-2220.8375166706173,-4438.832466660275
2018-05-23,1173.6,1219.0,1161.6,1200.900024,1115230.0,1200.900024,31.450072999999968,50.54977716883524,1193.8333413333332,1331398757.2551732,49.528068582494996,2587.472615856057,0.7913547435158504,2909.9970401554256,5137.561946194995,-2227.564906039569,-4485.785036505223
2018-05-24,1213.25,1226.15,1186.3,1194.949951,725273.0,1194.949951,-5.950072999999975,50.4259438737458,1202.4666503333333,872116594.8872076,53.16098184266807,2594.010936198012,0.6525607015590204,2915.36862974965,5156.805895265601,-2241.437265515951,-4528.847536832689
2018-05-25,1200.0,1242.0,1195.5,1232.699951,1010904.0,1232.699951,37.75,50.465722382555484,1223.3999836666667,1236739937.088568,57.75938692345175,2610.532600929569,0.911973033601515,2929.060191872648,5184.772143263181,-2255.7119513905327,-4567.928294102821
nan,1232.699951,1261.2165609078884,1176.9665609078884,1269.802921123291,309490.0,nan,37.102970123291016,50.677235884959686,1235.9953476463559,382528200.1430707,55.911948614335856,2641.7314245838697,1.068764288477014,2954.804732728048,5213.72078530054,-2258.9160525724924,-4599.992503056458
nan,1269.802921123291,1312.4984923563695,1191.1455222330785,1304.066993541504,1010904.0,nan,34.26407241821289,50.935053575643025,1269.2370027103173,1283076762.9878705,56.62149573805346,2682.404723304177,0.9521341414730498,2987.2155095831736,5244.323976682398,-2257.1084670992245,-4625.316546203679
nan,1304.066993541504,1365.8781938894363,1210.2611513479324,1324.4844244191895,309490.0,nan,20.417430877685547,51.23551142611207,1300.2079232188528,402401350.15700275,57.27611254757042,2722.351090945629,0.7985490884131484,3027.6719057224236,5269.755841984279,-2242.0839362618553,-4639.229900025802
nan,1324.4844244191895,1404.2156120315194,1228.18113861233,1344.2786253164063,309490.0,nan,19.794200897216797,51.5627469192364,1325.5584586534185,410247087.3686465,55.63695898516438,2762.3657876678876,0.7529549470735364,3072.5961607008608,5298.551055769276,-2225.954895068415,-4642.82525733312
nan,1344.2786253164063,1435.0468353361534,1239.2181610197472,1333.6412008474122,309490.0,nan,-10.63742446899414,50.61225910322062,1335.9687324011043,413468962.9908178,56.7470980047617,2800.8463214928697,0.6070771595644456,3108.0701381096665,5320.833707004237,-2212.7635688945707,-4638.630827608255
nan,1333.6412008474122,1432.7545168908337,1236.9258425744274,1304.8741472432862,309490.0,nan,-28.767053604125977,49.79385207682491,1324.8515022361823,410028291.4270761,60.1095277659038,2825.8656434364275,0.4956116333135351,3130.523355006552,5338.124462134196,-2207.601107127644,-4631.7260269022145
nan,1304.8741472432862,1402.3847876564046,1206.5561133399983,1283.9919393728028,309490.0,nan,-20.8822078704834,49.79723630091058,1297.6442801230685,401607928.2552885,61.21208951769726,2842.242197753452,0.41469801867659883,3151.080081995621,5353.356374334051,-2202.27629233843,-4622.9837047735955
