Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
2018-05-17,18280.0,18280.0,17807.301,17896.900391,6435.0,17896.900391,-224.5996090000008,50.41205790924602,17994.733796999997,115796111.98369499,34.25616006453066,41049.99497186036,0.06861132416161114,46437.94170902237,84034.29632759969,-37596.354618577316,-77739.56709456547
2018-05-18,18000.0,18066.0,17600.0,17713.099609,11592.0,17713.099609,-183.80078199999843,50.63754554284705,17793.033203,206256840.88917598,34.467835234843065,40682.28932074379,0.07474205904180531,46048.32462740236,83639.04707383183,-37590.72244642946,-77852.0331144887
2018-05-21,17720.0,17799.801,17550.0,17621.400391,7335.0,17621.400391,-91.69921800000157,50.85547293233572,17657.067130333333,129514587.400995,37.961281647417096,40271.44518442183,0.05529337544073709,45667.200109315694,83190.03288070396,-37522.83277138827,-77894.52459693595
2018-05-22,17550.0,18350.0,17250.0,18211.800781,44922.0,18211.800781,590.4003900000025,50.27478046767566,17937.266927,805777904.894694,63.4164116838483,40164.47004603349,0.6205166329032269,45495.05274518394,82961.25162652509,-37466.19888134115,-77889.6441820736
2018-05-23,18240.0,18285.699,17972.6,18006.400391,13619.0,18006.400391,-205.4003900000025,50.45260523401833,18088.233130333334,246343647.0020097,62.3537275944121,40008.094925091056,0.6356839994957545,45226.38643916247,82694.78531129063,-37468.398872128164,-77866.43199427833
2018-05-24,18150.0,18186.6,17720.0,17757.5,12452.0,17757.5,-248.9003909999992,50.64836916890391,17888.033333333333,222741791.06666666,61.27551533143638,39815.58680253231,0.46136363636363636,44983.041403659954,82405.84981989255,-37422.8084162326,-77825.83167786634
2018-05-25,17843.801,17901.199,17640.0,17807.099609,8311.0,17807.099609,49.59960900000078,49.83939803845182,17782.766203000003,147792569.91313303,61.89340636495754,39656.54169144415,0.5064541900000007,44780.813629568605,82129.18361846375,-37348.369988895145,-77754.33155007078
nan,17807.099609,18023.580618282456,17712.782009282455,17876.915519339356,8210.0,nan,69.81591033935547,49.8625177233555,17871.092715634757,146721671.19536135,60.25060771706019,39598.425363917355,0.5699231993994148,44642.48126160986,81850.09648121103,-37207.615219601175,-77643.52311512384
nan,17876.915519339356,18031.887530835924,17651.273011496567,17950.91675530127,8210.0,nan,74.00123596191406,49.94907553405811,17878.02576587792,146778591.5378577,57.6842447443047,39544.62096300059,0.6371970502738821,44535.392282027504,81600.25163011266,-37064.859348085156,-77498.6638403692
nan,17950.91675530127,18141.030189059675,17686.414433758404,18050.568229300294,44922.0,nan,99.65147399902344,50.058824787417535,17959.33761737279,806769364.4476204,65.36173517668593,39558.366213859335,0.7277892993639035,44528.07768992809,81343.72541141974,-36815.64772149165,-77285.96044207976
nan,18050.568229300294,18278.14353370255,17723.876304402256,18773.00646172217,44922.0,nan,722.438232421875,50.33455952020976,18258.342099942325,820201243.8136091,67.236981381371,39832.03156939595,1.75469756298549,44706.00521946275,81245.55786022547,-36539.55264076272,-77003.4720364821
nan,18773.00646172217,19051.99443015534,17775.28896843317,19329.74523125342,7335.0,nan,556.73876953125,50.60958073513401,18719.00954328064,137303934.9999635,68.85276841248785,40282.622191395625,1.1967081421613834,45061.19473153238,81275.1294115697,-36213.93468003732,-76651.37128988902
nan,19329.74523125342,19975.880512653566,18142.436281400147,19959.775870901856,44922.0,nan,630.0306396484375,50.88338056695846,19359.364221651853,869661359.5650445,73.07358216247958,40904.61612310178,0.9931055370065076,45603.48727802522,81421.18044307048,-35817.69316504526,-76211.2458145936
nan,19959.775870901856,20892.69427657348,18429.21940567162,20491.79552422217,44922.0,nan,532.0196533203125,51.25669471395325,19937.90306882242,895650481.6576407,74.24279594806654,41545.12682615931,0.8763200708681113,46287.18646978191,81681.37098342546,-35394.184513643544,-75672.99526341213
