,Date,RSI,MFI,EMA,SO,MACD,Diff,HBSTOCK.NS.Close
49,2007-04-23,50.407827172932116,58.67022328341743,179.2243025384982,0.19230110645517556,-147.84838772173657,-0.1667020000000008,79.333298
50,2007-04-24,50.495925771980374,63.09267541454019,178.99453036831494,0.19230110645517556,-147.83676294174305,0.0,79.333298
51,2007-04-25,50.42873722918619,59.234825654468686,178.49819999063126,0.19297873684210518,-148.2646207818442,-0.8332979999999992,78.5
52,2007-04-26,50.63880756772901,55.077094783450306,177.7834591225442,0.09836031389530252,-148.8093915654714,-2.0,76.5
53,2007-04-27,50.796670144709545,54.87787021186198,175.83420331907573,0.3888865333333333,-149.2359767510774,-1.5,75.0
54,2007-04-30,50.75402736353255,54.007859331101784,174.92104620544143,0.6666666666666666,-149.32757353319556,3.166702000000001,78.166702
55,2007-05-03,50.93829909345923,55.62812101795151,173.48900388079377,0.5925925925925926,-150.2484925045332,-1.0,77.166702
56,2007-05-04,50.95594189378793,54.27011427639008,172.17957200842343,0.6338047093887098,-150.425580678318,-0.5,76.666702
57,2007-05-07,50.58626310760035,52.02077319724034,171.25487025766517,0.6338047093887098,-151.30228178861952,0.0,76.666702
58,2007-05-08,50.1583956515749,43.733354287117685,170.72031593826438,0.6338047093887098,-152.26913338680916,0.0,76.666702
59,2007-05-09,49.87965038551472,41.99162885980917,169.02787693650671,0.3384561192722658,-153.02804381887012,-3.8334040000000016,72.833298
60,2007-05-10,49.83931644722498,46.28526248572367,167.8532496753638,0.3454570684200272,-153.51134282594415,1.1667020000000008,74.0
61,2007-05-11,50.03833527553477,45.565721559114834,168.00109393602875,0.7843178823529413,-153.6942336376452,3.5,77.5
62,2007-05-14,50.14688464067892,44.30601725397007,168.20451690358337,0.7058823529411765,-153.8603397200407,-0.6667020000000008,76.833298
63,2007-05-15,50.27186905153449,42.199890893179,168.6701284833486,0.7254943529411766,-153.9434670233227,0.1667020000000008,77.0
64,2007-05-16,50.19094811751159,39.61892334706717,168.01708688703,0.5098122352941178,-153.4892049636015,-1.8332979999999992,75.166702
65,2007-05-17,50.29687827316362,39.70902705450798,167.98998080466586,0.5866638399999999,-152.7811659906185,1.3332979999999992,76.5
66,2007-05-18,50.43474538179277,45.25046445482162,168.82156593455397,0.7866638399999999,-152.38689054094795,2.5,79.0
67,2007-05-21,50.4687174191596,45.002519515382716,169.55898408201384,0.7468367678327793,-151.84130483636662,0.0,79.0
68,2007-05-22,50.28556174584197,48.78663071163355,170.0085127994081,0.696200901128887,-151.63268460927972,-0.6667020000000008,78.333298
69,2007-05-23,50.499571719387596,57.88681002262288,171.9221272369745,0.8470630488792086,-150.42794367876706,2.8334040000000016,81.166702
70,2007-05-24,50.357385654686524,62.94249804490644,172.7682030915475,0.6823513566702968,-149.36539252721713,-2.3334040000000016,78.833298
71,2007-05-25,50.71910608614627,66.06938861996471,175.552518655167,1.0,-146.8780486605094,8.0,86.833298
72,2007-05-28,51.22597935634662,76.11019183774071,179.5350734074299,0.7985081002430261,-144.60032840177917,4.333404000000002,91.166702
73,2007-05-29,50.179505467335744,67.50660152171642,182.48488139550233,0.7089561447954822,-143.53695688390013,-2.0,89.166702
74,2007-05-30,50.10091968510219,69.42644169598766,184.4328140703342,0.5596997215471496,-143.08191699061302,-3.3334040000000016,85.833298
75,2007-05-31,50.45832809965143,69.27544686020158,186.39171373521313,0.6044756992709217,-142.64611997331122,1.0,86.833298
76,2007-06-01,49.98944212844971,66.78261354078073,187.58630468476915,0.49122621052631577,-142.04745655384784,-0.8332979999999992,86.0
77,2007-06-04,50.10789814415192,66.81400231379291,188.31313690048523,0.42105263157894735,-141.91811624531675,-1.3332979999999992,84.666702
78,2007-06-05,49.80868450823856,63.349709191839885,189.20492940114846,0.26136059763128744,-142.45324774620923,0.1665959999999984,84.833298
79,2007-06-06,50.11986356345005,64.25685138069979,189.64330021283047,0.48484848484848486,-143.19718741917336,0.0,84.833298
80,2007-06-07,50.36604471264335,65.26270659077544,190.72586284316876,0.5638330262489196,-143.30128370364235,0.8334040000000016,85.666702
81,2007-06-08,50.63859803595065,67.53908997448953,189.769700731918,0.41489268130586765,-144.18538738513212,-2.3334040000000016,83.333298
82,2007-06-11,50.37459328810653,62.975171544097186,189.05672184437543,0.6395341957848952,-144.52217381533825,2.666702000000001,86.0
83,2007-06-12,50.5911780568451,63.951828235567,188.08505810925595,0.6567206682868407,-146.2640242136278,-1.8332979999999992,84.166702
84,2007-06-13,50.44382510238306,63.13732533700315,187.11762544695176,0.4925357549614917,-148.77803455159687,-1.8334040000000016,82.333298
85,2007-06-14,50.31289111389237,60.56692163468576,186.50335773440725,0.6119446905630688,-151.34470963198248,1.3334040000000016,83.666702
86,2007-06-15,50.157197575979986,45.49691283055393,185.73951670943347,0.3191503757421204,-153.2570309918832,-1.0,82.666702
87,2007-06-18,50.50363812635773,52.54192741800476,184.34884744195682,0.23437422363538418,-154.99476374179233,-2.8334040000000016,79.833298
88,2007-06-19,50.39001261741106,53.97978075567031,183.22454626765773,0.29508094168590754,-156.5686511240792,0.5,80.333298
89,2007-06-20,50.13542107732267,52.700382749679996,182.35279919644736,0.3442610986335588,-157.8065989519767,0.5,80.833298
90,2007-06-21,50.39403624689374,57.76301086182482,181.1458493231646,0.2622976457852311,-159.36227612789156,-0.8332979999999992,80.0
91,2007-06-22,50.39254423706015,64.68548963473984,180.60139732759524,0.32787466377985713,-160.62089017214018,0.6667020000000008,80.666702
92,2007-06-25,50.404160128661076,64.60381662799452,179.56165543336516,0.29508094168590754,-161.64362004692754,-0.3334040000000016,80.333298
93,2007-06-26,50.394903839954296,58.26992922894772,178.7055887181778,0.2459007847382563,-162.31266749276426,-0.5,79.833298
94,2007-06-27,50.31246116908089,49.72568312032908,177.92700181871666,0.16393733188992857,-163.5323656381342,-0.8332979999999992,79.0
95,2007-06-28,50.24096991985568,48.56999140567194,177.10206770899524,0.3333333333333333,-163.9834864616038,0.3332979999999992,79.333298
96,2007-06-29,50.07061512773665,52.90472560452333,177.53426247745992,0.6071489413495638,-164.20078470279694,3.3334040000000016,82.666702
97,2007-07-02,50.24478501723639,49.20147334582964,177.38928009915657,0.28571915307965107,-163.74751626693504,-3.0,79.666702
98,2007-07-03,50.36157300533405,49.5765098862671,177.08171132220372,0.2499971607035369,-162.52159894131427,-0.3334040000000016,79.333298
99,2007-07-04,50.302177796114876,44.02702552041233,176.1464076055962,0.13114497713885742,-161.28056741877901,-1.8332979999999992,77.5
100,2007-07-05,50.49436202077686,43.879672594356464,175.32666995713316,0.16667309090909105,-160.59471759206892,-0.3332979999999992,77.166702
101,2007-07-06,50.42001949856303,42.5297951189064,175.00786258883426,0.3181818181818182,-159.6733682729854,1.6665959999999984,78.833298
102,2007-07-09,50.43728112422707,42.88564440073508,175.33498884905345,0.4848549090909092,-158.5992334886512,1.8334040000000016,80.666702
103,2007-07-10,50.4085279580012,45.85924307613928,175.26853549436896,0.4615365798893281,-157.96549898256893,-1.3334040000000016,79.333298
104,2007-07-11,50.77222862134003,58.311128688987395,177.70619790193462,0.8846153846153846,-156.66572004958047,7.5,86.833298
105,2007-07-12,51.09382488154505,66.47184800692128,179.89187731072568,0.8749980125105337,-155.41712595273475,0.1667020000000008,87.0
106,2007-07-13,50.93620220166882,65.02407923991532,180.4946216885084,0.6428571428571429,-154.2516630090465,-2.666702000000001,84.333298
107,2007-07-16,51.12022264972534,65.50793281923501,182.19034564452056,0.7763173310335311,-153.36083743153728,2.166702000000001,86.5
108,2007-07-17,51.27179844730807,64.66618132107655,184.21939782837427,0.8493096978951238,-152.57786553211957,1.3332979999999992,87.833298
109,2007-07-18,51.970483941699904,72.404788131988,189.69916117619448,0.7378032464285869,-150.84586820648556,10.5,98.333298
110,2007-07-19,52.5788552143047,79.6207311915828,195.16644933677173,0.7127158924174256,-149.4899488637008,1.3334040000000016,99.666702
111,2007-07-20,51.62155855433095,68.87325842347582,199.50316478482188,0.6363705323061319,-148.00443909845288,-1.3334040000000016,98.333298
112,2007-07-23,50.87719566399819,64.53472309638667,201.97173135675266,0.4682021059938817,-147.11082343721696,-4.0,94.333298
113,2007-07-24,50.19363082963315,63.42418987154515,203.69403916078517,0.3757201902135217,-147.17428129951375,-2.6665959999999984,91.666702
114,2007-07-25,49.566848589209954,61.2210172610401,203.84413995911157,0.335257054401131,-147.54653974135636,-1.1667020000000008,90.5
115,2007-07-26,49.988393450805255,61.20918700932956,204.135491711549,0.34681637481028277,-147.58668103275835,0.3332979999999992,90.833298
116,2007-07-27,50.41551253509193,66.45769648573614,203.9952022874626,0.057968727187795534,-149.12525200646135,-2.833297999999999,88.0
117,2007-07-30,50.15748034124869,66.94797276611,202.94059487137244,0.04666328377365735,-150.67595309596754,-2.166702000000001,85.833298
118,2007-07-31,50.22280613842391,64.9994193631612,202.69295564427475,0.15333009230529968,-151.53422827680117,2.666702000000001,88.5
119,2007-08-01,50.33995959209691,63.477722360174226,201.3128484960597,0.44444149999999993,-152.64304567474363,1.5,90.0
120,2007-08-02,50.24797566662915,63.85434109733281,198.713995150906,0.18461598674752602,-154.32994028245625,-3.333297999999999,86.666702
121,2007-08-03,50.70401023249495,68.19821247266187,195.74382052988352,0.0,-157.70649956982305,-2.3334040000000016,84.333298
122,2007-08-06,51.208377868716674,73.4991560580471,192.81635882044492,0.012043115098077003,-160.86220452633165,-2.5,81.833298
123,2007-08-07,50.45741460531954,66.48603589705252,191.38262900626677,0.2615360530098959,-163.8685614706555,2.666702000000001,84.5
124,2007-08-08,49.84355774932235,39.086434429034256,191.53748079700406,0.646155953616341,-165.8834973377799,4.166702000000001,88.666702
125,2007-08-09,50.39000141752677,49.83055796112161,192.98953612645556,1.0,-167.40834543145843,4.5,93.166702
126,2007-08-10,50.58032317256055,58.144886029611996,193.3670330560468,0.6376780869565216,-169.231167973827,-4.166702000000001,89.0
127,2007-08-13,50.930927144813346,68.02277793871178,195.46768528548492,1.0,-170.5168642749236,4.5,93.5
128,2007-08-14,51.37132216037095,80.04693802026271,198.1097141357285,0.9393939393939394,-170.89459467701025,3.666702000000001,97.166702
129,2007-08-16,51.05101646195863,80.76531102030859,199.1380253557423,0.6966306587483224,-171.55655233264048,-3.5,93.666702
130,2007-08-17,50.996395986192866,82.80131039124215,199.22812791321988,0.4044924550022368,-171.9524791884256,-4.333404000000002,89.333298
131,2007-08-20,50.90236354876222,81.06737902386061,199.94858254700503,0.14034715789473676,-172.47551183653576,0.6667020000000008,90.0
132,2007-08-21,51.062128406745,80.60190464156418,199.7033316403685,0.0,-173.19437761539706,-4.333297999999999,85.666702
133,2007-08-22,51.02286818417647,76.0343427339377,200.2268533639322,0.31250099374473317,-172.88717456426994,3.333297999999999,89.0
134,2007-08-23,51.087427018142925,86.29072004482458,201.5263230462519,0.6499992050042135,-171.6408442055035,4.5,93.5
135,2007-08-24,51.02862191402352,86.23782668390307,202.4143880256584,0.845065375947614,-169.26935485796253,1.3332979999999992,94.833298
136,2007-08-27,50.33686647805493,78.89778443891778,203.63288591692526,0.8615393647278362,-167.50339610859467,-0.6665959999999984,94.166702
137,2007-08-28,50.66822845656799,79.52402969235794,204.4628502874124,0.7619072857142858,-166.582354277119,1.3332979999999992,95.5
138,2007-08-29,51.000116588013725,81.89897983071484,205.97865791179467,0.9890086849467998,-165.30754613380628,4.333297999999999,99.833298
139,2007-08-30,51.249780020735805,81.90373550316977,208.42000097598907,1.0,-165.10934941719813,1.8337020000000024,101.667
140,2007-08-31,50.64866315039892,60.917349237983736,210.77427847157915,0.8876207705938813,-165.91050811993597,-1.6670000000000016,100.0
141,2007-09-03,50.9681643978203,68.89748009602637,214.27841933953547,0.9684209821605075,-165.823481109259,4.5,104.5
142,2007-09-04,51.24079512036578,71.1959654631386,218.87360507140733,0.8811907208527274,-165.44401277931635,2.1670000000000016,106.667
143,2007-09-05,50.7595058344889,66.97309071778531,221.35202550516536,0.5609863174068925,-165.96567533969835,-4.0,102.667
144,2007-09-06,50.617546896262375,61.767387177816374,223.63144302553286,0.707324211604595,-165.32598996055415,2.0,104.667
145,2007-09-07,50.478212816174675,63.63351546984477,224.9250419614839,0.5000124163583272,-165.24261265601362,-2.0,102.667
146,2007-09-10,50.11029018221424,65.32891209592998,229.54861473001932,1.0,-165.55596374001675,10.332999999999998,113.0
147,2007-09-11,50.97555025474604,76.72055806722938,237.16408345746075,1.0,-165.71250743197504,11.332999999999998,124.333
148,2007-09-12,51.85391270341202,83.01605536840724,245.41433580073533,1.0,-165.98446417998912,6.334007000000014,130.667007
149,2007-09-13,52.82050328827571,89.07532166838554,254.73496294838526,1.0,-165.95444011668064,6.665985999999975,137.332993
150,2007-09-14,50.6473166855243,69.2431884173067,261.3365910653149,0.6905607165094975,-166.98346235445143,-6.832992999999988,130.5
151,2007-09-17,51.561498668653066,72.59223604601033,268.8769086379818,0.8415106552273285,-167.34461857705736,6.667007000000012,137.167007
152,2007-09-18,52.42165592604312,74.43094003167084,276.5544824178202,0.9169740661847425,-168.08878645369577,3.3329929999999877,140.5
153,2007-09-19,51.53196922686479,70.02975139847288,283.6132544881039,0.781227267087003,-169.3553302538242,-2.1670070000000123,138.332993
154,2007-09-20,51.20235646149637,68.18954694704445,292.0510472025958,0.9836230209689253,-170.0911540051565,6.667007000000012,145.0
155,2007-09-21,50.692612689423605,63.21879300677146,299.1513865609975,0.5378633181818177,-171.26009096001297,-3.5,141.5
156,2007-09-24,51.47347276983934,63.13515656987953,304.6898359518142,0.5826517183085913,-173.42426041588743,1.3329929999999877,142.832993
157,2007-09-25,50.09160520945876,61.230662177673736,306.5162308283891,0.23639198704659103,-175.7298297551891,-5.165985999999975,137.667007
158,2007-09-26,50.79746945515968,61.812399922513535,307.54078015598304,0.22327671911591723,-180.2377972498573,0.6659859999999753,138.332993
159,2007-09-27,49.615631769009696,59.975676714712364,306.1898888709952,0.11767733954407926,-186.33820927869647,-4.165985999999975,134.167007
160,2007-09-28,50.19202198091087,64.09618157182103,305.93468208879324,0.25000021874993655,-192.6789692475304,-0.5,133.667007
161,2007-10-01,50.44163529313224,61.87421020961188,305.27094590145583,0.31941628183691706,-199.58855072799787,1.6659859999999753,135.332993
162,2007-10-03,50.71844624022397,61.91773140061898,303.41573475224556,0.2857067395235819,-205.60355228308492,-2.3329929999999877,133.0
163,2007-10-04,50.91126101068252,56.64777526869894,301.11005174074637,0.1468046457863159,-212.57641154905076,-3.0,130.0
164,2007-10-05,51.050634328427435,61.177029745816824,296.2213363741645,0.03605406769613383,-219.6920450647969,-5.5,124.5
165,2007-10-08,50.72086572754027,55.105770762920784,292.8036594706063,0.3153514706735298,-225.80915146028985,1.6670000000000016,126.167
166,2007-10-09,50.4375681771548,49.43426048213939,291.00208047376367,0.5856222215867877,-232.62500363982906,5.000007000000011,131.167007
167,2007-10-10,50.49003873011959,67.97673366672119,291.0124019390089,0.7477844451076291,-237.91921591823132,3.0,134.167007
168,2007-10-11,50.380494509915145,70.2121154917829,292.9376032736136,0.991919146465379,-242.57144745975688,6.665985999999975,140.832993
169,2007-10-12,50.916787761877224,78.63922480414446,297.5022911883834,1.0,-246.54394418483105,7.167007000000012,148.0
170,2007-10-15,51.20372123056389,78.65389819356474,304.0264433294043,1.0,-249.96679275923447,7.5,155.5
171,2007-10-16,51.90080044500726,81.04490966909458,312.11052182735904,1.0,-252.7350117269806,7.832992999999988,163.332993
172,2007-10-17,51.11253620168168,75.82763095580314,318.25136227875237,0.8791751538556521,-254.72504364503095,-4.832992999999988,158.5
173,2007-10-18,51.453659160446286,75.01646211437338,325.53525989642026,0.8773669414306343,-255.29799151977574,3.6670070000000123,162.167007
174,2007-10-19,51.77530459721856,73.73702595538549,335.2629456131991,0.953125,-254.34018819799127,6.665985999999975,168.832993
175,2007-10-22,50.94732899071458,67.0250307315753,342.98664960162574,0.6830419409448368,-252.57250539685833,-3.3329929999999877,165.5
176,2007-10-23,49.847609132884166,64.55072978993499,349.3149299843241,0.5697690984709196,-251.22857361918557,-0.5,165.0
177,2007-10-24,48.740712537083006,62.066701528073175,354.4213825355791,0.41008399124475037,-249.48417408513006,-1.3329929999999877,163.667007
178,2007-10-25,47.62045363204456,59.35721470853126,357.15451304705545,0.25900041552300024,-248.44875864716084,-3.5,160.167007
179,2007-10-26,48.28083255569848,60.167351274890066,359.25149672258897,0.33091559323224934,-248.0951085496951,1.6659859999999753,161.832993
180,2007-10-29,48.83845022525237,62.25074667951437,360.1665872511232,0.33812474029812484,-247.8382353835455,0.16700700000001234,162.0
181,2007-10-30,49.33671138154978,58.7307868015534,359.03910051593243,0.13708482140653686,-249.41877491753053,-2.5,159.5
182,2007-10-31,49.74586268185765,54.54596207406169,359.4760690041576,0.29127368506533835,-251.73851794656707,2.1670070000000123,161.667007
183,2007-11-01,50.15089383668921,56.346856106869474,357.58904115830103,0.0891107125155937,-256.42329165132486,-5.5,156.167007
184,2007-11-02,50.55353906613381,60.778470623788074,352.67816655823464,0.04585196669985249,-260.63638312083924,-6.834014000000025,149.332993
185,2007-11-05,50.292822808561326,53.52220367897904,349.92558408398673,0.2894736842105263,-265.4704070849449,3.8340140000000247,153.167007
186,2007-11-06,50.08917949402363,53.07497253864883,347.60958964938635,0.32144029251923834,-271.2183791235363,0.5,153.667007
187,2007-11-07,49.93290596004355,49.403420740322865,346.1238340940062,0.45714285714285713,-275.9431497939724,1.5,155.167007
188,2007-11-08,49.80290450820066,47.74407527815926,344.88744888047637,0.567559736777145,-280.93782715275626,-1.1670070000000123,154.0
189,2007-11-12,50.049534737081565,54.126374959326064,343.14419911992366,0.5735208005185684,-286.1468553726483,-1.0,153.0
190,2007-11-13,50.136508333459716,53.60218413483888,341.8970330616386,0.7287836425745909,-291.40895041688117,1.3329929999999877,154.332993
191,2007-11-14,50.32199009531578,51.64575092463938,341.98266297825893,0.8047162908645787,-296.4129365355067,2.8340140000000247,157.167007
192,2007-11-15,50.75136457430421,55.94800763021678,346.6585882647314,1.0,-299.46515705236743,15.832992999999988,173.0
193,2007-11-16,51.24383347252588,57.91318324336904,357.11668317749655,1.0,-300.6107269142152,17.332992999999988,190.332993
194,2007-11-19,52.04308702512705,52.79472038378032,373.65566961904835,1.0,-300.16892775743173,19.167007000000012,209.5
195,2007-11-20,53.01834715602288,59.106462512149776,391.3696584950419,1.0,-297.8066862452123,10.5,220.0
196,2007-11-21,51.43896609359845,36.16194516437895,403.9382764299007,0.7391293820201543,-295.03986432386534,-11.0,209.0
197,2007-11-22,50.04847234511172,34.81560977603566,413.4911504534451,0.6255634022432005,-292.73648065411885,-5.832992999999988,203.167007
198,2007-11-23,49.72620069746903,34.424410491010065,425.4591800477291,0.7323943661971831,-290.8411844879349,8.832992999999988,212.0
199,2007-11-26,50.68458445492941,36.476277315099495,440.2011372731182,0.8511965535714283,-288.2210150791337,10.667006999999984,222.66700699999998
200,2007-11-27,51.74564361515016,39.459274903628156,457.2849887902136,1.0,-284.0969774427815,11.165986000000032,233.83299300000002
201,2007-11-28,52.757872263576495,44.821562634852874,473.1246366817259,0.7793064114228132,-280.8499143741526,1.167006999999984,235.0
202,2007-11-29,52.10573469609136,47.49446570264648,489.16098631904157,0.9079766129555604,-277.49908033431973,11.667006999999984,246.66700699999998
203,2007-11-30,48.55984657585292,35.96464457587058,498.95659690521956,0.769941532388901,-276.02058812643713,-7.5,239.16700699999998
204,2007-12-03,49.630301470187,37.644614919228154,509.49434114821275,1.0,-276.78751755996484,13.832993000000016,253.0
205,2007-12-04,50.757153750964875,38.713228755151995,521.5171152492442,1.0,-279.4960091675399,12.666991999999993,265.666992
206,2007-12-05,51.81039341152189,38.02064816197992,538.4342661923239,1.0,-284.6712635594446,13.333008000000007,279.0
207,2007-12-06,52.788435370453755,36.42983929950763,559.3406928044672,1.0,-291.3658117483435,14.0,293.0
208,2007-12-07,53.687187320592855,40.15885382203605,581.8767415282848,1.0,-295.59655004645117,14.666991999999993,307.666992
209,2007-12-10,54.595562043576365,43.712918595223464,605.8607749306955,1.0,-299.36974386161114,15.5,323.166992
210,2007-12-11,54.74847762173504,48.23818264949309,631.2790034587142,1.0,-305.2270907394394,16.166016000000013,339.333008
211,2007-12-12,53.431158231918616,35.179782083362866,659.8451846638679,1.0,-311.9011315230507,17.0,356.333008
212,2007-12-13,54.53545580605308,35.401883090251616,689.969536980257,1.0,-319.9535834411804,17.833983999999987,374.166992
213,2007-12-14,55.640336142858345,34.72345472197098,724.880541149426,1.0,-327.66927691175556,18.833008000000007,393.0
214,2007-12-17,56.74400805317752,39.778116557054176,761.2260455712116,1.0,-337.1019275675086,19.666991999999993,412.666992
215,2007-12-18,50.36469065473305,28.671047346308114,786.3703081979302,0.7399212744455183,-348.4932031903712,-20.5,392.166992
216,2007-12-19,49.39575252705934,24.57536183041853,802.0659390012909,0.44507244692737413,-364.0396559766732,-18.5,373.666992
217,2007-12-20,46.599635367171935,22.67485570678039,810.1480928605066,0.1875,-382.54857421036877,-15.333983999999987,358.333008
218,2007-12-24,47.4394457177934,23.185613134882672,821.7199252269484,0.31219184731338046,-399.2084201171973,18.0,376.333008
219,2007-12-26,48.27706099935173,24.72664428999815,835.5691965547944,0.5512268975485463,-414.33488731137425,16.333983999999987,392.666992
220,2007-12-27,48.48278905179304,25.930686709473918,845.9779854440127,0.5487831005478347,-429.28932339010964,-0.16699199999999337,392.5
221,2007-12-28,48.95035288754926,31.53081254511548,849.4560763416905,0.3804896163798321,-446.23647416434426,-11.5,381.0
