,Date,RSI,MFI,EMA,SO,MACD,Diff,BANKINDIA.NS.Close
45,2007-04-17,50.75158213237217,47.339313141255545,381.8754865953073,0.6938776086886767,-289.5831593347788,-2.1499939999999924,183.25
46,2007-04-18,51.009165093902375,50.11259084198647,387.7292336897112,0.8181816778418546,-291.0290496655,4.449996999999996,187.699997
47,2007-04-19,50.399325893758814,47.513277082010966,393.63021354335666,0.7803573571428574,-291.2169036506132,-0.8499909999999886,186.850006
48,2007-04-20,50.72183839854105,49.25736693234571,398.92585024122735,0.8214285714285714,-292.91009366995115,1.1499939999999924,188.0
49,2007-04-23,49.86945145914764,46.18255687397286,402.04107351898585,0.5595238095238095,-295.5696170034254,-4.25,183.75
50,2007-04-24,50.409341752452505,49.88277854441156,408.1353070968031,0.8136014669214703,-298.22670245482817,13.399993999999992,197.149994
51,2007-04-25,50.05602299059973,47.87769603397269,414.991368154742,0.791666557017486,-301.39830786495924,2.0,199.149994
52,2007-04-26,50.576301279961314,48.12779911674877,420.82300878118224,0.8179826234996266,-305.14376119298623,0.6000060000000076,199.75
53,2007-04-27,50.45524846364062,49.49739600494893,423.78865235140006,0.5959179999999995,-307.4812154819543,-4.050003000000004,195.699997
54,2007-04-30,50.500479070494194,52.398064272465064,424.7309009964314,0.4285710575140106,-310.2100667388378,-3.300003000000004,192.399994
55,2007-05-03,50.21274332606275,49.743147753417695,428.3547443762451,0.7489176842638049,-310.61061312518837,7.400009000000011,199.800003
56,2007-05-04,50.36257171885681,51.652902818209036,429.29368367715836,0.51298713948386,-312.75346008408496,-5.449996999999996,194.350006
57,2007-05-07,50.509016696546944,53.70276985165334,430.0274238646645,0.15753438731463554,-314.99760365688405,-1.0500030000000038,193.300003
58,2007-05-08,50.71205910836126,57.0161420505015,429.1163361639824,0.03133919692207481,-318.1859345890039,-4.699996999999996,188.600006
59,2007-05-09,50.56747660598676,57.601036284583564,430.7843295751494,0.40616987794146375,-321.45701661649247,5.449996999999996,194.050003
60,2007-05-10,50.70802134219513,57.61594158789162,430.6988450651564,0.5255680026472715,-324.56933716368945,1.3499909999999886,195.399994
61,2007-05-11,50.61935442135276,59.58707957724787,430.42650908552713,0.5539770838714484,-328.9500444939774,0.5,195.899994
62,2007-05-14,50.81608996692503,58.656594832274116,431.452047628302,0.80965881488904,-333.83144433722225,4.5,200.399994
63,2007-05-15,50.71227116972585,61.75147299507159,434.2154413548835,0.9505202392581831,-339.4588443755581,4.0,204.399994
64,2007-05-16,50.849040846225236,58.50130884246769,438.0197599744341,0.9519449559876549,-344.5226839569863,2.550003000000004,206.949997
65,2007-05-17,50.973286499411905,58.04063449333384,440.67604506621484,0.9051551340206192,-348.5156420555139,1.1500090000000114,208.100006
66,2007-05-18,50.67567525007168,58.16118845141955,443.665092358882,0.8453868900071166,-351.13746278746964,-0.8000030000000038,207.300003
67,2007-05-21,50.79877611420603,60.56611323214505,447.05257597266296,0.8288286705624338,-355.4727187353265,1.4499969999999962,208.75
68,2007-05-22,50.85272999750402,59.35662113105799,452.32416609421415,0.876344671349573,-358.03719272577774,4.350006000000008,213.100006
69,2007-05-23,51.01924659100696,57.41600929319919,456.44931984432736,0.8101610390632691,-359.49912457603534,0.25,213.350006
70,2007-05-24,50.470282958787756,64.03391159447773,459.57569848946804,0.6268117044739461,-359.75235495538254,-1.6000060000000076,211.75
71,2007-05-25,50.02175720900897,62.51932661799024,461.20465225680624,0.3405797889099615,-361.58161506915474,-3.949996999999996,207.800003
72,2007-05-28,49.4790632608439,61.29566987334944,463.01467156566565,0.5471010554501926,-362.73989755117884,2.8499909999999886,210.649994
73,2007-05-29,49.68642221926028,60.287175854570236,464.7905738039641,0.6495733289504246,-363.96888506455775,2.150008999999983,212.80000299999998
74,2007-05-30,49.81269803546157,61.23713227505775,464.88946064602544,0.33760666776239323,-366.08618490366234,-3.650008999999983,209.149994
75,2007-05-31,49.989830396118585,60.61704777874766,465.3158085831565,0.4658118288406397,-369.2949872320737,1.5,210.649994
76,2007-06-01,50.12468824359534,59.69983787215435,466.18612608340396,0.6806280584414504,-370.8554002854804,1.0500030000000322,211.69999700000002
77,2007-06-04,50.23335562877414,55.652356611362215,467.3604458580941,0.7731484889402324,-372.16160776289576,1.8500059999999507,213.55000299999998
78,2007-06-05,50.33033892984671,53.8725802967013,468.25347294112873,0.865591224418784,-373.16149135315027,1.599991000000017,215.149994
79,2007-06-06,50.413268844987364,53.931968687318815,466.59103084745635,0.1957449361702131,-375.63311528390545,-7.599990999999989,207.550003
80,2007-06-07,50.53212583307739,57.33837547658609,463.69879183838344,0.1507249855072468,-379.5698274477206,-5.199996999999996,202.350006
81,2007-06-08,50.767302004117106,52.8087223687092,460.5284601565266,0.12142871428571447,-382.5739810147586,-3.800003000000004,198.550003
82,2007-06-11,50.91540594509146,50.9345200114886,456.8287413541355,0.08755733929364104,-385.99754747045097,-1.3500060000000076,197.199997
83,2007-06-12,51.15033016825638,48.58064005645657,450.39582697383605,0.05008347747079909,-389.4306117183523,-8.649993999999992,188.550003
84,2007-06-13,51.596839789958516,48.59597813668421,443.3645209352676,0.02857142857142857,-394.10559583910583,-5.550003000000004,183.0
85,2007-06-14,51.38939997341055,52.42218526466601,439.29578621572523,0.2600001714285716,-397.30098357086774,8.100006000000008,191.100006
86,2007-06-15,51.05905999688536,51.41978390565618,435.41703612239456,0.3520597399318057,-399.5406814791247,0.2999879999999848,191.399994
87,2007-06-18,51.04881681749547,53.46592543816319,431.26368035813067,0.39639658509863784,-401.86880511104636,-0.5999909999999886,190.800003
88,2007-06-19,51.23950692245065,54.858810955820786,431.22971493428685,0.9565217391304348,-402.5480287944513,13.199996999999996,204.0
89,2007-06-20,51.293325597123186,60.6224039440821,435.2202536468208,0.8819444444444444,-402.31045061965006,9.75,213.75
90,2007-06-21,51.36605179508459,62.839874349964916,440.1428496991366,0.9416664999999997,-402.0801852282469,2.1499939999999924,215.899994
91,2007-06-22,51.539196902528325,67.4210638436117,447.5404520838032,0.9454545454545454,-400.1750258052692,7.700012000000015,223.600006
92,2007-06-25,50.99726932576159,66.67870046301388,453.39197662370105,0.8503401360544217,-398.2349320046844,-3.25,220.350006
93,2007-06-26,50.81228925211105,66.13726042466632,459.80341651296953,0.644989421533828,-395.8591938509817,-1.0,219.350006
94,2007-06-27,51.08910517596402,63.92370474693606,466.98413031833627,0.6586957173913038,-392.79724141692543,0.9499969999999678,220.30000299999998
95,2007-06-28,51.31456734690921,63.861842618873375,474.0653193133457,0.6656250937499992,-388.1724527260436,5.0,225.30000299999998
96,2007-06-29,51.52335247183982,64.7654766371789,482.6712640956313,0.8342965897067359,-382.7046744415161,6.399994000000049,231.69999700000002
97,2007-07-02,50.56324949690244,62.004695863223354,489.55945525756624,0.5900001499999987,-379.7537772415171,-3.8999940000000493,227.80000299999998
98,2007-07-03,50.002329519747924,59.7436374496651,494.35035301133996,0.642317186201354,-376.55666262356635,1.099991000000017,228.899994
99,2007-07-04,50.08826934154821,62.41531614663264,495.7485308458421,0.39042809357337205,-373.5404916394458,-5.0,223.899994
100,2007-07-05,50.38644474531326,63.240410131928805,495.5972632402358,0.20519542857142936,-373.47362052559595,-3.799987999999985,220.100006
101,2007-07-06,49.81060085879367,59.940222056432596,495.0011408588942,0.2318840579710145,-374.47983507312676,2.049987999999985,222.149994
102,2007-07-09,50.14080242687227,61.08589932796734,497.60335182819193,0.7101449275362319,-374.96603035263445,8.25,230.399994
103,2007-07-10,50.444603619249776,61.55708981316737,502.6511291027481,0.9287361839080467,-375.8506103284144,7.950012000000015,238.350006
104,2007-07-11,50.82885786711085,62.765624136912066,509.97245832760217,0.9466879366638055,-375.47621297609294,9.099991000000017,247.44999700000002
105,2007-07-12,51.18815218566732,62.637405856442335,517.7609919612385,0.9619566878839644,-375.9033000484435,6.100005999999951,253.55000299999998
106,2007-07-13,51.51708019527318,66.56645521387671,528.756426509451,0.907555875555556,-376.37345109034095,15.65000900000004,269.200012
107,2007-07-16,51.70365230449394,65.39295759687346,539.4627991095527,0.8898837065166225,-378.71429142017246,0.5499879999999848,269.75
108,2007-07-17,50.788063545426176,62.02608937878507,547.5393304943229,0.8012646469987683,-383.0961538102084,-4.850006000000008,264.899994
109,2007-07-18,51.2155744006007,62.740695219112716,556.485798461461,0.8094219577787125,-388.2262453341219,2.1000060000000076,267.0
110,2007-07-19,50.7347918363726,59.19781063534465,564.6879838114245,0.7190592157018635,-394.7795276102412,-2.450012000000015,264.549988
111,2007-07-20,50.15372201950539,56.939955774050716,569.4715044485094,0.2872526960601174,-400.1979089491929,-8.5,256.049988
112,2007-07-23,50.510415762506,57.573921201817065,574.4369854292579,0.3520516679183586,-404.5729198289331,4.850006000000008,260.899994
113,2007-07-24,49.775117094149905,54.456570953827196,577.8872209942938,0.33909321963539213,-409.4479174940843,-0.2999879999999848,260.600006
114,2007-07-25,49.077229118718186,52.2381528555527,578.3376752618435,0.14712629885057585,-414.0935539170438,-4.650008999999983,255.94999700000002
115,2007-07-26,49.53120738535434,53.95534055861702,580.3483497246879,0.5775390946273177,-417.8766230018492,7.59999099999996,263.549988
116,2007-07-27,49.94711118756744,55.64718255010178,576.5890254887845,0.1225489655421228,-423.60095499396164,-9.99998500000001,253.55000299999998
117,2007-07-30,50.20247489631685,55.21272678009605,574.9566265473993,0.574879745151654,-428.4970433621802,6.050003000000032,259.600006
118,2007-07-31,50.40533758858662,51.98381303047214,573.7323456847396,0.5120769341174289,-436.34245570632334,-1.3000180000000228,258.299988
119,2007-08-01,50.79912829980193,51.390319150342826,566.2586103969942,0.05844119160046379,-445.7864240106543,-18.899993999999992,239.399994
120,2007-08-02,50.376612549524395,48.24171932816921,560.8545648721761,0.24745275770232358,-453.6277803499637,3.150008999999983,242.55000299999998
121,2007-08-03,49.98660375090249,45.012155791518936,558.1945141692771,0.3347890251266731,-460.51893311939966,3.0,245.55000299999998
122,2007-08-06,50.271912476197315,46.91796706519573,553.7417543494512,0.22766598510080535,-466.2024032029283,-3.949996999999968,241.600006
123,2007-08-07,49.916939743378,45.63303339037682,550.8446377346338,0.3342941499389744,-470.60143187582753,3.699996999999968,245.30000299999998
124,2007-08-08,50.06152352759291,46.453522493434924,551.0686218966272,0.5809973280054815,-474.93042233619065,7.050003000000032,252.350006
125,2007-08-09,50.21065332293071,48.60226074009994,547.8059679665173,0.4557691985946914,-480.5035750455486,-6.800003000000032,245.55000299999998
126,2007-08-10,50.21799203714814,50.464185476507794,544.3561730207439,0.26895284377494205,-486.2826985523849,-6.100005999999951,239.44999700000002
127,2007-08-13,50.25035547531568,48.56468396705044,541.1449270222118,0.3736462641243622,-492.52718027169306,2.900008999999983,242.350006
128,2007-08-14,50.407510512963334,49.659830020773896,541.2277593145604,0.7075811375099764,-495.15988831905634,9.25,251.600006
129,2007-08-16,50.49792480069603,46.791981786943175,536.40217391001,0.053778794069501985,-499.61816092385743,-24.450012000000015,227.149994
130,2007-08-17,50.42946743894438,45.76902034468244,532.3972905869382,0.1870792817304571,-501.9925521777908,2.3500060000000076,229.5
131,2007-08-20,50.126706819041196,41.46751639149827,530.3489733839311,0.3593536410717963,-499.782666041536,6.399993999999992,235.899994
132,2007-08-21,50.75983649130267,47.90753373399519,524.668902148936,0.054653047919696295,-496.8666971654808,-13.899993999999992,222.0
133,2007-08-22,51.154085811479725,40.249173328420405,517.4524992138913,0.2414860211446452,-494.44661758760617,-4.75,217.25
134,2007-08-23,50.84512524873633,41.436736711705194,510.18526761556615,0.27038166792868923,-491.6962004400491,1.3999939999999924,218.649994
135,2007-08-24,50.55066974735544,42.45332601674563,505.88748896583604,0.42219544672102083,-488.6525750200399,4.400008999999983,223.05000299999998
136,2007-08-27,50.696194290802204,38.90902767384283,505.7314196483619,0.7352539151100618,-486.22268651044374,9.300003000000032,232.350006
137,2007-08-28,50.56211961609664,38.9261190611664,505.45963906090225,0.7777775948788141,-483.9156058837258,1.5499879999999848,233.899994
138,2007-08-29,50.38280892697051,37.48774912187765,504.60478929817236,0.9240874160583955,-479.7995281410376,3.300003000000032,237.19999700000002
139,2007-08-30,50.85102601455072,34.89470154308954,507.8647766483356,0.8505153981560251,-476.2449484869869,1.3500059999999507,238.55000299999998
140,2007-08-31,51.444497350083026,30.561922513998326,512.7301297068431,0.9634147289559691,-474.3920304261525,7.25,245.80000299999998
141,2007-09-03,51.50328330412969,30.318763085187058,516.9305506953744,0.9461326750938689,-467.6624898460351,2.6499940000000493,248.44999700000002
142,2007-09-04,50.633089240767085,34.376429718946795,522.5818974009713,0.8387096427332564,-463.1551551055869,-0.9499970000000246,247.5
143,2007-09-05,50.23016029282006,38.28035431938488,526.8442720292917,0.6219281234701088,-459.4429629595883,-5.5,242.0
144,2007-09-06,50.44367249899015,36.66614332165504,533.1176795489089,0.9092629764759523,-453.242585168555,7.600006000000008,249.600006
145,2007-09-07,50.088403042491734,37.35074047201747,538.1339671292803,0.72890014390279,-449.3458936832212,-0.5500030000000322,249.05000299999998
146,2007-09-10,49.881494111528255,34.785442832354164,541.9021726030871,0.7730054405511454,-445.2844827709108,1.599991000000017,250.649994
147,2007-09-11,49.078564468959215,52.925080695522894,544.4905398795878,0.6335399502335601,-441.83908108516414,-2.199996999999968,248.44999700000002
148,2007-09-12,49.40122222523739,49.786768052091674,546.7875207749554,0.7018632788087141,-440.43271141278774,1.1000059999999507,249.55000299999998
149,2007-09-13,49.68239246753176,48.74622868397525,548.9914344958851,0.7484471123799562,-438.7453595126898,0.75,250.30000299999998
150,2007-09-14,49.919368112107755,43.39452112075147,547.1153859473907,0.18918889700500757,-437.3238377117634,-8.900008999999983,241.399994
151,2007-09-17,50.02971850931688,42.162405232521515,545.7634408949842,0.2574254484853258,-436.8107986505793,2.25,243.649994
152,2007-09-18,50.16711487362295,41.39475717589837,546.5093418259311,0.6369635525928259,-437.7937796927499,5.75,249.399994
153,2007-09-19,50.39350992330215,42.115973662734184,551.0126000045889,0.8373621098901092,-438.047336685809,9.399993999999992,258.799988
154,2007-09-20,50.24868127636038,43.554660444403815,553.3468402737084,0.7440855053763434,-437.1312480915341,-1.75,257.049988
155,2007-09-21,50.387635888920734,42.68245039386986,556.3325857412881,0.8537636989247315,-438.8342448649943,2.5500180000000228,259.600006
156,2007-09-24,50.52169282934428,41.024441937845324,560.0915668727055,0.9177822373496531,-441.19514925051305,4.149993999999992,263.75
157,2007-09-25,50.103166227144364,40.068116266138055,563.5679921399022,0.881422868659068,-442.778513181084,-0.8500060000000076,262.899994
158,2007-09-26,49.9798507534681,42.363482238586876,566.1954541535781,0.7973482115185325,-446.854578902198,-1.25,261.649994
159,2007-09-27,49.80290622817591,47.15208105353994,567.9525444774843,0.5000004601226145,-451.4829222405133,-1.7999879999999848,259.850006
160,2007-09-28,50.124785968644,49.89523609056603,576.4295901294859,0.8609018358868034,-454.74344443163864,17.049987999999985,276.899994
161,2007-10-01,50.22976245135583,49.87008992843009,584.3815801107686,0.8305084745762712,-457.6701623320854,1.6000060000000076,278.5
162,2007-10-03,50.03887580313042,45.07353801535103,589.8456647744189,0.578378216216216,-458.39288285435305,-3.1000060000000076,275.399994
163,2007-10-04,50.34811320075085,47.497207125570505,593.711373340319,0.6000003243243247,-459.38386955610906,0.8000180000000228,276.200012
164,2007-10-05,49.814782939166086,49.57290289990155,597.1980406460789,0.5151515151515151,-461.0587900033976,-1.2000120000000152,275.0
165,2007-10-08,50.1581622287068,53.76798235836397,595.1983255534315,0.1165728455214303,-465.32433829289664,-15.450012000000015,259.549988
166,2007-10-09,50.55153505868882,54.130733739739924,599.0368868834815,0.6652781111111116,-466.49484668675063,19.40002400000003,278.950012
167,2007-10-10,51.05224283690605,56.43711373182092,608.4240023712825,0.9053764731182797,-466.40497713520097,18.149993999999992,297.100006
168,2007-10-11,51.31848713272231,54.50602150021238,621.2026738704017,0.8466874742700288,-466.53625881265054,12.850006000000008,309.950012
169,2007-10-12,51.89681590338447,59.22477297624196,633.8043981324391,0.8168814148968312,-467.7545252203497,2.1499939999999924,312.100006
170,2007-10-15,52.5718691676344,59.04809161301938,647.2846319260409,0.8967459246617716,-467.0390729859955,14.549987999999985,326.649994
171,2007-10-16,51.69455938233571,57.80894711131738,657.1568418749353,0.8128913251232537,-467.3473519224965,-6.699981999999977,319.950012
172,2007-10-17,51.13366389057027,54.71689865015778,660.1617478582426,0.5525656735343434,-472.16762406294083,-20.800018000000023,299.149994
173,2007-10-18,50.874592412804844,51.798214933905065,656.2111087171519,0.08591922807453717,-479.2022711922307,-21.699981999999977,277.450012
174,2007-10-19,51.456251123141016,49.044955553895285,646.1792415255065,0.07167826177318339,-486.8824445936581,-22.200012000000015,255.25
175,2007-10-22,51.18932142947038,48.10014192357919,640.3068892957181,0.1550053275568564,-493.6949888459641,1.1499939999999924,256.399994
176,2007-10-23,51.32943263921376,54.15443429466155,650.5432389062847,0.7744888767161817,-496.41069904179164,57.55001800000002,313.950012
177,2007-10-24,51.30208057424369,50.45243753231772,653.2376860851825,0.6637361978021977,-497.82528376260825,-11.550018000000023,302.399994
178,2007-10-25,51.052683159381836,48.24644900675593,651.174214327727,0.6537038518518521,-502.2676650702217,-7.449981999999977,294.950012
179,2007-10-26,50.74135081284255,45.22657734714387,652.6833804613607,0.8061726913580245,-507.20085866083457,12.34997599999997,307.299988
180,2007-10-29,51.12177605635671,47.598017554228086,654.1773520284074,0.9111109629629628,-513.8909486321326,8.5,315.799988
181,2007-10-30,51.88165359175068,57.42725325308759,674.1144435468357,0.8922708706754415,-516.3073990892227,56.65002400000003,372.450012
182,2007-10-31,51.13951322287812,57.06766079664298,690.2073772846708,0.7487823945991173,-522.8138703102453,-15.200012000000015,357.25
183,2007-11-01,51.86636627062765,61.828084302854705,714.5510990049113,0.6867179158634842,-527.5014675935066,19.950012000000015,377.200012
184,2007-11-02,52.42891635802659,65.43508586071681,740.8132380988486,0.6964069101458097,-529.9743996967253,1.1999819999999772,378.399994
185,2007-11-05,53.16763040355027,63.0967099811996,766.4718217066159,0.7266392950819671,-529.840457219745,4.25,382.649994
186,2007-11-06,52.24182368582855,63.45088413599576,776.3795290789348,0.5386416861826698,-525.8654011179858,-15.899993999999992,366.75
187,2007-11-07,52.01769212965936,59.72448122591532,789.3981537934699,0.5618089849246231,-521.8492894600726,5.649993999999992,372.399994
188,2007-11-08,50.36011841422165,61.16346260559717,800.0980495842462,0.13415627983539083,-528.4102882656131,-9.0,363.399994
189,2007-11-12,51.040821308937716,61.340716812451724,802.4598889631086,0.07702182878216911,-534.6144699427207,-19.299987999999985,344.100006
190,2007-11-13,51.45507929016413,60.26280846538573,809.3175796199213,0.36507936507936506,-538.177588157031,17.0,361.100006
191,2007-11-14,51.023929784303355,60.13942184513125,809.9291775254766,0.5543102413793102,-545.2412798273056,9.149993999999992,370.25
192,2007-11-15,50.215968366720915,57.72125523370103,813.4231658038852,0.6359405111160001,-550.8048847753535,2.0,372.25
193,2007-11-16,50.44156407113155,61.757788750215084,813.1153186476658,0.7432433436815331,-562.7655655313404,-1.1499939999999924,371.100006
194,2007-11-19,50.89606490303038,61.49583195905569,814.1998184650874,0.801255180231426,-569.988392597845,5.299987999999985,376.399994
195,2007-11-20,50.855195962726725,56.62136819098473,810.7420009913496,0.4981448791998012,-580.972966774567,-11.449981999999977,364.950012
196,2007-11-21,50.97713306005598,61.200995899648696,804.2347878055142,0.12294301524991481,-591.2489256548928,-18.25,346.700012
197,2007-11-22,51.19442846368071,55.99686197731457,793.6647754446886,0.2013888888888889,-603.5989714539595,-12.200012000000015,334.5
198,2007-11-23,50.77740632409489,49.23839345506505,785.7256473162107,0.21041658333333324,-615.7621387947753,0.6499939999999924,335.149994
199,2007-11-26,50.347259742303265,44.89247478285684,782.7600573081606,0.2611109444444442,-631.139522831828,3.6499939999999924,338.799988
200,2007-11-27,50.29955285366205,42.203124644827355,778.135786804869,0.288888722222222,-647.7749282399305,2.0,340.799988
201,2007-11-28,50.330356987945734,44.93316247605686,771.2797585500775,0.23958333333333334,-661.2291151361744,-3.549987999999985,337.25
202,2007-11-29,50.679518282192916,46.05279235356111,762.0159614420775,0.18611665526358417,-669.349014304805,-8.0,329.25
203,2007-11-30,50.59716026921643,50.603891980876824,760.3675399630575,0.8785714285714286,-678.4928744100395,21.5,350.75
204,2007-12-03,50.54263584921621,49.07139565514192,758.991845982157,0.7989949142698233,-688.7470972532809,4.149993999999992,354.899994
205,2007-12-04,50.358970426105735,46.20826599810518,757.6418741210048,0.6622693924437036,-697.5094719168441,-4.799987999999985,350.100006
206,2007-12-05,50.2549735013806,48.708316450283014,762.8371721590083,0.925,-704.9226312281689,11.899993999999992,362.0
207,2007-12-06,50.40177027353449,49.697386192103195,767.7713995526648,0.7093543486887774,-702.9456096705308,-5.149993999999992,356.850006
208,2007-12-07,50.21040529693752,46.00494287936382,772.5045010892264,0.7271714557467424,-700.4299445141985,0.7999879999999848,357.649994
209,2007-12-10,50.29216206704073,48.694617612440766,776.1573471088484,0.6779446633500744,-693.3598738670805,-0.6000060000000076,357.049988
210,2007-12-11,50.43980133100521,49.637144935829426,780.8872303079504,0.6688033338811966,-686.0152763628904,5.100006000000008,362.149994
211,2007-12-12,50.46514927989208,52.306401981458144,788.7050233316908,0.8421771972789119,-678.166564758191,9.050018000000023,371.200012
212,2007-12-13,50.75334763301136,51.94864566332929,797.439370507126,0.7769613069494047,-673.2546861610314,0.75,371.950012
213,2007-12-14,51.01010502794626,50.91464573809188,802.2135652333633,0.7769613069494047,-667.2787561728493,0.0,371.950012
214,2007-12-17,51.03399571541791,52.03272432159161,801.6301524366789,0.4399514039072762,-662.7260289705996,-13.75,358.200012
215,2007-12-18,50.8456614875543,51.10803560839372,800.3673709387634,0.364358510154418,-664.7172015025108,-5.15002400000003,353.049988
216,2007-12-19,50.61513124637986,54.02087184161896,796.1558406503592,0.26674241091734247,-665.0417196041154,-4.299987999999985,348.75
217,2007-12-20,50.62503279329456,53.022252557054436,794.200562156343,0.3382519423160796,-662.8084867919192,3.1499939999999924,351.899994
