,Date,RSI,MFI,EMA,SO,MACD,Diff,BLUECHIP.NS.Close
54,2015-05-20,56.09756097560975,21.557130927633565,0.5815161085853714,0.5,-0.5635106289791637,0.04999999999999999,0.25
55,2015-05-21,55.737704918032776,55.60270707842684,0.573179560586629,0.5,-0.5707616515609591,0.0,0.25
56,2015-05-22,55.737704918032776,64.94445900129423,0.5809490926546752,1.0,-0.5665826602522033,0.04999999999999999,0.3
57,2015-05-25,55.737704918032776,63.432310431937715,0.587305982528531,1.0,-0.5631854727614006,0.0,0.3
58,2015-05-26,55.737704918032776,62.9722816287164,0.5925070742435041,1.0,-0.5604395240167528,0.0,0.3
59,2015-05-27,55.737704918032776,62.97321323739076,0.5967625129193912,1.0,-0.5654959333859416,0.0,0.3
60,2015-05-28,55.737704918032776,63.2964219207236,0.6002442354723897,1.0,-0.5709646419119331,0.0,0.3
61,2015-05-29,55.737704918032776,63.2964219207236,0.6110365458600298,1.0,-0.5695102579564214,0.0,0.3
62,2015-06-01,55.73770491803279,63.2964219207236,0.6290323429555518,1.0,-0.5683684474936781,0.0,0.3
63,2015-06-03,54.70588235294118,38.68763680565396,0.6389350623600872,0.0,-0.5476213143371894,-0.04999999999999999,0.25
64,2015-06-04,56.53495440729483,29.10611847273603,0.6171782788000016,0.0,-0.5390526545142793,-0.04999999999999999,0.2
65,2015-06-05,55.0,21.481011360203524,0.5902115491088419,0.0,-0.5369900813077683,0.0,0.2
66,2015-06-08,55.0,21.481011360203524,0.5657036678569967,0.0,-0.5337345934196064,0.0,0.2
67,2015-06-09,54.62184873949579,26.522773523477227,0.5432075716918631,0.0,-0.5372758561471512,0.0,0.2
68,2015-06-10,57.69230769230769,25.33033884209567,0.5065450407783915,0.0,-0.5438287216467205,-0.05000000000000002,0.15
69,2015-06-11,56.86274509803922,20.636744617647295,0.4886945753207628,0.5000000000000001,-0.5447324450486413,0.05000000000000002,0.2
70,2015-06-12,55.99999999999999,21.103921178459117,0.47164545571453353,0.5000000000000001,-0.5451685848416546,0.0,0.2
71,2015-06-15,55.102040816326536,21.103921178459117,0.45525198271399503,0.5000000000000001,-0.5452328507597328,0.0,0.2
72,2015-06-16,56.140350877192986,26.953858314395802,0.42358250711701023,0.0,-0.5489683611190795,-0.05000000000000002,0.15
73,2015-06-17,54.54545454545455,26.57164105707109,0.4019484563069554,0.0,-0.5515675434441645,0.0,0.15
74,2015-06-18,52.83018867924528,27.83040992759541,0.38974730425665516,0.0,-0.5532459751810916,0.0,0.15
75,2015-06-19,50.98039215686275,39.90143544350679,0.3785424468268703,0.0,-0.5464114584837478,0.0,0.15
76,2015-06-22,48.97959183673469,40.32736448829218,0.3681527395411434,0.0,-0.538633244331945,0.0,0.15
77,2015-06-23,51.541850220264315,48.24777485998466,0.35842997328237325,0.0,-0.5379042093637751,0.0,0.15
78,2015-06-24,54.43037974683545,81.17420358799396,0.37300895507285614,1.0,-0.5330220932757548,0.05000000000000002,0.2
79,2015-06-25,54.43037974683545,80.92574366318846,0.37821568126396726,1.0,-0.5216501843410772,0.0,0.2
80,2015-06-26,54.43037974683545,81.07162033621773,0.3824757299657856,1.0,-0.5031947204168923,0.0,0.2
81,2015-06-29,54.43037974683545,74.02307747813937,0.3859612243581823,1.0,-0.4859932033221171,0.0,0.2
82,2015-06-30,54.43037974683545,51.09648030501306,0.38094418006786435,0.0,-0.47326358314058714,-0.05000000000000002,0.15
83,2015-07-01,53.84615384615384,47.937505724464074,0.37683932564851325,0.0,-0.4600590506652942,0.0,0.15
84,2015-07-02,53.24675324675324,47.121810784212926,0.3734808083963169,0.0,-0.4387069667949479,0.0,0.15
85,2015-07-03,52.63157894736841,47.121810784212926,0.3707329306445199,0.0,-0.4172201496401286,0.0,0.15
86,2015-07-06,52.439024390243894,38.154874466288454,0.3684846670294134,0.0,-0.3956415221066895,0.0,0.15
87,2015-07-07,52.439024390243894,38.081232659768276,0.3666451786170534,0.0,-0.3740057595240423,0.0,0.15
88,2015-07-14,52.4390243902439,10.086455331412111,0.34729379493994583,1.0,-0.33516663173338856,0.05000000000000002,0.2
89,2015-07-15,52.439024390243894,11.111111111111114,0.36145334310633703,1.0,-0.33219833489785605,0.0,0.2
90,2015-07-16,52.439024390243894,11.313246162592378,0.37426052463110543,1.0,-0.3293606934559881,0.0,0.2
91,2015-07-17,52.439024390243894,27.076905817019124,0.3859612243581823,1.0,-0.31991358811531956,0.0,0.2
92,2015-08-04,47.39884393063585,49.253529120667146,0.8079964692713557,0.0,-0.2546103683491563,-0.050000000000000044,0.35
93,2015-08-05,48.295454545454554,51.3052260571146,0.8200479235351666,0.0,-0.26560167570108306,0.0,0.35
94,2015-08-06,50.94339622641509,61.33889222135743,0.8085963285919837,0.0,-0.2881219108310472,-0.04999999999999999,0.3
95,2015-08-07,51.552795031055894,63.56506138924708,0.7912832135214657,0.3333333333333332,-0.30936679259176647,0.0,0.3
96,2015-08-10,52.147239263803684,69.4220135248153,0.7917082816216955,0.6666666666666664,-0.33333241289536053,0.04999999999999999,0.35
97,2015-08-11,53.45211581291759,77.83327959706111,0.7682999955855948,0.3333333333333332,-0.3688562168026184,-0.04999999999999999,0.3
98,2015-08-12,53.45211581291759,77.51546881544905,0.746703568233343,0.5,-0.40313291265111817,0.0,0.3
99,2015-08-13,53.1390134529148,76.16176889901814,0.7265895707133317,0.5,-0.44412137293343434,0.0,0.3
100,2015-08-14,52.8216704288939,72.99222666705688,0.7076884703287893,0.5,-0.48404939871405483,0.0,0.3
101,2015-08-17,52.17391304347826,67.7028005631816,0.6897797403278125,0.5,-0.5230762065295411,0.0,0.3
102,2015-08-18,51.50812064965197,69.0165052129201,0.6806265780303945,0.0,-0.5613368089708219,0.0,0.3
103,2015-08-19,52.38095238095237,66.980006747705,0.6561030896700476,0.0,-0.5956487755332295,-0.04999999999999999,0.25
104,2015-08-20,51.61290322580645,68.11429833326291,0.657350293079701,1.0,-0.6167987148878323,0.04999999999999999,0.3
105,2015-08-21,51.75600739371534,71.28006758095329,0.6425582915046792,0.0,-0.6417959323391135,-0.04999999999999999,0.25
106,2015-08-24,52.58620689655173,77.96929260714762,0.6212900198012993,0.0,-0.6580122464865601,0.0,0.25
107,2015-08-25,51.754385964912274,75.62957808305636,0.6093881415655512,0.0,-0.6735543901916456,0.0,0.25
108,2015-08-26,52.17391304347826,77.00387113517255,0.5984281445294909,0.0,-0.6890557687002774,0.0,0.25
109,2015-08-27,51.780821917808225,73.66071270596368,0.5882387775659023,0.0,-0.6962140903967302,0.0,0.25
110,2015-08-28,50.974930362116986,42.045159615883726,0.5786799261161542,0.0,-0.6958066352532797,0.0,0.25
111,2015-09-02,53.47432024169184,41.853165145614135,0.5448716882922573,0.0,-0.6685877897404331,-0.04999999999999999,0.2
112,2015-09-03,52.61538461538462,51.14703440437236,0.5224969347911861,0.0,-0.6563097391634314,0.0,0.2
113,2015-09-04,51.72413793103448,45.733195898660014,0.5096897532664176,0.0,-0.63552652029058,0.0,0.2
114,2015-09-07,50.79872204472844,35.75203050279396,0.4979890535393406,0.0,-0.6220932100052426,0.0,0.2
115,2015-09-08,51.35135135135135,84.41558441558442,0.48719365710128393,0.0,-0.600408770093391,0.0,0.2
116,2015-09-09,50.458715596330265,76.11864621625048,0.4771389633542438,0.0,-0.5857727872647579,0.0,0.2
117,2015-09-22,50.476190476190474,99.7866987530081,0.4577875796771361,1.0,-0.4891587026761326,0.04999999999999999,0.25
118,2015-09-30,52.29357798165138,3.755454760420477,0.5014926585520949,0.0,-0.4227532391256923,-0.04999999999999999,0.2
119,2015-10-01,52.72727272727274,7.1390052681793605,0.5125942153866504,1.0,-0.4137612744621033,0.04999999999999999,0.25
120,2015-10-05,53.15315315315316,7.1390052681793605,0.5228994040035533,1.0,-0.4052560874058315,0.0,0.25
121,2015-10-06,53.982300884955755,14.309337702207145,0.5483654593525694,1.0,-0.39318855339819214,0.04999999999999999,0.3
122,2015-10-07,54.78260869565218,14.194379283381622,0.571645516142661,1.0,-0.38236029817214745,0.0,0.3
123,2015-10-08,52.21238938053097,24.340488284450274,0.5693809596300714,0.5,-0.3765138061033896,-0.04999999999999999,0.25
124,2015-10-09,52.63157894736843,23.68662071245103,0.5675281406652252,0.5,-0.37059103061808607,0.0,0.25
125,2015-10-12,53.44827586206896,25.39337290017386,0.5818246386041802,1.0,-0.36840692475170067,0.04999999999999999,0.3
126,2015-10-13,54.23728813559322,25.43102408979857,0.5947438699428644,1.0,-0.3741707661340796,0.0,0.3
127,2015-10-14,54.62184873949579,23.83012188074028,0.6065362467904181,1.0,-0.3804531919248073,0.0,0.3
128,2015-10-15,55.0,25.519480119429602,0.6253502800804152,1.0,-0.3871476410805912,0.0,0.3
129,2015-10-16,54.302670623145396,17.649112520986066,0.6194317043404751,0.0,-0.39812982436006716,-0.04999999999999999,0.25
130,2015-10-19,54.70588235294118,52.86386719199635,0.6304016740088989,1.0,-0.3967184993796601,0.04999999999999999,0.3
131,2015-10-20,55.102040816326536,65.11968904610023,0.6326555721001438,0.5,-0.40359110382022156,0.0,0.3
132,2015-10-21,53.84615384615384,67.82573328614666,0.6503121112668097,1.0,-0.4067526100692358,0.04999999999999999,0.35
133,2015-10-23,54.54545454545455,70.09402969952481,0.6739240955451713,1.0,-0.4187889683119913,0.0,0.35
134,2015-10-26,55.223880597014926,70.65007847443766,0.6956871850956364,1.0,-0.43155928791223364,0.0,0.35
135,2015-10-27,53.684210526315795,74.63664588305835,0.6921814735688068,0.5,-0.441105779171455,-0.04999999999999999,0.3
136,2015-10-28,54.04699738903393,77.0103473323267,0.7051256048661391,1.0,-0.446398329541549,0.04999999999999999,0.35
137,2015-10-29,53.52112676056338,68.00210824367653,0.7169383544071318,1.0,-0.46011614239450405,0.0,0.35
138,2015-10-30,53.24999999999999,72.75420464790676,0.7120129872372906,0.0,-0.47816040641324586,-0.04999999999999999,0.3
139,2015-11-02,53.59801488833747,73.5840681494974,0.7317392103982544,1.0,-0.48434880950148296,0.04999999999999999,0.35
140,2015-11-03,53.441295546558706,79.17009841568009,0.7265669718254691,0.0,-0.4949084424335206,-0.04999999999999999,0.3
141,2015-11-04,53.441295546558706,79.87822602303673,0.7223351402659176,0.5,-0.49710869354746,0.0,0.3
142,2015-11-05,53.441295546558706,80.82497006266735,0.7109291043274615,0.5,-0.5067428308506216,0.0,0.3
143,2015-11-06,52.17391304347826,86.6963944441858,0.7003747964437311,0.5,-0.5159320238004834,0.0,0.3
144,2015-11-09,53.4412955465587,84.89728755628556,0.6747049162400378,0.0,-0.543741251600068,-0.04999999999999999,0.25
145,2015-11-10,53.4412955465587,80.67954654739046,0.6750141626869531,0.5,-0.5589019522756823,0.04999999999999999,0.3
146,2015-11-13,53.93053016453382,76.25084189793205,0.6515111134799593,0.0,-0.5777870744780848,-0.04999999999999999,0.25
147,2015-11-16,53.072625698324025,76.76924346897809,0.6298371526242494,0.0,-0.5805268182305774,0.0,0.25
148,2015-11-17,52.63157894736841,78.49653001384631,0.6334157876286061,1.0,-0.5863497775544118,0.04999999999999999,0.3
149,2015-11-18,52.99145299145299,80.4031208796947,0.6284001334242566,0.5,-0.5995923780028973,0.0,0.3
150,2015-11-19,52.99145299145299,79.15356309365467,0.6468303887138113,1.0,-0.6011954100199086,0.04999999999999999,0.35
151,2015-11-20,52.99145299145299,80.56383596752715,0.6631317851575314,1.0,-0.6044546343939543,0.0,0.35
152,2015-11-23,54.04699738903393,81.78638267594273,0.6776913880001142,1.0,-0.6007633639770942,0.0,0.35
153,2015-11-24,54.04699738903393,81.50915927618736,0.6908258869872214,1.0,-0.59790535802463,0.0,0.35
154,2015-11-26,55.88235294117647,77.28701456478603,0.7107380202095801,1.0,-0.5957330460629308,0.0,0.35
155,2015-11-27,54.4041450777202,80.54827452875588,0.7057178898688454,0.5,-0.6053477256652762,-0.04999999999999999,0.3
156,2015-11-30,54.4041450777202,79.78757948942807,0.7095541387979762,0.5,-0.5994429517858392,0.0,0.3
157,2015-12-01,54.75578406169665,80.65115584029466,0.7297274253115427,1.0,-0.5971338286984901,0.04999999999999999,0.35
158,2015-12-02,53.24999999999999,65.65215118164687,0.7249209658454323,0.0,-0.5843326585823102,-0.04999999999999999,0.3
159,2015-12-03,53.24999999999999,64.8696386742835,0.720988408100433,0.0,-0.5712906031247728,0.0,0.3
160,2015-12-04,53.24999999999999,49.398616962112975,0.6940147918273267,0.0,-0.5697901373747459,-0.04999999999999999,0.25
161,2015-12-07,53.59801488833747,48.3345084150469,0.6853137168277179,0.5,-0.5703632427241345,0.04999999999999999,0.3
162,2015-12-08,53.59801488833747,47.86047688718695,0.6769725588030442,0.5,-0.5713143345032515,0.0,0.3
163,2015-12-09,53.59801488833747,47.97323529183394,0.6689258783033175,0.5,-0.5720340624099409,0.0,0.3
164,2015-12-10,53.59801488833747,48.38468923194142,0.6769325746887401,1.0,-0.5758609799900053,0.04999999999999999,0.35
165,2015-12-11,53.94088669950739,49.894169984724584,0.7072395771221929,1.0,-0.5691801720653724,0.050000000000000044,0.4
166,2015-12-14,52.38095238095238,35.835886094838415,0.7186679680711758,0.6666666666666664,-0.5752572805405871,-0.050000000000000044,0.35
167,2015-12-15,52.38095238095237,36.48753608072391,0.7212969381192418,0.6666666666666664,-0.5738767812951024,0.0,0.35
168,2015-12-16,52.21238938053097,38.81903471409405,0.7155791011835623,0.3333333333333332,-0.5768697964179067,-0.04999999999999999,0.3
169,2015-12-17,51.99999999999999,32.942867477413174,0.710900870963461,0.3333333333333332,-0.5870575916905386,0.0,0.3
170,2015-12-18,52.38095238095237,34.57230280859298,0.730829297083303,0.6666666666666664,-0.592131868579018,0.04999999999999999,0.35
171,2015-12-21,52.38095238095237,36.86298821359777,0.741634938023429,0.4999999999999997,-0.5904441165907955,0.0,0.35
172,2015-12-22,52.51798561151078,37.24318996266874,0.7516980136357985,0.4999999999999997,-0.5886873136123212,0.0,0.35
173,2015-12-23,52.857142857142854,39.79429984871741,0.7611535357981859,0.4999999999999997,-0.5951849718678452,0.0,0.35
174,2015-12-24,50.94339622641509,35.91009893819523,0.7621683404754005,0.4999999999999997,-0.5946557759266452,0.0,0.35
175,2015-12-28,51.84331797235023,43.84874378420617,0.7392425661841059,0.0,-0.5983114910056889,-0.04999999999999999,0.3
176,2015-12-29,52.17391304347826,43.87825979343743,0.7417969901957112,0.4999999999999997,-0.597781938300173,0.04999999999999999,0.35
177,2015-12-30,52.50000000000001,41.56206084515338,0.743886973477934,0.4999999999999997,-0.605203812475738,0.0,0.35
178,2015-12-31,52.8216704288939,42.295813911390894,0.7693530288269501,1.0,-0.6008756676623013,0.050000000000000044,0.4
179,2016-01-01,53.1390134529148,48.33037584858106,0.8084455263454167,1.0,-0.5936330844320041,0.04999999999999999,0.45
180,2016-01-04,55.0,67.42292312052066,0.8361529587275928,0.7500000000000001,-0.5803878630392127,0.0,0.45
181,2016-01-05,52.48380129589633,73.72796101071451,0.8454544287255313,0.5000000000000001,-0.5799756605463352,-0.04999999999999999,0.4
182,2016-01-06,51.72413793103448,85.5079252975361,0.8700992597499407,0.6666666666666667,-0.5837414554281908,0.04999999999999999,0.45
183,2016-01-07,52.80898876404493,86.43772740075208,0.9085198464573649,1.0,-0.5773233496090706,0.04999999999999999,0.5
184,2016-01-08,53.591160220994475,87.86396462994985,0.9436211619293297,0.7499999999999999,-0.5799505443334927,0.0,0.5
185,2016-01-11,54.59459459459459,87.32725306531384,0.999762779054025,1.0,-0.5800284874677746,0.050000000000000044,0.55
186,2016-01-12,51.64835164835165,86.36478924541026,1.028051243708365,0.7499999999999999,-0.5933804039825272,-0.050000000000000044,0.5
187,2016-01-13,52.432432432432435,85.33899598949773,1.0548626411368975,0.7499999999999999,-0.592413174486583,0.0,0.5
188,2016-01-14,52.17391304347826,83.11783474849972,1.056709459989844,0.5,-0.6039314104858307,-0.04999999999999999,0.45
189,2016-01-15,50.0,81.72868433513622,1.0514989619593345,0.0,-0.6149723397118998,0.0,0.45
190,2016-01-18,51.25348189415042,83.92093427272611,1.0314233864787248,0.0,-0.6300657384667179,-0.04999999999999999,0.4
191,2016-01-19,51.79063360881544,83.83281310930556,1.0375318879967932,0.3333333333333332,-0.6403004119636357,0.04999999999999999,0.45
192,2016-01-20,52.316076294277934,83.07022167030362,1.0516206619661221,0.6666666666666664,-0.6534385943641607,0.04999999999999999,0.5
193,2016-01-21,52.34657039711192,82.81614907306688,1.0406138683024602,0.3333333333333332,-0.6632977140465826,-0.04999999999999999,0.45
194,2016-01-22,52.346570397111904,81.55436625523599,1.0303862131890156,0.3333333333333332,-0.6878523754069925,0.0,0.45
195,2016-01-25,51.61290322580645,79.19617025453803,1.0128524067723803,0.3333333333333332,-0.719686981075552,0.0,0.45
196,2016-01-27,52.346570397111904,74.32244544268559,0.9881935594065037,0.0,-0.7476369271120333,-0.04999999999999999,0.4
197,2016-01-28,51.766138855054805,67.60321179998597,0.9655739455117076,0.0,-0.7819777900464899,0.0,0.4
198,2016-01-29,51.470588235294116,34.7875404885238,0.9683788643931756,0.3333333333333332,-0.8032697940472564,0.04999999999999999,0.45
199,2016-02-01,50.86848635235732,36.90658244389673,0.9706737980234678,0.3333333333333332,-0.8245322275981244,0.0,0.45
200,2016-02-02,51.70454545454546,35.557029659571825,0.9804950992925298,1.0,-0.8379884285766357,0.0,0.45
201,2016-02-03,51.42857142857143,42.44296990879582,0.9818091777842969,0.5,-0.8588266613659448,0.0,0.45
202,2016-02-04,51.92307692307693,59.37506612467853,0.9749407046151011,0.5,-0.8646896781744637,0.0,0.45
203,2016-02-05,52.17391304347826,59.03448106745069,0.9918550171152358,1.0,-0.8745947128848817,0.04999999999999999,0.5
204,2016-02-08,52.11267605633803,70.36950327555269,1.022728537459624,1.0,-0.8819876943108327,0.050000000000000044,0.55
205,2016-02-09,52.55813953488372,68.41193475027784,1.0504328837913832,1.0,-0.8759030817060258,0.0,0.55
206,2016-02-10,50.990099009900995,61.050273992637514,1.067675457137804,0.4999999999999997,-0.8752494343241046,-0.050000000000000044,0.5
207,2016-02-11,51.351351351351354,55.45214868335683,1.1000396511996011,1.0,-0.8781862440760502,0.050000000000000044,0.55
208,2016-02-12,50.56179775280901,62.39725472199587,1.1064296672979466,0.4999999999999997,-0.8711608614592052,-0.050000000000000044,0.5
209,2016-02-15,50.79872204472844,60.291210077003726,1.112879958948859,0.4999999999999997,-0.8570603850273022,0.0,0.5
210,2016-02-16,49.921507064364214,25.612442348697627,1.1035671262325883,0.0,-0.8548794794579591,-0.04999999999999999,0.45
211,2016-02-17,50.15624999999999,25.612442348697627,1.0959475358283663,0.0,-0.8445185432137605,0.0,0.45
212,2016-02-18,50.15624999999999,25.181181981604382,1.0897133254976399,0.0,-0.8406936583775573,0.0,0.45
213,2016-02-19,50.15624999999999,23.256918246127398,1.076668979655495,0.0,-0.8362360873055388,0.0,0.45
214,2016-02-22,50.38880248833593,24.117783999803137,1.0726430488255707,1.0,-0.8345535236632009,0.04999999999999999,0.5
215,2016-02-23,50.61919504643963,19.345539625080235,1.0681270087579113,1.0,-0.8410853275155934,0.0,0.5
216,2016-02-24,51.07361963190184,28.969059744766696,1.0869660392502125,1.0,-0.8588875611684583,0.050000000000000044,0.55
217,2016-02-25,51.29770992366413,28.700900595260876,1.0956582598337208,1.0,-0.8703000162090357,0.0,0.55
218,2016-02-26,50.88161209068011,31.086156803005395,1.0949012642452212,0.4999999999999997,-0.8713817969600937,-0.050000000000000044,0.5
219,2016-02-29,50.63291139240507,31.488409442413428,1.0942819042182668,0.4999999999999997,-0.887377134130271,0.0,0.5
220,2016-03-01,50.847457627118644,35.33014650695222,1.101718783404127,0.0,-0.8953002665218084,0.0,0.5
221,2016-03-02,50.61919504643963,34.28606069342909,1.1090255993993705,0.0,-0.9031222293482806,0.0,0.5
222,2016-03-03,51.07296137339057,24.83270143724674,1.116226000056836,0.0,-0.9103420721600313,0.0,0.5
223,2016-03-04,51.07296137339057,24.456561296755922,1.1233393336197555,0.0,-0.9176015975864484,0.0,0.5
224,2016-03-08,50.0,84.28198917472383,1.1382502428985084,1.0,-0.9136620737390682,0.050000000000000044,0.55
225,2016-03-09,50.38167938931298,84.37033489563191,1.1516721744242997,1.0,-0.9106831431063458,0.0,0.55
226,2016-03-10,50.61728395061729,57.91216847236301,1.1401197823977436,0.0,-0.9202268097263453,-0.050000000000000044,0.5
227,2016-03-11,51.020408163265316,58.44034491797401,1.1452581693521235,1.0,-0.9253803062561026,0.050000000000000044,0.55
228,2016-03-14,51.21951219512195,61.363099740021646,1.157405932431803,1.0,-0.9388536360545165,0.0,0.55
229,2016-03-15,51.61290322580645,61.196359356204496,1.1843795487049096,1.0,-0.9413846965001809,0.04999999999999993,0.6
230,2016-03-16,51.807228915662655,51.04314890466245,1.208893064432893,1.0,-0.930048122704193,0.0,0.6
231,2016-03-17,52.191235059760956,65.00218107322527,1.247206211352333,1.0,-0.9158919520818483,0.050000000000000044,0.65
232,2016-03-18,52.554744525547434,50.48332506926833,1.2822196215432191,1.0,-0.9108419061609341,0.0,0.65
233,2016-03-21,53.068592057761734,51.15900107884341,1.314533247138017,1.0,-0.9000037734991662,0.0,0.65
234,2016-03-22,53.57142857142857,45.75216249499251,1.3366943297644633,1.0,-0.8976590433508178,0.0,0.65
235,2016-03-23,51.470588235294116,41.27410104200827,1.3414578772349874,0.0,-0.9002400732981928,-0.050000000000000044,0.6
