,Date,RSI,MFI,EMA,SO,MACD,Diff,NSEI.Close
16,2013-02-12,50.171024521044224,46.57051394038237,13161.795048872236,0.27227056889909557,-11468.703994407542,24.64990200000011,5922.5
17,2013-02-13,50.13498566340127,47.26038744741699,13141.030629310997,0.4816653971951539,-11479.780550380634,10.450195000000349,5932.950195
18,2013-02-14,50.109960486950136,47.08233988131715,13112.99146068785,0.15966125486231106,-11493.699710463341,-36.0,5896.950195
19,2013-02-15,50.05191777964142,48.53484258605607,13089.35755731068,0.2688601416669835,-11508.680535735666,-9.550293000000238,5887.399902
20,2013-02-18,50.03790477519532,47.678466136390405,13072.561881402335,0.3832202028064049,-11521.041029621138,10.800293000000238,5898.200195
21,2013-02-19,49.940254437345374,46.71439965431221,13074.589539113796,0.7422164382594236,-11513.40052829348,41.5,5939.700195
22,2013-02-20,49.99644520106034,47.291523235857355,13076.521994437146,0.7613136497972839,-11499.423294216373,3.349609999999302,5943.049805
23,2013-02-21,50.07380162889743,47.368441935133,13052.234079105205,0.062007045207815685,-11496.408021745341,-90.79980499999965,5852.25
24,2013-02-22,50.14625801831345,47.12523770768928,13035.238127566325,0.1072483660249156,-11487.347913969223,-1.950195000000349,5850.299805
25,2013-02-25,50.135043421144516,46.60480600748879,13022.337016742249,0.20376712328767124,-11470.179285997989,4.450195000000349,5854.75
26,2013-02-26,50.17661657529844,45.647861867390354,12977.27431124422,0.057329161952598316,-11451.758645879116,-93.39990200000011,5761.350098
27,2013-02-27,50.144800217683255,47.04267397528418,12946.048343861903,0.21717547339566812,-11432.53867906063,35.54980400000022,5796.899902
28,2013-02-28,50.273295806951985,44.09853152682732,12890.051435223699,0.07071178893428362,-11423.561049269589,-103.85009700000046,5693.049805
29,2013-03-01,50.22402136518593,43.78096214974039,12849.19749678416,0.1917765015045145,-11416.437589747668,26.650390000000698,5719.700195
30,2013-03-04,50.27253007517794,44.40489875824608,12803.25223531155,0.16247641455017378,-11395.58228493059,-21.20019500000035,5698.5
31,2013-03-05,50.18188512151325,44.59113463339506,12781.30472327255,0.5616853449270373,-11364.760559743367,85.75,5784.25
32,2013-03-06,50.23171238534731,44.29456335760763,12769.879181318634,0.8319922870128185,-11336.779302947629,34.35009799999989,5818.600098
33,2013-03-07,50.32452755179064,42.75938409982281,12786.05104656121,0.9314356263091933,-11311.696548153557,44.69970699999976,5863.299805
34,2013-03-08,50.347084483156046,43.47657875357039,12825.921509405956,0.9752812342264493,-11285.070444091938,82.4003900000007,5945.700195
35,2013-03-11,50.17674606355178,45.73811406899222,12859.108089046567,0.9062090770406993,-11252.476885626931,-3.35009700000046,5942.350098
36,2013-03-12,50.0437451398387,47.27961908128738,12894.306513943326,0.8143690539863504,-11225.940338923941,-28.25,5914.100098
37,2013-03-13,50.04438980253098,48.20167412389745,12901.298822181332,0.5176854554588491,-11210.994548293806,-62.89990299999954,5851.200195
38,2013-03-14,50.113453966072875,47.990527006754775,12943.10930621308,0.6531070919148353,-11176.69262601655,57.75,5908.950195
39,2013-03-15,50.0639017372082,48.85116440092032,12966.865216044096,0.45054338336049027,-11155.17967869278,-36.35009700000046,5872.600098
40,2013-03-18,50.0185867476269,50.04534791713919,12981.595243924137,0.24240709239686206,-11126.005504543184,-37.35009799999989,5835.25
41,2013-03-19,50.08987897242417,49.07050803400663,12955.125239280873,0.0876887638776133,-11108.82999819801,-89.29980499999965,5745.950195
42,2013-03-20,50.089153953047585,52.118321589966094,12910.771834215479,0.04486499166231765,-11087.129092104145,-51.55029300000024,5694.399902
43,2013-03-21,50.268757516351144,50.86283448409711,12853.07119532266,0.03627751303094047,-11077.793733875249,-35.64990200000011,5658.75
44,2013-03-22,50.291342711695016,50.50070097659053,12785.430617375465,0.062291817612534335,-11076.846521508305,-7.399902000000111,5651.350098
45,2013-03-25,50.446486816073275,50.378592021160536,12717.891725163214,0.029416952529182187,-11083.091978063794,-17.5,5633.850098
46,2013-03-26,50.257780453474126,48.89997551446586,12662.03137343616,0.11747270355992076,-11097.43081025127,7.75,5641.600098
47,2013-03-28,50.06358704887476,51.77936776601619,12632.610387776367,0.3002887227053131,-11099.798128464286,40.94970699999976,5682.549805
48,2013-04-01,49.80196425292484,49.37654117433317,12602.151707254718,0.6510782721103389,-11094.568404621441,21.85009700000046,5704.399902
49,2013-04-02,49.89208271162724,47.64997314384365,12591.826532408248,0.9368874546433646,-11088.986307490644,43.70019599999978,5748.100098
50,2013-04-03,50.00863420401914,47.28681829793939,12562.487574461025,0.4544227312186993,-11099.33760858518,-75.20019599999978,5672.899902
51,2013-04-04,50.14289054761195,47.07059242316726,12517.662321253603,0.0481613578215071,-11110.232349694936,-98.14990200000011,5574.75
52,2013-04-05,50.02133553088215,46.72349571444465,12478.193228161776,0.08435567613688165,-11128.168248659698,-21.5,5553.25
53,2013-04-08,50.166611287477586,47.76728722330479,12444.856847620233,0.03751706975514226,-11125.56947708528,-10.299804999999651,5542.950195
54,2013-04-09,50.31740160890981,47.28144299413714,12400.794361041157,0.0302694134289887,-11132.081525557596,-47.85009700000046,5495.100098
55,2013-04-10,50.25932452578305,47.572642611854036,12383.817908778748,0.2937996701462442,-11121.955783086501,63.60009700000046,5558.700195
56,2013-04-11,50.253400780599364,48.828341697638834,12378.023534388656,0.4362270961718008,-11110.489918659008,35.29980499999965,5594.0
57,2013-04-12,50.326188288815025,50.09003348965874,12344.91491258899,0.3070230792227163,-11089.348081234573,-65.45019500000035,5528.549805
58,2013-04-15,50.316181906149424,51.03249120775745,12323.193147449887,0.6834013281123197,-11060.488052585923,39.85009700000046,5568.399902
59,2013-04-16,50.38845106559732,51.81549454883721,12333.277816220187,0.953614888335526,-11022.080087370607,120.55029300000024,5688.950195
60,2013-04-17,50.31099988179825,51.317123454020184,12351.951356767724,0.829575379743426,-10977.37685172809,-0.25,5688.700195
61,2013-04-18,50.37448305892336,49.792669275623716,12413.063082031387,0.9645278151007348,-10934.355589942725,94.39990299999954,5783.100098
62,2013-04-22,50.45631948867182,50.87753423108549,12487.795326074069,0.9701380478723899,-10882.850196678402,51.29980400000022,5834.399902
63,2013-04-23,50.51206496336266,51.6098118826549,12558.238714999039,0.9772819215680628,-10828.814480626843,2.5,5836.899902
64,2013-04-25,50.703099673403685,53.39459929604436,12655.771107032335,0.9804376920380768,-10760.209718299231,79.39990299999954,5916.299805
65,2013-04-26,50.481920594682784,52.95894433032247,12721.577325388489,0.8558646698305097,-10703.251100807933,-44.8496099999993,5871.450195
66,2013-04-29,50.51640515307242,52.60899501853502,12787.780313908264,0.9197965878714177,-10644.523811293428,32.64990299999954,5904.100098
67,2013-04-30,50.50648876069292,51.19039801408672,12868.178206473147,0.8855423657119409,-10609.629729899865,26.10009700000046,5930.200195
68,2013-05-02,50.37847887208199,51.242733629562174,12959.312900089311,0.9149562566077541,-10584.933377780577,69.14990299999954,5999.350098
69,2013-05-03,50.2049291577697,51.14489122144322,13007.754368069673,0.6689334537777661,-10562.936797478409,-55.35009799999989,5944.0
70,2013-05-06,50.36676428762096,50.66665764367537,13062.21639362767,0.7348654488327738,-10547.923128472252,27.04980499999965,5971.049805
71,2013-05-07,50.11441753303703,49.441808214176554,13121.607887273512,0.9634200263157876,-10550.287268557164,72.5,6043.549805
72,2013-05-08,50.3078819224842,49.2992993887891,13176.56009735627,0.9339513325608343,-10551.837992847724,25.75,6069.299805
73,2013-05-09,50.17029921225157,50.837935801277574,13220.809088721307,0.8407089401729516,-10566.014751482337,-19.14990299999954,6050.149902
74,2013-05-10,49.952555331571304,51.114921539027584,13263.715312983952,0.9457173852831519,-10582.733460000116,44.60009799999989,6094.75
75,2013-05-13,49.993613927866264,52.126813683140725,13274.160268100244,0.29403514093132693,-10604.200663286883,-114.29980499999965,5980.450195
76,2013-05-14,50.06105651650862,51.91023021765573,13284.910964438266,0.37856858717415337,-10646.971466100804,14.949706999999762,5995.399902
77,2013-05-15,50.19034150106474,52.42611600331359,13339.6562321224,0.94466676403442,-10684.284685011653,151.3500979999999,6146.75
78,2013-05-16,50.295659072206846,51.82137772673694,13386.07581718543,0.9199083866513255,-10730.097681964746,23.14990200000011,6169.899902
79,2013-05-17,50.22836020555814,52.960396832527806,13442.52035540647,0.9449744735100246,-10782.068821450888,17.39990299999954,6187.299805
80,2013-05-20,50.1152670129152,53.08607429806285,13480.737562686352,0.72031540507707,-10855.924859788582,-30.39990299999954,6156.899902
81,2013-05-21,50.10780341728168,52.39178100295418,13491.495074173554,0.555320263782178,-10915.905023792011,-42.79980400000022,6114.100098
82,2013-05-22,50.11558161204737,51.448320400774286,13491.731583700128,0.47976101732152376,-10976.339050755038,-19.60009799999989,6094.5
83,2013-05-23,50.099729708093285,49.72690221733298,13455.27745412076,0.04145976255707508,-11067.007347562714,-127.45019500000035,5967.049805
84,2013-05-24,50.10614859475567,50.90029401011798,13421.552594507539,0.15974692533298823,-11151.38256202693,16.5,5983.549805
85,2013-05-27,50.12647277932391,50.43221181958373,13440.899095728248,0.5000850912927199,-11204.915519769484,99.60009700000046,6083.149902
86,2013-05-28,50.14798506475309,50.84706372445029,13465.749755023448,0.596104433689632,-11263.05825278863,28.10009799999989,6111.25
87,2013-05-29,50.11078445104778,50.50764632184529,13462.670343628477,0.6880257376667936,-11290.491671406793,-6.950195000000349,6104.299805
88,2013-05-30,50.125798605589026,52.32541744543646,13461.681290137602,0.8882814977871012,-11311.669830109746,19.75,6124.049805
89,2013-05-31,50.122023235800484,50.354988331761646,13413.313194352742,0.24955745791468045,-11367.636367432551,-138.0996099999993,5985.950195
90,2013-06-03,50.26057284104932,52.009124813608295,13358.894504136997,0.1055644772093768,-11416.90904409086,-46.6503900000007,5939.299805
91,2013-06-04,50.30742050374123,52.639683712265786,13309.573853244754,0.04116418344519172,-11474.048877605825,-19.849609999999302,5919.450195
92,2013-06-05,50.1390629779,51.14147476499268,13268.968355462639,0.1605676237180013,-11518.494275749956,4.39990299999954,5923.850098
93,2013-06-06,50.093720913158336,51.4968560825421,13251.048129882582,0.1964045487228008,-11550.503447583857,-2.450195999999778,5921.399902
94,2013-06-07,50.221297725492896,51.68898605943882,13219.872536799558,0.043519394512771994,-11570.931007646846,-40.39990200000011,5881.0
95,2013-06-10,50.330988103324266,52.42004784608847,13175.086248456126,0.08278115285291107,-11577.811457375557,-3.0,5878.0
96,2013-06-11,50.473728051097545,51.6101040241619,13100.754870822055,0.0366343402998704,-11589.069297214248,-89.20019500000035,5788.799805
97,2013-06-12,50.57077204267007,52.95107653140115,13024.11658554027,0.08888928806584552,-11604.822070992235,-28.599609999999302,5760.200195
98,2013-06-13,50.72321832539347,52.139096205836076,12930.541507830736,0.05524860027930161,-11623.049086514693,-61.10009700000046,5699.100098
99,2013-06-14,50.43830231215955,52.31146481698339,12900.09966109896,0.4326649241419281,-11630.695267121098,109.29980400000022,5808.399902
100,2013-06-17,50.16436555507455,50.587165612073946,12891.436222798882,0.5764836017993443,-11630.690299811802,41.64990299999954,5850.049805
101,2013-06-18,50.28810280968578,50.7436593853014,12873.792894402544,0.5250456765598571,-11628.702614294305,-36.44970699999976,5813.600098
102,2013-06-19,49.967793784734354,46.33733943533959,12858.806760267456,0.7523661662248553,-11616.339458310582,8.649902000000111,5822.25
103,2013-06-20,50.10902997438858,46.105872004994445,12791.843322612083,0.04707233065442021,-11592.240834327005,-166.3500979999999,5655.899902
104,2013-06-21,50.00597686920285,48.30006395330891,12740.700081834806,0.20604276773223545,-11561.84612137733,11.75,5667.649902
105,2013-06-24,50.163782274603626,46.92629844424062,12669.639913701409,0.08076731588489634,-11532.745271541604,-77.39990200000011,5590.25
106,2013-06-25,49.89164485245685,49.80565315918301,12624.599394863839,0.14420364170269817,-11497.370764048777,18.85009799999989,5609.100098
107,2013-06-26,50.052146714608455,49.08217539491451,12581.448101315616,0.07555174963510619,-11467.481378635428,-20.39990299999954,5588.700195
108,2013-06-27,50.079166756641364,51.00486143379141,12581.27450595489,0.44287675530010245,-11417.280400406953,93.64990299999954,5682.350098
109,2013-06-28,50.24036959111348,51.09683738140898,12613.910734368013,0.9625043854609168,-11368.974271292422,159.85009700000046,5842.200195
110,2013-07-01,50.38395480669919,51.30940031515092,12652.737685281058,0.9837326281993565,-11307.677302093845,56.64990299999954,5898.850098
111,2013-07-02,50.31270544888296,51.09819763375488,12678.42765385416,0.8615785878890806,-11256.268727856503,-41.30029300000024,5857.549805
112,2013-07-03,50.26028476431269,50.56336172672149,12671.743773621853,0.6005682225211445,-11216.515714246723,-86.64990299999954,5770.899902
113,2013-07-04,50.27573524379007,51.0981539457979,12712.336842457136,0.7926156830769245,-11167.193236170333,66.05029300000024,5836.950195
114,2013-07-05,50.28539025344546,51.423345660207175,12757.895627994365,0.8666780946151256,-11115.505065722033,30.949706999999762,5867.899902
115,2013-07-08,50.28688563895208,51.17241957557675,12794.541564768164,0.40070885198922956,-11064.390790986257,-56.35009700000046,5811.549805
116,2013-07-09,50.30675168356345,51.093417607579916,12841.944903485293,0.6849598037365648,-11019.116557198002,47.45019500000035,5859.0
117,2013-07-10,50.18974151009168,53.13567647493905,12876.701211810512,0.40200053704993066,-10969.686242949732,-42.29980499999965,5816.700195
118,2013-07-11,50.3338452436497,52.098312477624305,12933.276380700718,0.9270364250509985,-10913.986816755058,118.39990299999954,5935.100098
119,2013-07-12,50.29615068181788,52.86866985320613,12983.717815192591,0.9589238365572064,-10852.405074160855,73.89990200000011,6009.0
120,2013-07-15,50.495991693132225,51.6217290118027,13026.959036510085,0.9718241804247819,-10813.231587602271,21.79980499999965,6030.799805
121,2013-07-16,50.18032391471546,51.609511900446904,13048.232270768303,0.6841801948209553,-10808.455493205414,-75.54980499999965,5955.25
122,2013-07-17,50.317283083541774,50.9242934156949,13087.50014776042,0.7242389494320006,-10824.677737328397,18.04980499999965,5973.299805
123,2013-07-18,50.40905238084582,50.22108997887135,13134.558986879114,0.9474308439073506,-10834.099649406886,64.75,6038.049805
124,2013-07-19,50.297181006936505,49.3185605756867,13170.261198631199,0.7895476611857098,-10841.363172241083,-8.849609999999302,6029.200195
125,2013-07-22,50.32469418034286,48.90975373674534,13213.18919823091,0.7751743758301097,-10844.268330315444,2.599609999999302,6031.799805
126,2013-07-23,50.2645298941278,49.375377876962744,13260.704354021962,0.9147461553200482,-10843.358347226425,46.0,6077.799805
127,2013-07-24,50.250675075737874,48.608520729640205,13284.04009951963,0.4361285488183612,-10847.50998409949,-87.29980499999965,5990.5
128,2013-07-25,50.318590375657394,46.26866081120691,13262.321837418163,0.056359923602208054,-10864.205355973627,-83.0,5907.5
129,2013-07-26,50.26609248175111,45.02825549570421,13225.401045353943,0.07460436760675601,-10898.34794765102,-21.29980499999965,5886.200195
130,2013-07-29,50.406433644145885,45.62756286193018,13171.476803486312,0.021865410552925294,-10951.594956842897,-54.55029300000024,5831.649902
131,2013-07-30,50.443671890231215,44.35706565510142,13110.267462107025,0.02154651337671659,-11030.659173171463,-76.60009700000046,5755.049805
132,2013-07-31,50.58596276519699,44.05114861747914,13048.299207892047,0.15864459878551088,-11107.22585528696,-13.049804999999651,5742.0
133,2013-08-01,50.67598990604938,44.13088341300227,12977.182606218896,0.14024252489905759,-11172.354124329162,-14.149902000000111,5727.850098
134,2013-08-02,50.75723487535534,44.92281298177909,12897.023685209651,0.08458922959093985,-11227.474086255175,-49.95019599999978,5677.899902
135,2013-08-05,50.51957901127713,45.521780885154655,12824.811514568646,0.12318071742808837,-11265.325034537771,7.5,5685.399902
136,2013-08-06,50.63418401159957,44.11625720254187,12704.683021351844,0.05615097213223713,-11302.06740693968,-143.1499020000001,5542.25
137,2013-08-07,50.63602465718498,42.52229505116825,12599.8546147474,0.08612638599287252,-11342.178145741032,-23.14990200000011,5519.100098
138,2013-08-08,50.35420418767981,44.03513415140273,12530.4717368161,0.24498625216431807,-11393.892097854598,46.54980400000022,5565.649902
139,2013-08-12,49.90130076733179,46.573788352621754,12483.517037086753,0.3903306148061571,-11415.755443218413,46.75,5612.399902
140,2013-08-13,49.48541170416257,49.39409405835197,12474.555883344394,0.7725443890909083,-11412.088698182599,86.89990299999954,5699.299805
141,2013-08-14,49.6877218426304,49.30821531630245,12489.757491039818,0.9542397706098348,-11410.776490860082,43.0,5742.299805
142,2013-08-16,49.8821402827016,49.357374179924,12429.812349506099,0.07844610752599747,-11414.279156700755,-234.44970699999976,5507.850098
143,2013-08-19,50.1134526232593,48.98783291466389,12347.84848395548,0.13734478629714197,-11416.708229831498,-93.10009799999989,5414.75
144,2013-08-20,50.326405704636066,48.12333350703471,12276.864035969658,0.21218241671005936,-11397.32833289374,-13.299804999999651,5401.450195
145,2013-08-21,50.55235943054307,47.44427723045273,12179.560210632239,0.07014942883825673,-11369.80983291368,-98.9003900000007,5302.549805
146,2013-08-22,50.48157233347019,48.72929422859769,12146.8238584445,0.3084922877122891,-11318.835820606017,105.9003900000007,5408.450195
147,2013-08-23,50.52829645042513,48.94638627689018,12140.46561701772,0.43496542457542525,-11273.770259416136,63.29980499999965,5471.75
148,2013-08-26,50.61069044875698,48.98723265961043,12128.212786615126,0.4556071582181267,-11203.629233434835,4.75,5476.5
149,2013-08-27,50.65037456458105,48.55347184975451,12048.794678421695,0.12161056825734204,-11136.260436168435,-189.04980499999965,5287.450195
150,2013-08-28,50.82026691483743,47.14143121123053,11961.29294538584,0.4053918816078746,-11075.032412572138,-2.450195000000349,5285.0
151,2013-08-29,50.83221170711806,48.003869863687896,11911.973413628259,0.7080630433521635,-11008.638976998867,124.04980499999965,5409.049805
152,2013-08-30,50.77930858417533,49.5641238459684,11920.568034872653,0.8611678015535503,-10944.474187473745,62.75,5471.799805
153,2013-09-02,50.74449465184945,49.75561126280131,11966.477815895187,0.968277304746893,-10894.709117929164,78.95019500000035,5550.75
154,2013-09-03,50.65077218597108,50.44569086904983,11943.286625850307,0.48171402353114035,-10839.53126569624,-209.29980499999965,5341.450195
155,2013-09-04,50.459176484792344,50.44922683179409,11972.285963952818,0.71250796556314,-10763.424292636793,106.64990299999954,5448.100098
156,2013-09-05,50.646611618622856,50.43069541019127,12028.554230439328,0.9352933293721575,-10683.073928864018,144.85009700000046,5592.950195
157,2013-09-06,50.81990196178982,49.46065535087127,12096.70070342647,0.978733936940027,-10595.38855671732,87.44970699999976,5680.399902
158,2013-09-10,51.09056076694489,49.272534314683014,12225.22253290598,0.9861761322800208,-10513.978930670048,216.3500979999999,5896.75
159,2013-09-11,51.240355341595375,48.521407951639766,12375.86975664851,0.9815010448852843,-10450.969367498326,16.39990200000011,5913.149902
160,2013-09-12,50.67968705833075,48.389987137519135,12495.059509490911,0.8673955439491715,-10407.432345992434,-62.44970699999976,5850.700195
161,2013-09-13,50.36550763362047,50.13899056031574,12586.6654381861,0.8672322802336265,-10337.609589230377,-0.10009700000045996,5850.600098
162,2013-09-16,50.19832529989727,51.07817873045985,12659.260439497768,0.7115307100444642,-10293.012109528865,-10.050293000000238,5840.549805
163,2013-09-17,50.05428172722858,50.553782145616516,12718.178216872995,0.7262854048172607,-10273.302207747423,9.650390000000698,5850.200195
164,2013-09-18,49.782458333180024,51.10876144307162,12822.530063956305,0.7912234620195089,-10254.882834271388,49.25,5899.450195
165,2013-09-19,50.0919716642556,51.09997487772711,12972.944948414555,0.9217360611873548,-10227.301158206716,216.0996099999993,6115.549805
166,2013-09-20,49.969016439755336,48.160026321156444,13056.596879434754,0.62131591436341,-10168.469579124307,-103.44970699999976,6012.100098
167,2013-09-23,50.008811351186225,49.54243127432787,13082.697769592878,0.2660086305536638,-10133.144383586632,-122.35009799999989,5889.75
168,2013-09-24,49.66299001224854,48.83952073523541,13075.65180272436,0.2738500541968781,-10154.43804936595,2.700195000000349,5892.450195
169,2013-09-25,49.8673671333123,49.68198303157319,13061.294072054734,0.2042363032726365,-10203.894014319729,-18.60009700000046,5873.850098
170,2013-09-26,50.02129750663184,49.1258328013502,13061.164278930837,0.2146950001210323,-10287.119473571505,8.399902000000111,5882.25
171,2013-09-27,50.18102167611018,49.94140802421374,13046.333182765098,0.06668709576142377,-10389.576879541206,-49.04980499999965,5833.200195
172,2013-09-30,50.274693030700746,49.98324717770786,13004.40919582583,0.04073171792293524,-10472.297228694199,-97.9003900000007,5735.299805
173,2013-10-01,50.18092677445345,47.75177948610641,12980.154190724197,0.2742232288001574,-10538.669363282284,44.75,5780.049805
174,2013-10-03,50.17865615810887,48.82053431915925,12991.771883673264,0.879133533738158,-10590.336237976575,129.6503900000007,5909.700195
175,2013-10-04,50.14413715285839,48.773627539104055,12966.436378589777,0.8270525450901776,-10671.687124684215,-2.400390000000698,5907.299805
176,2013-10-07,50.104258768555304,49.88144872212975,12956.688961321448,0.8224437154308608,-10761.315192542144,-1.14990299999954,5906.149902
177,2013-10-08,50.151516186542814,49.94297287891572,12972.59878426309,0.8101503365983963,-10864.649797887369,22.25,5928.399902
178,2013-10-09,50.21663543578051,50.67832063701191,13011.13116499253,0.9744084883473393,-10936.178229923682,79.05029300000024,6007.450195
179,2013-10-10,50.15960528824861,48.18185835256442,13052.692884772201,0.960960960960961,-10977.609662557912,13.5,6020.950195
180,2013-10-11,50.347918121824186,51.14366739412916,13112.756548288393,0.962610998272441,-11045.723942705366,75.25,6096.200195
181,2013-10-14,50.45616042925399,50.99445309013689,13180.13967591221,0.9617773579212086,-11096.823693154727,16.5,6112.700195
182,2013-10-15,50.32216302307134,49.58335029093461,13250.177124491072,0.7964894548991079,-11132.644607286273,-23.650390000000698,6089.049805
183,2013-10-17,50.20080299986298,48.72504327644558,13295.355421933386,0.6044060784060928,-11153.28120724104,-43.19970699999976,6045.850098
184,2013-10-18,50.36110952033962,49.432837413957735,13363.599971241643,0.9626943321062104,-11116.70477329514,143.5,6189.350098
185,2013-10-21,50.38037685465338,49.117125678070586,13431.58647323381,0.9414594306118423,-11087.164776093745,15.60009700000046,6204.950195
186,2013-10-22,49.98971728818405,48.64619978995956,13493.98957375487,0.9077565130756675,-11090.195578557135,-2.150390000000698,6202.799805
187,2013-10-23,50.015668552658234,49.13668189238788,13541.030247672094,0.7773930430489919,-11096.896348782375,-24.449706999999762,6178.350098
188,2013-10-24,50.03888793014322,49.700487218896384,13568.640931492884,0.5993636164083194,-11107.222614643633,-14.0,6164.350098
189,2013-10-25,49.8994924276542,50.48825997356899,13586.770546866304,0.5109135868290188,-11121.855418294836,-19.450195999999778,6144.899902
190,2013-10-28,49.78569753479351,50.56801935206221,13578.826642314469,0.1663461705346834,-11145.209345635318,-43.79980400000022,6101.100098
191,2013-10-29,49.956924763407585,51.442359619320015,13607.711995808539,0.8178915266955253,-11128.813779233655,119.79980400000022,6220.899902
192,2013-10-30,50.09901466597034,51.33046884769693,13647.488031158056,0.9078947368421053,-11138.143316902497,30.800293000000238,6251.700195
193,2013-10-31,50.25987471514308,52.973229314335384,13705.876711942983,0.9569287805187071,-11165.446578585235,47.44970699999976,6299.149902
194,2013-11-01,50.38118879762974,53.28797694406011,13739.588088245198,0.8997635646293062,-11189.870609588852,8.050293000000238,6307.200195
195,2013-11-05,50.3957804287451,54.35640207412697,13750.478839075098,0.6864631948971192,-11216.233940105885,-54.05029300000024,6253.149902
196,2013-11-06,50.33176397027791,55.37729589559175,13748.891730434121,0.5365026007922348,-11267.149235162116,-38.0,6215.149902
197,2013-11-07,50.26017351230696,56.42356777970964,13742.956124001228,0.4264003408083382,-11328.998620587274,-27.89990200000011,6187.25
198,2013-11-08,50.3231584086118,55.720677617783764,13725.835895594644,0.0935497948231977,-11407.079408342972,-46.5,6140.75
199,2013-11-11,50.41441899642264,56.137951417590536,13694.75003078608,0.0417209775772847,-11477.696692290036,-61.95019500000035,6078.799805
200,2013-11-12,50.48942400553316,56.32391299625973,13655.446999005837,0.01963472986067049,-11529.338704865639,-60.75,6018.049805
201,2013-11-13,50.566283770557405,56.79790432416207,13593.229974909327,0.05160972935268367,-11577.253674993914,-28.449706999999762,5989.600098
202,2013-11-14,50.411268682388005,55.403343130110805,13552.82469769032,0.2644540505529218,-11610.043866054508,66.54980400000022,6056.149902
203,2013-11-18,50.39575827617058,54.51827671968356,13549.461436608835,0.6842015955766182,-11646.38276789258,132.8500979999999,6189.0
204,2013-11-19,50.373046633495534,53.73474095647394,13547.27663176816,0.9622845799099049,-11675.857835748047,14.350097999999889,6203.350098
205,2013-11-20,50.372878314722215,53.53707017431327,13526.0955966587,0.6270051707127107,-11718.129061330856,-80.45019599999978,6122.899902
206,2013-11-21,50.40306731743483,54.05810022139791,13472.451808185826,0.11085493844757781,-11759.75350252804,-123.85009700000046,5999.049805
207,2013-11-22,50.36174848042738,52.326155537059755,13426.573688283497,0.0958534198168453,-11787.981154506195,-3.599609999999302,5995.450195
208,2013-11-25,50.16725618200862,49.57407956884326,13429.654863208665,0.5949508985382421,-11801.972145887794,119.89990299999954,6115.350098
209,2013-11-26,50.24690997648464,50.16075813450194,13423.60819242539,0.36018471645276534,-11822.79182429164,-56.25,6059.100098
210,2013-11-27,50.31197359718747,50.7697931609354,13427.198428160831,0.3518374744230595,-11815.106295216496,-2.0,6057.100098
211,2013-11-28,50.32809813484016,52.56929309288633,13446.59988267515,0.5141444282257942,-11792.50828000487,34.75,6091.850098
212,2013-11-29,50.4049186106052,53.486535731175614,13481.044012178121,0.9694807055377316,-11754.750854022468,84.25,6176.100098
213,2013-12-02,50.47390775995744,53.13219655170535,13504.254539410482,0.9576003108084343,-11715.101050106867,41.75,6217.850098
214,2013-12-03,50.365371327999455,52.95579788580449,13516.610305026968,0.8646671158257281,-11691.84211303808,-16.0,6201.850098
215,2013-12-04,50.26460648030835,52.26636292088759,13526.529688136407,0.6585188164196665,-11697.067789619668,-40.89990299999954,6160.950195
