,Date,RSI,MFI,EMA,SO,MACD,Diff,BEL.NS.Close
16,2007-03-05,50.71980754423773,49.6816470521541,103.85156910816144,0.4545512863000078,-86.21726517876412,-0.8333020000000033,44.356097999999996
17,2007-03-06,50.49182552793221,47.947528196264734,103.00057180241363,0.5986407077327607,-87.89643128152022,1.2848020000000062,45.6409
18,2007-03-07,50.61566747043473,48.98072801625939,101.64216659426677,0.3546265271486679,-89.36229251326647,-2.175801,43.465099
19,2007-03-08,49.71591991560994,38.26631088333383,101.20855998768789,0.594101221924447,-90.50786090631203,2.022801000000001,45.4879
20,2007-03-09,49.82922894669133,35.29336649860633,100.97691903577075,0.6133911767403464,-91.58362223763815,0.13180099999999584,45.619701
21,2007-03-12,50.01718158241348,31.40399456174366,100.90465319854103,0.6909292855177473,-92.5095790276529,0.4226990000000015,46.0424
22,2007-03-13,50.25251727439814,32.401356757219105,100.50298604124143,0.72130919056411,-93.25234966488973,-0.20600100000000054,45.836399
23,2007-03-14,50.53412836080097,40.5218480499881,99.94855683989664,0.3606545952820543,-93.96814032443471,-1.780300000000004,44.056098999999996
24,2007-03-15,50.766269209276125,43.31080867614399,99.2612394315161,0.3265809101631137,-94.45887412056781,-0.16819799999999674,43.887901
25,2007-03-16,51.061029597842136,47.17336283455026,98.58340548055821,0.12215622139812372,-93.9278169451713,-1.0091019999999986,42.878799
26,2007-03-19,50.653777615180324,36.890284057538125,98.51727423260695,0.36336290068313165,-93.3347250280488,1.304501000000002,44.1833
27,2007-03-20,50.82631652469794,42.93904277173683,98.8806173269939,0.7792960588544404,-92.66047067525099,1.9788020000000017,46.162102000000004
28,2007-03-21,50.6226636696201,40.795294108256215,99.34368484378733,0.6766990696261412,-92.06085810949607,-0.6091010000000026,45.553001
29,2007-03-22,50.71391204561782,42.80824895508083,99.55525627384584,0.7902059816795437,-91.6150778407237,0.3257979999999989,45.878799
30,2007-03-23,50.816027431725175,48.63544783778674,100.06390020118408,0.8727848100044033,-90.55297636804335,1.0970009999999988,46.9758
31,2007-03-26,50.68063330727816,49.71693716392581,100.15902608055232,0.6853413565502893,-89.48787755570783,-0.9076009999999997,46.068199
32,2007-03-28,50.52512416472298,56.104821291752394,100.06224960992941,0.5221821181808799,-88.69523691386787,-0.6576000000000022,45.410599
33,2007-03-29,50.54726761559805,55.197619668545066,100.08014203135122,0.22968321028176042,-88.14632175243248,-0.5545010000000019,44.856097999999996
34,2007-03-30,50.54327495124052,59.29717856421813,100.36866239207316,0.4621257500000002,-87.62356962876179,0.7197040000000072,45.575802
35,2007-04-02,50.55567224478895,62.10473034263982,100.37025387872701,0.1663789777227213,-87.10434350745822,-1.3788030000000049,44.196999
36,2007-04-03,50.6408784180868,62.83156589635497,100.72121403136238,0.5581473272791917,-86.54645888649989,1.6590989999999977,45.856097999999996
37,2007-04-04,50.768579439304034,65.0874341516629,101.4090521682667,0.9171678226730954,-85.70176105587962,2.1318020000000075,47.9879
38,2007-04-05,50.963790172670905,66.41842345110024,102.77975061517623,0.928223397763498,-84.71953592280676,2.1076009999999954,50.095501
39,2007-04-09,51.07340729101231,68.45608958225391,104.59248927861604,0.9018231373597061,-84.34057109528426,1.9983980000000017,52.093899
40,2007-04-10,50.758618457066824,58.754505734336334,105.66035789488795,0.7715640519992927,-83.94255545298492,-1.2423980000000014,50.851501
41,2007-04-11,50.54415271742127,57.31563504797807,106.6067394201625,0.7164471965995871,-83.94965202628211,-0.5256989999999959,50.325802
42,2007-04-12,50.220453514823944,57.26292156247933,107.42906137780425,0.6569588284508465,-84.32416730699426,-0.5076030000000031,49.818199
43,2007-04-13,50.61893277951867,56.607942566412866,108.75144899672951,0.7606069985703516,-84.27248290805039,1.4347989999999982,51.252998
44,2007-04-16,51.094406337612845,58.67544414368409,110.58697371733697,0.9578399073398706,-84.29762240749436,2.25,53.502998
45,2007-04-17,50.75847865270015,50.67369604038041,111.56914926408466,0.22270337442484206,-84.25124242140564,-2.9483979999999974,50.5546
46,2007-04-18,50.65063045989132,50.923278896448004,112.50746521320238,0.37821141088587196,-84.24676328766779,0.7681010000000015,51.322701
47,2007-04-19,50.44442110809274,49.1849132532972,113.47117418447776,0.634968186794041,-83.8851810130461,1.2681989999999956,52.5909
48,2007-04-20,50.47646052298852,50.194288639241755,113.86627028246562,0.5254585618491353,-83.8968249239425,-0.5409009999999981,52.049999
49,2007-04-23,49.89438826023066,49.37831624016123,113.65482756855175,0.35581957851930873,-84.58367665465454,-0.8378979999999956,51.212101000000004
50,2007-04-24,50.285558581004686,48.55301872972891,113.26139869767792,0.04346135272004498,-85.71305141932505,-1.2530020000000022,49.959099
51,2007-04-25,50.448312489369115,48.953732804571366,113.11907540093593,0.2752074046160011,-87.23184080093404,0.3726999999999947,50.331799
52,2007-04-26,50.59657580900701,49.136942217964865,113.05467250312583,0.3311431270633712,-88.3421555639246,-0.09090099999999524,50.240898
53,2007-04-27,50.51781217935324,46.523402115940414,113.06085757611612,0.5306051306994435,-88.98866362665785,0.8743020000000001,51.1152
54,2007-04-30,50.5601751727604,46.669558193961734,113.00694562842605,0.7483629346923687,-89.56608017946829,0.9544979999999939,52.069697999999995
55,2007-05-03,50.603222212169456,45.21799213752701,113.63388471882263,0.8750330160966632,-90.27489740030984,0.7515030000000067,52.821201
56,2007-05-04,50.41112238672605,45.516100251427574,113.87176553975537,0.7148283848017508,-91.24751441514455,-0.6590989999999977,52.162102000000004
57,2007-05-07,50.432207199049714,50.48894747941482,113.62572569721031,0.5407785721718933,-91.9569399627879,-0.8212020000000066,51.3409
58,2007-05-08,50.328055395914575,52.38378806475233,113.29485997800786,0.3768120077939874,-92.91896666076616,-0.5847999999999942,50.7561
59,2007-05-09,50.35386496563212,57.74468162830056,112.9286858291588,0.2105612614931103,-94.18659903124245,-0.6227990000000005,50.133301
60,2007-05-10,50.47093371277687,53.78899990432392,112.60773757851422,0.08989414847512216,-95.28012447694013,-0.6136020000000073,49.519698999999996
61,2007-05-11,50.226473571165236,49.37711403866799,112.44960381819176,0.5167217956290612,-96.3620984450423,0.5515020000000064,50.071201
62,2007-05-14,50.21223732201352,47.74327234192994,112.36137311661487,0.5314320873062754,-96.98007061563641,0.10459900000000033,50.1758
63,2007-05-15,50.276427419370606,49.17877052527818,112.14770995005765,0.5852437417654813,-97.33678412023913,-0.0031010000000009086,50.172699
64,2007-05-16,50.233351083087086,60.09993950072467,112.07996060787563,0.8468404807388512,-97.29468528653531,0.8908999999999949,51.063598999999996
65,2007-05-17,50.29502737684083,58.30122257514059,111.74111132728765,0.6815645674895859,-97.14465686642112,-0.4408989999999946,50.6227
66,2007-05-18,50.27202934752025,63.70527357343992,111.51197090981233,0.6800971483714275,-97.32433279072804,-0.009098000000001605,50.613602
67,2007-05-21,50.28557796689861,63.45995760518509,111.62842703089373,0.7878708406659931,-97.64041152186903,0.6681969999999993,51.281799
68,2007-05-22,50.25883129750734,63.40155407606851,111.96036296018504,0.7732660027718636,-97.89763335049892,0.4590990000000019,51.740898
69,2007-05-23,50.17137064207258,64.87149583932839,112.35736738424542,0.700512276374144,-97.83340338166003,0.00760299999999603,51.748501
70,2007-05-24,50.21580016146144,65.31563977841137,112.72234887463587,0.6272618041690927,-97.3920007769729,-0.3060989999999961,51.442402
71,2007-05-25,50.21757978234,64.9198291779993,112.9391379652221,0.5473342376452268,-97.30362372964423,-0.13030300000000494,51.312098999999996
72,2007-05-28,50.34944578694345,63.52538385938639,113.57391997888726,0.9161499209119639,-96.9040931006524,1.4030000000000058,52.715099
73,2007-05-29,50.405652334038884,65.3001511091187,114.16305591062675,0.7997190246603167,-96.4381068897438,0.02280100000000118,52.7379
74,2007-05-30,50.49194796502461,71.16203917075272,115.29790774582709,0.9124532352523321,-95.91099170477932,2.313597999999992,55.051497999999995
75,2007-05-31,50.27800726639955,56.92842261640898,116.30434894359006,0.7919721684628063,-95.59152257469981,-0.28329799999999494,54.7682
76,2007-06-01,50.7001679194367,63.395794330381655,118.02166638285895,0.9458852253538591,-95.44096208779888,2.5014989999999955,57.269698999999996
77,2007-06-04,50.26747374775111,57.801244738515976,118.94470257921539,0.6038386882696111,-95.38266275486689,-1.7029989999999984,55.5667
78,2007-06-05,50.54604879165395,55.545911671229135,119.80884012643065,0.5250004277735003,-95.35267662627433,0.24390000000000356,55.8106
79,2007-06-06,50.23969057916041,55.23786163876916,120.19917547904446,0.3533723105421185,-95.43683223804263,-1.3120990000000035,54.498501
80,2007-06-07,49.95314328172533,53.42466894788441,120.56585506687975,0.32641731054771617,-95.47217703489338,-0.21670199999999795,54.281799
81,2007-06-08,50.15202002521295,53.661729670756365,121.08917156328458,0.3107445049678424,-95.36177383633529,0.4211999999999989,54.702999
82,2007-06-11,50.37872119188846,53.64135890108765,121.68446207957174,0.44478620451124157,-95.22640436326785,0.9711989999999986,55.674198
83,2007-06-12,50.471720160808204,46.24380325241721,122.00015776068715,0.34001798909916364,-95.27098684997961,-0.7590979999999945,54.9151
84,2007-06-13,50.276857409250596,45.22958271972616,121.7783243245821,0.38542875023426004,-95.66262116674275,-0.5242000000000004,54.3909
85,2007-06-14,50.060498298844244,40.253056949958584,121.81638426367037,0.5052666054427043,-96.08739650359126,0.6029999999999944,54.9939
86,2007-06-15,50.19192435305961,40.36379897707885,121.46665859312256,0.552275077581622,-96.95704316174314,0.034901000000004956,55.028801
87,2007-06-18,50.33584908053461,44.7160621912522,121.36373340568015,0.5088382975644196,-97.70189348232176,-0.10300099999999901,54.9258
88,2007-06-19,50.364746711931716,41.558937808147334,121.20208543738312,0.3192080538647438,-98.81736422393851,-0.07279900000000339,54.853001
89,2007-06-20,50.38961732062187,44.69108909584023,121.60945714379832,0.6561782732350018,-99.56245240223032,1.1212000000000018,55.974201
90,2007-06-21,50.35243719062182,37.37722488337764,122.23991312378739,0.8620695181783394,-100.16996022118494,0.716698000000001,56.690899
91,2007-06-22,50.49744094522629,41.69226211627759,122.86557261351595,0.7775123069239365,-100.62900388089815,0.3726999999999947,57.063598999999996
92,2007-06-25,50.57469410676073,42.69810824575844,123.32113505685149,0.8098514836645249,-101.07283539377116,0.1273000000000053,57.190899
93,2007-06-26,50.40132428310477,42.7237845606994,123.72168746967759,0.7055432854672866,-101.54243872007453,-0.4105990000000048,56.7803
94,2007-06-27,50.28720209290328,44.42078946441491,123.86586006010974,0.45457806392741446,-102.18608140236788,-0.9878999999999962,55.7924
95,2007-06-28,50.37734555697456,44.10595951449267,123.69612545336712,0.13348553830727283,-102.75536554005993,-0.7150990000000021,55.077301
96,2007-06-29,50.36548080269842,44.082674235635956,123.68359680147461,0.2577963924938597,-103.23398923936489,0.4105990000000048,55.4879
97,2007-07-02,50.43720147923667,58.850255211671886,124.43260401144632,0.8034464096599365,-103.63286802423406,2.313597999999992,57.801497999999995
98,2007-07-03,50.43234457322111,58.91405619306934,125.14309486423507,0.7317193237354864,-103.86167924739974,0.050003000000003794,57.851501
99,2007-07-04,50.36165602755351,60.298622850494226,125.51080817795271,0.653451305923528,-104.1262845840939,-0.34390199999999993,57.507599
100,2007-07-05,50.39717178302363,62.1979718255569,125.52731455006793,0.49897403310819805,-104.11230379627588,-0.6576009999999997,56.849998
101,2007-07-06,50.308484363128095,59.19712611174812,125.31731584207363,0.3790996692516267,-104.3590475533262,-0.5317989999999995,56.318199
102,2007-07-09,50.22874580896303,59.772101059718274,125.04092791179744,0.20746595910198268,-104.35935308841005,-0.20909900000000192,56.1091
103,2007-07-10,50.36640400507723,55.58294192306153,124.51671575299747,0.07927893627125482,-104.73554456988506,-1.0651999999999973,55.0439
104,2007-07-11,50.4660917978539,56.46795070648219,124.10744948649975,0.16825852535775201,-105.08651997814948,-0.30000000000000426,54.7439
105,2007-07-12,50.270239670547376,54.23020486103481,123.8898302136234,0.18603140395922532,-105.52344686866459,0.09249900000000366,54.836399
106,2007-07-13,50.09411801905906,56.61651394531424,123.7565938693748,0.2564704064922238,-105.78354523014781,0.36659999999999826,55.202999
107,2007-07-16,50.094863437646424,53.61386686080052,123.42304834562255,0.46513614821408195,-105.82207835739354,0.4742999999999995,55.677299
108,2007-07-17,50.11637256583988,52.764357927413506,123.00499183847684,0.5029737623427567,-105.80636035110894,-0.2696989999999957,55.4076
109,2007-07-18,50.14706396519625,55.94862165221134,122.3799293914932,0.2402192727272734,-106.32602217853474,-0.8787990000000008,54.528801
110,2007-07-19,50.092240718941,54.47198887507804,121.970135760122,0.3206552727272729,-106.88482775274804,0.2211989999999986,54.75
111,2007-07-20,49.885494578984584,48.734397402520074,121.75760297921724,0.37325930076633024,-107.26112334983895,0.28329799999999494,55.033297999999995
112,2007-07-23,49.7782241251473,48.93271775582587,122.02539762852297,0.905909175388013,-107.41081798688396,1.390900000000002,56.424198
113,2007-07-24,49.87180010740128,49.2329619318123,122.23649364513274,0.5466187724504146,-107.55916565719164,-0.5847969999999947,55.839401
114,2007-07-25,49.94846701012262,49.33437026160073,122.36515214536125,0.43682617523036166,-107.72097071438262,-0.35150099999999895,55.4879
115,2007-07-26,50.037881127359064,48.32158195855039,122.235772394723,0.20162423863813814,-107.6145690305564,-0.7529990000000026,54.734901
116,2007-07-27,50.24506230615555,46.76931258642723,121.35042243933522,0.043517876597009654,-107.52863979573462,-2.2727999999999966,52.462101000000004
117,2007-07-30,50.41616429104403,51.76707854334856,120.35482739098273,0.15954285354752526,-107.38826171890301,-0.40750100000000344,52.0546
118,2007-07-31,50.32506660892613,51.21624781000485,119.97417489768202,0.5082105060525398,-107.1203897759265,1.5166010000000014,53.571201
119,2007-08-01,50.620870863864546,47.090226851369074,118.48528943637945,0.0556321210426149,-107.2941012200888,-4.022701000000005,49.5485
120,2007-08-02,50.19294805924994,41.30435535564165,117.12364873510951,0.1006920407938722,-107.48277347671097,0.04240000000000066,49.5909
121,2007-08-03,49.80196467002495,43.106033225046524,116.16813049307997,0.25004143150770025,-107.48899110642398,1.0424010000000052,50.633301
122,2007-08-06,49.77309410776869,41.12208101511084,115.25860861174012,0.5050393764583869,-107.3862985447862,0.6348989999999972,51.2682
123,2007-08-07,50.00793993407812,39.981354079500825,114.40468095741937,0.49660472651647825,-106.99535324973752,-0.24240100000000098,51.025799
124,2007-08-08,49.76105044350255,39.74687522590481,113.6681436715191,0.5096840839828058,-106.7917643155551,0.07570199999999971,51.101501
125,2007-08-09,49.74955664024318,42.33437433239152,112.67545088507573,0.3481174189775055,-106.6332409762056,-1.2727009999999979,49.8288
126,2007-08-10,49.302113598055755,41.6638877107971,112.43647961011827,0.6287332189590473,-106.39941149575073,1.0499989999999997,50.878799
127,2007-08-13,49.60378404662682,43.27014569794309,112.23872646535472,0.612858903775381,-106.12636116904598,-0.08940100000000228,50.789398
128,2007-08-14,49.896449485588384,45.06159379015207,111.76002464764002,0.5875741015042789,-105.53760588184,-0.1423989999999975,50.646999
129,2007-08-16,50.24486409765823,48.065762492098905,111.42947910264331,0.30318910359419565,-105.16916019499172,-1.6016000000000048,49.045398999999996
130,2007-08-17,50.24881316840329,49.29853525150857,111.26030115511038,0.39231444705141616,-105.0238574532022,0.3804010000000062,49.4258
131,2007-08-20,50.352256911723025,49.89890398748216,111.26127689117479,0.5705522866046249,-104.14376221057104,0.9771999999999963,50.403
132,2007-08-21,50.23102962279711,51.98943439773896,110.76459914380453,0.35451751000707843,-103.33113243935566,-1.236302000000002,49.166698
133,2007-08-22,50.11471907012629,59.07645172170443,110.35973118364306,0.4839142037987582,-102.60002558262056,0.04540300000000741,49.212101000000004
134,2007-08-23,50.11660097531225,61.50252785332166,110.1014957135144,0.5476098384095606,-101.96660484438027,0.40909999999999513,49.621201
135,2007-08-24,50.089390434953025,59.0625181184298,110.23781777995598,0.6742304728898616,-101.37740030181106,0.5741990000000001,50.1954
136,2007-08-27,50.09993893403809,59.51377111395196,110.58443786180273,0.9482230520521536,-100.6805738493899,1.2425010000000043,51.437901000000004
137,2007-08-28,50.28140302160728,63.494542465329616,111.03151186979737,0.8881167019721947,-99.74329673711006,0.42879799999999335,51.866699
138,2007-08-29,50.09242591623119,61.48920424321115,111.38970965260323,0.7136829286706036,-98.82089502716113,-0.17879799999999335,51.687901000000004
139,2007-08-30,50.03363224423761,55.22628263402499,111.59898575540568,0.4440584001024085,-98.08827783015947,-1.1500020000000077,50.537898999999996
140,2007-08-31,50.06969451672018,55.499192161886086,112.03805969001799,0.604958574456207,-97.31363588426997,0.9227030000000056,51.460602
141,2007-09-03,50.26553451566281,53.25961122404256,112.82798577214795,0.9699391486900976,-96.28423293855623,1.695498999999998,53.156101
142,2007-09-04,50.46168510798723,49.378803096383926,113.89611891940949,0.8490369908937834,-95.65597413030166,0.5,53.656101
143,2007-09-05,49.98159886905213,52.74720166124983,114.64350342074768,0.6704533013807586,-95.34522579254224,-0.7242999999999995,52.931801
144,2007-09-06,49.940271618303186,56.106224126925504,115.11416309079844,0.5430179184634155,-94.68765435575406,-0.5273019999999988,52.404499
145,2007-09-07,49.918827997459694,51.00550424049518,115.4200137008002,0.5001932186652863,-94.65019417613544,-0.17719999999999914,52.227299
146,2007-09-10,49.79684999529166,46.34438637786522,115.83971752007629,0.7425931032416042,-94.59648272408572,1.0030020000000022,53.230301000000004
147,2007-09-11,49.83706978048203,47.68177470154605,116.15304130817509,0.626641695648834,-94.50348260423809,-0.018200000000000216,53.212101000000004
148,2007-09-12,50.05980652546968,44.612909157203646,116.5085418083066,0.6496000000000002,-94.5177277406386,0.11969799999999253,53.331799
149,2007-09-13,50.24932655027584,45.29373545019691,117.0371533619197,0.6875158904144517,-94.64138961256873,0.04700000000000415,53.378799
150,2007-09-14,50.288457146755725,48.24601713262283,117.21998583922755,0.4775313477706004,-94.7776499020705,-0.5454969999999975,52.833302
151,2007-09-17,50.40159632338826,50.48873594587722,117.35895904504136,0.7415641516024076,-94.86041243255158,0.7120969999999929,53.545398999999996
152,2007-09-18,50.500965014793024,53.34564165745741,118.04675239397116,0.9463563381889848,-94.785295316645,2.0364000000000004,55.581799
153,2007-09-19,50.132333937536515,55.88159374069539,118.6523431678431,0.5289762932487291,-95.06137224704077,-0.3771979999999928,55.204601000000004
154,2007-09-20,50.145233758155406,54.72023222440041,119.18747003330644,0.46555042591984863,-95.48484646642072,-0.31520100000000184,54.8894
155,2007-09-21,50.2765962192376,53.92394990826757,119.79230193275883,0.5152522427874937,-96.02036110217713,0.24699799999999783,55.136398
156,2007-09-24,50.208451776286196,51.17806040996847,120.14955340682926,0.4838418487454827,-96.44545320604715,-0.1560969999999955,54.980301000000004
157,2007-09-25,50.107306663305536,50.0147581354903,120.3892880494759,0.4031468836263265,-96.73586364209893,-0.3106000000000009,54.669701
158,2007-09-26,50.07163934253812,47.13261526336925,120.67392713180097,0.3482624638897693,-97.34691792615928,0.22729799999999756,54.896999
159,2007-09-27,50.00133618023954,54.0757304320223,121.06745460400211,0.3786471629305355,-97.91802775894823,0.4105989999999977,55.307598
160,2007-09-28,50.14913372348036,54.373750225036545,121.68089006151183,0.7544758307771497,-98.41724476786518,0.4985009999999974,55.806098999999996
161,2007-10-01,49.97175895717745,56.79592300799005,122.05557297779629,0.6433422561614696,-98.87729067363344,-0.27429999999999666,55.531799
162,2007-10-03,50.02865471944899,52.7629832910152,121.9520222880756,0.3914067824790169,-99.11302880443637,-0.4272989999999979,55.1045
163,2007-10-04,50.31207408978497,53.92209747968487,122.75314365322411,0.8988171028103537,-99.18721240099495,2.6484979999999965,57.752998
164,2007-10-05,50.301739789743166,55.45849424510969,123.54494342196611,0.5863714957600971,-99.64354961842812,0.07580200000000303,57.8288
165,2007-10-08,50.49407621971041,56.184887160551945,123.0945398652401,0.07079453527724723,-100.52352386577184,-3.575802000000003,54.252998
166,2007-10-09,50.45987385252136,54.43167865448201,122.97983126831295,0.24827684775071773,-101.11838117959266,0.7924009999999981,55.045398999999996
167,2007-10-10,50.506276382728075,54.962452854004546,123.3811194373186,0.4470403441493201,-101.37696184631943,1.4046020000000041,56.450001
168,2007-10-11,50.609322049895006,53.242459065200904,124.25111910935502,0.6861051127117326,-101.41605082622809,1.6893990000000016,58.1394
169,2007-10-12,50.446355604200456,53.38355951758357,124.89884088141262,0.6511523058853491,-101.57205440959314,-0.24700100000000447,57.892399
170,2007-10-15,50.51225466385504,54.94726641211226,125.61258077627888,0.7405576860486506,-101.81866207799729,0.6318010000000029,58.5242
171,2007-10-16,50.284361427804804,54.477485942956186,125.89114035884523,0.6758106337604547,-102.29247871099312,-1.313597999999999,57.210602
172,2007-10-17,50.472221527252,56.506717715207,125.45458459920671,0.5241614141614143,-102.89360425898946,-2.445503000000002,54.765099
173,2007-10-18,50.66302449842352,49.88468925889949,124.5313027128731,0.47649836649836624,-103.444376053122,-0.4333000000000027,54.331799
174,2007-10-19,50.86806175834953,52.96464926510903,123.44544419722016,0.39483450483450516,-103.92577902455105,-0.7423979999999943,53.589401
175,2007-10-22,50.69267073468467,51.39635822719164,123.24093633815949,0.4711632511632507,-104.70794999067749,0.6938969999999927,54.283297999999995
176,2007-10-23,50.63211640498851,51.36347290253935,123.50287796594112,0.6640046640046642,-105.40570361871315,1.7531020000000055,56.0364
177,2007-10-24,50.5841931592033,50.40296319595236,123.78609453687737,0.7571638671638676,-105.37802060865155,0.8469010000000026,56.883301
178,2007-10-25,50.696089621362376,47.909803772081624,124.70205005774054,0.9433261967625544,-104.96939143227758,2.9787979999999976,59.862099
179,2007-10-26,50.7716013348719,52.09591483130676,125.72544314072427,0.5989621141942937,-104.86156787018737,0.609099999999998,60.471199
180,2007-10-29,50.742231173223054,52.389808277140695,125.61452862107438,0.38045632169877874,-105.35929769128992,-2.880299000000001,57.5909
181,2007-10-30,50.83627703058892,52.28403740602388,125.05512260235709,0.1976232361590922,-105.94518860143151,-2.0697019999999995,55.521198
182,2007-10-31,50.831942847187285,52.049919342638546,124.90920694619723,0.03802893192058956,-106.62222663222792,-0.11209799999999603,55.4091
183,2007-11-01,50.83747683381007,49.686661373711914,124.93189555610537,0.11699107298184545,-107.08935945734473,0.18179999999999552,55.5909
184,2007-11-02,50.69489145127401,48.09166138677931,125.30426754201422,0.17331519609814378,-107.06883406971761,0.648499000000001,56.239399
185,2007-11-05,50.835094172171075,45.55634627513542,125.88161171519474,0.260689375325862,-106.84206123275013,1.0060000000000002,57.245399
186,2007-11-06,50.805247664512414,41.911587885211645,126.1569721643282,0.44692712711826943,-106.44560904647324,0.02880100000000141,57.2742
187,2007-11-07,50.56094318025709,49.27519576502312,126.20612055278517,0.578316690736539,-106.23495334146972,-0.22719899999999882,57.047001
188,2007-11-08,50.354211405031194,52.267220445237385,125.41675051773035,0.3688340238025096,-106.45925957289083,-1.1394009999999994,55.9076
189,2007-11-12,50.58031809182667,54.59178240815143,124.39060600226192,0.23808762909445422,-106.45910342657623,-0.5909000000000049,55.3167
190,2007-11-13,50.751127794863095,56.316258841056104,125.10691051661321,0.7698118564568242,-106.57728131049785,3.8712010000000063,59.187901000000004
191,2007-11-14,50.62793570241353,58.45831575796772,126.00475959106643,0.6172985749778521,-107.36239254338312,-0.17730000000000246,59.010601
192,2007-11-15,50.44790851519619,59.42866739590422,126.3172967010677,0.40231433239072334,-107.74041984490097,-1.6606030000000018,57.349998
193,2007-11-16,50.252516019299385,49.753752319009564,126.72669953225991,0.45763377165131136,-107.55765697640865,0.42730399999999946,57.777302
194,2007-11-19,50.41960012967891,50.098517612975506,127.38053817043472,0.6084694265539364,-107.0338361611224,1.1651000000000025,58.942402
195,2007-11-20,50.271046428657634,54.09966357423256,127.48537468576008,0.47077373085279794,-106.69277669982279,-1.0636030000000005,57.878799
196,2007-11-21,50.23509235033382,64.75515248849936,126.98213216322851,0.1590345755563249,-106.51933218988614,-1.896999000000001,55.9818
197,2007-11-22,50.487182197990656,64.01909947912915,126.2040305461773,0.10834287784363894,-106.75655374332075,-1.1726990000000015,54.809101
198,2007-11-23,50.38887650785818,63.00196249107828,125.71576481846287,0.16315811504066222,-107.29808794941962,0.06969800000000248,54.878799
199,2007-11-26,50.50449985444254,62.386321989528774,125.37542425241378,0.15957509551521654,-107.8279068704365,-0.03030000000000399,54.848499
200,2007-11-27,50.30185306721066,59.91910837413509,124.50211824562635,0.18531274102912657,-108.24582465941666,0.10000300000000806,54.948502000000005
201,2007-11-28,50.41346591357842,55.94631355990063,123.65989857866849,0.16391149418723605,-108.46048523931759,-0.1652040000000099,54.783297999999995
202,2007-11-29,50.49002674965977,49.026197549045115,122.99763282084965,0.2196084982859545,-109.03565099066537,-0.4226979999999969,54.3606
203,2007-11-30,50.259456234438396,48.744178507334496,122.37326793444376,0.53162272598067,-109.4104947655675,0.18479899999999816,54.545398999999996
204,2007-12-03,50.02403199450676,48.72602521374462,122.05786933747915,0.8698587250029346,-108.9551627687539,1.4531020000000012,55.998501
205,2007-12-04,50.19722670321994,48.233100267299385,121.86903974278547,0.8526587876178917,-108.49891179983572,-0.0879019999999997,55.910599
206,2007-12-05,50.3079886476493,45.50913529768056,122.09049051889912,0.7919198624657441,-108.62099484829838,0.3879009999999994,56.2985
207,2007-12-06,50.165755651617395,45.737217818407025,122.35646369535678,0.7342633116158174,-108.91545389765437,-0.3455009999999987,55.952999
208,2007-12-07,49.976445369145054,44.98096803441007,122.73567954843575,0.8106267307345074,-108.89883614763329,0.45759999999999934,56.410599
209,2007-12-10,50.074804866470906,46.48861011151795,123.00050589287578,0.7643517670221514,-108.71299348723,-0.2772979999999947,56.133301
210,2007-12-11,50.08592450800114,44.569057708662505,123.12251621735567,0.4131673333333339,-108.4848235379869,-0.34840000000000515,55.784901
