,Date,RSI,MFI,EMA,SO,MACD,Diff,ITDC.BO.Close
60,2013-06-11,48.50075521033314,77.21879698803892,3128.0386733757855,0.3333333333333333,-1978.1594907272356,-28.949951000000056,1420.0
61,2013-06-12,48.817267428959816,75.20974087722647,3143.8745948914725,0.125,-2029.524627392193,0.0,1420.0
62,2013-06-13,49.28318215388551,80.00740790039562,3146.30438316186,0.0,-2084.0689444139775,-28.34997599999997,1391.650024
63,2013-06-14,49.495266317143475,78.54147789114505,3145.3251494243095,0.0,-2138.962522463397,0.0,1391.650024
64,2013-06-17,49.664747513198584,76.52226146375592,3140.8087783334754,0.0,-2194.2415668751933,0.0,1391.650024
65,2013-06-18,49.79157775790257,72.37164137138572,3132.6596349270817,0.0,-2246.994824188777,0.0,1391.650024
66,2013-06-19,49.8755891491975,69.63380836707078,3120.756688634624,0.0,-2300.173259302565,0.0,1391.650024
67,2013-06-20,50.32914563119581,59.47811702080658,3087.6073001308023,0.0,-2358.17012313072,-55.05004800000006,1336.599976
68,2013-06-21,50.228618579783806,58.35787390211743,3061.7114543709513,0.0,-2415.6803738335816,0.0,1336.599976
69,2013-06-24,50.53220713891556,34.521786168486045,3029.33406544777,0.0,-2475.3101672027246,-26.69995199999994,1309.900024
70,2013-06-25,50.25560838029541,7.514756845590469,3004.044178479912,0.0,-2525.1950481000576,0.0,1309.900024
71,2013-06-26,50.36566696841606,0.0,2972.391482426322,0.0,-2572.3498048938336,-26.15002400000003,1283.75
72,2013-06-27,50.47013986028425,0.0,2947.6676420491312,0.0,-2609.9176969654573,0.0,1283.75
73,2013-06-28,50.13391682869093,0.0,2924.8017601950687,0.0,-2642.7282580903225,0.0,1283.75
74,2013-07-01,50.33521102790714,0.0,2903.456026223567,0.0,-2666.5444061420044,0.0,1283.75
75,2013-07-02,50.46082246394088,0.0,2875.2422599268934,0.0,-2688.028736708134,-25.65002400000003,1258.099976
76,2013-07-03,50.668563469701056,0.0,2848.894047964826,0.0,-2704.7756129788568,0.0,1258.099976
77,2013-07-04,50.416718194824,0.0,2832.8181410230513,0.0,-2716.9232608239427,0.0,1258.099976
78,2013-07-05,50.162288300113914,0.0,2817.7464344941764,0.0,-2724.5830332047904,0.0,1258.099976
79,2013-07-08,49.90523379247185,0.0,2807.738236370636,0.0,-2719.288203186747,0.0,1258.099976
80,2013-07-09,49.64551384941036,0.0,2798.2836173188157,0.0,-2709.8144882860247,0.0,1258.099976
81,2013-07-10,50.21818830625011,0.0,2781.1027442434947,0.0,-2695.121787703347,-39.0,1219.099976
82,2013-07-11,50.52826396445059,0.0,2746.190144635091,0.0,-2680.452221699438,-60.94995199999994,1158.150024
83,2013-07-12,50.626416467403935,0.0,2714.55538418331,0.0,-2655.908235505014,0.0,1158.150024
84,2013-07-15,50.32376248970895,0.0,2685.602492132402,0.0,-2634.460126750969,0.0,1158.150024
85,2013-07-16,50.53177711836488,0.0,2662.918941176083,0.0,-2612.046175206557,0.0,1158.150024
86,2013-07-17,51.02072902991914,0.0,2623.6058882055513,0.0,-2597.6699058740996,-57.90002400000003,1100.25
87,2013-07-18,50.646053567302495,0.0,2587.582504474545,0.0,-2577.648701721666,0.0,1100.25
88,2013-07-19,50.265601626111284,2.501399623175942,2554.25066830315,0.0,-2560.4988494490713,0.0,1100.25
89,2013-07-22,50.60981584007939,2.193510014752988,2523.121007407801,0.0,-2542.3441345125625,0.0,1100.25
90,2013-07-23,50.305971746043475,2.193510014752988,2493.793126283762,0.0,-2523.4023676773363,0.0,1100.25
91,2013-07-24,50.74678878101638,2.189459649716312,2454.741773880846,0.0,-2508.2134512520356,-55.0,1045.25
92,2013-07-25,50.285847498629394,2.189459649716312,2428.224713134818,0.0,-2491.564758984028,0.0,1045.25
93,2013-07-26,49.81619717827043,2.189459649716312,2403.7694413128447,0.0,-2475.6874752277895,0.0,1045.25
94,2013-07-29,49.33758864273437,2.189459649716312,2381.00108770146,0.0,-2449.506561574141,0.0,1045.25
95,2013-07-30,49.88222229716841,1.601070822444811,2359.612939898739,0.0,-2426.7552965723485,0.0,1045.25
96,2013-07-31,50.44023621324993,1.0498443482305646,2348.552776776995,0.0,-2403.661391257737,0.0,1045.25
97,2013-08-01,50.223882420761655,1.0498443482305646,2338.159246077166,0.0,-2384.125188101084,0.0,1045.25
98,2013-08-02,50.6359101950954,1.087851215768282,2314.000883045179,0.0,-2359.001054861151,-45.25,1000.0
99,2013-08-05,50.29949151081617,1.087851215768282,2291.7846458493495,0.0,-2333.131593561048,0.0,1000.0
100,2013-08-06,50.80380051314946,1.1137683635121363,2271.157420701286,0.0,-2306.689700241977,0.0,1000.0
101,2013-08-07,51.3067677740945,1.711631733421214,2244.771655365649,0.0,-2287.5021015208354,-49.9500119999999,950.0499880000001
102,2013-08-08,51.798952748440314,0.0,2205.8346108807364,0.0,-2270.838696352567,-47.5,902.5499880000001
103,2013-08-12,52.264784135938875,0.0,2156.2263509176037,0.0,-2247.354408514725,-45.0999760000002,857.4500119999999
104,2013-08-13,51.609549582550656,0.0,2111.0475798173757,0.0,-2221.7445939430313,0.0,857.4500119999999
105,2013-08-14,52.85000243094438,0.0,2055.9416628794424,0.0,-2197.829381979569,-42.85003599999993,814.599976
106,2013-08-16,53.363274183256785,0.0,1992.3461595081853,0.0,-2175.0100989561533,-40.69995199999994,773.900024
107,2013-08-19,53.842682109047786,0.0,1921.4581326641176,0.0,-2158.4766020043603,-38.65002400000003,735.25
108,2013-08-20,54.274310311111655,0.0,1851.4486783481802,0.0,-2151.0212026356758,-36.75,698.5
109,2013-08-21,54.632531598274625,0.0,1775.761881639687,0.0,-2143.463969808423,-34.90002400000003,663.599976
110,2013-08-22,54.86529360296058,0.0,1695.130416954201,0.0,-2128.5612090136524,-33.149963999999954,630.450012
111,2013-08-23,54.84754720225302,0.0,1618.1005513624966,0.0,-2113.337129095152,-31.5,598.950012
112,2013-08-26,56.113451929540176,0.0,1544.585153447272,0.0,-2106.0667047587467,-29.90002400000003,569.049988
113,2013-08-27,56.012665578008466,0.0,1479.8605392426068,0.0,-2089.0922645896107,-11.34997599999997,557.700012
114,2013-08-28,54.51995472847826,0.0,1416.0513853542805,0.0,-2063.30492126858,-11.15002400000003,546.549988
115,2013-08-29,55.647857014542915,0.0,1359.6054926600352,0.0,-2029.4937914271522,-10.899963999999954,535.650024
116,2013-08-30,56.717014300814014,0.0,1309.6866531445626,0.0,-1995.0138892476498,-10.700012000000015,524.950012
117,2013-09-02,57.72414591517815,0.0,1265.6105799245236,0.0005919241314019567,-1961.3287172210198,-10.40002400000003,514.549988
118,2014-01-13,47.434651013641975,99.012235344125,203.75497565975104,0.31627925581395355,-241.51080827560745,1.7000050000000044,88.150002
119,2014-01-14,47.940226925550434,98.08328963376434,201.8102001859057,0.5819212614511327,-236.253438032497,1.75,89.900002
120,2014-01-15,48.443432859197216,97.0595529806917,200.8103407725224,0.9857145714285716,-230.9318136079372,1.75,91.650002
121,2014-01-16,48.94666662424397,95.959472320058,200.68311834481415,1.0,-225.58604197458976,1.7999949999999956,93.449997
122,2014-01-17,49.450490896708374,94.72432313243192,201.3694019066846,1.0,-220.24884622792212,1.8500060000000076,95.300003
123,2014-01-20,49.687201420128154,63.5614807679018,201.6270034549778,0.7090167317254261,-215.24804282126166,-1.9000010000000032,93.400002
124,2014-01-21,49.92165851418486,63.72644744780433,201.54173400785936,0.557377432141992,-210.53597504090294,-1.8499989999999968,91.550003
125,2014-01-22,50.12634744155895,58.01301577261962,201.46842662927673,0.1250003298612487,-205.99389363893468,-0.9000010000000032,90.650002
126,2014-01-23,50.32965207483345,51.64428994579802,201.1343351996926,0.0,-201.68075155162288,-1.8000040000000013,88.849998
127,2014-01-24,50.5299709373258,51.335542957065634,200.6014665124018,0.0,-197.56563588495126,-1.75,87.099998
128,2014-01-27,50.72721282491268,51.787479996117185,199.37366444572933,0.0,-193.62299521948623,-1.6999959999999987,85.400002
129,2014-01-28,50.92285807167161,51.92576109233592,197.48623224560953,0.0,-189.82796333503703,-1.7000050000000044,83.699997
130,2014-01-29,51.11685152364051,50.22529920216202,194.99059379120035,0.0,-186.69095708619633,-1.6499939999999924,82.050003
131,2014-01-30,51.30754335053311,50.247401818498226,191.92209542331304,0.0,-184.1863646668801,-1.6000060000000076,80.449997
132,2014-01-31,51.782967686852366,16.122323662689325,188.29384773028318,0.0,-182.28917204825933,-1.5999989999999968,78.849998
133,2014-02-03,52.257594595329714,12.420798030290271,184.734885465082,0.0,-180.98837643144242,-1.5499949999999956,77.300003
134,2014-02-04,52.73328351815995,13.981382799516496,181.24903301391672,0.0,-180.26890997276638,-1.5,75.800003
135,2014-02-05,53.21049750714947,17.09977466909922,177.68062371558136,0.0,-179.53173090377734,-1.5,74.300003
136,2014-02-10,47.16077987169692,68.02510228378148,168.03116416023724,0.2259887516358761,-177.34736420277494,0.5999979999999994,72.0
137,2014-02-11,47.660411665303194,63.289711762970086,166.18358789944628,0.4657535072245859,-176.34751776760035,1.4000020000000006,73.400002
138,2014-02-12,48.104546648639904,69.46283334455507,164.22375922339165,0.33620620541058255,-175.42798509990786,-1.4500050000000044,71.949997
139,2014-02-13,48.54757948032475,69.53336128218263,162.18484997754268,0.11000060000000075,-174.5654281461974,-1.3999939999999924,70.550003
140,2014-02-14,48.99059402957703,69.50643045297676,160.08612380141565,0.0,-173.75127190033913,-1.4000010000000032,69.150002
141,2014-02-17,49.43196306407506,69.62694308638011,157.95121364771398,0.0,-172.9816896720955,-1.3499989999999968,67.800003
142,2014-02-18,49.872802802509376,72.87700154121313,155.78364166265132,0.0,-171.7501455976013,-1.3500060000000076,66.449997
143,2014-02-19,50.30851738227067,71.91993538355847,153.65626606225234,0.015464026995475378,-170.0393023744172,-1.1499939999999924,65.300003
144,2014-02-20,49.82320409084945,61.42807916086035,152.33719651924028,0.14948418535430313,-167.6648578374206,1.2999949999999956,66.599998
145,2014-02-21,50.19965743783903,56.73340552141706,151.01931149016883,0.08333257716063358,-164.84832130146808,-1.0,65.599998
146,2014-02-24,50.575260767188524,55.99178215742947,149.29283351090896,0.0,-161.61062235280158,-1.2999949999999956,64.300003
147,2014-02-25,50.94817775840631,56.113722644283236,147.07432361294724,0.0,-158.48414702411796,-1.2500040000000041,63.049999
148,2014-02-26,50.55624681031576,64.45875005749595,145.63188336698508,0.4098365197525319,-155.57357266653472,1.2500040000000041,64.300003
149,2014-02-28,50.44376258037143,61.307510247627654,144.81920465457253,0.5819667629671657,-152.91296532499857,1.0499949999999956,65.349998
150,2014-03-03,50.00082746291907,43.27096140740703,144.4551716462684,0.6885244154797956,-150.24215202104426,0.6500020000000006,66.0
151,2014-03-04,49.489164169449936,34.270022269816195,144.48456078054508,0.78688469497474,-147.58320111083628,0.5999979999999994,66.599998
152,2014-03-05,49.849226851053984,37.7337331271801,145.10487963501674,1.0,-144.8865736104959,1.3000040000000013,67.900002
153,2014-03-06,50.23446310468619,35.10010062214336,146.25749193341588,1.0,-142.179464808975,1.3499979999999994,69.25
154,2014-03-07,50.723454631053635,34.2730844195103,148.18160784240504,1.0,-139.3078395136966,3.449996999999996,72.699997
155,2014-03-10,51.27307284217321,29.7619026234632,151.20235045937042,1.0,-136.33774608777435,3.6000060000000076,76.300003
156,2014-03-11,51.84508341881976,25.775458595767716,155.34367340923757,1.0,-133.6804043880074,3.7999949999999956,80.099998
157,2014-03-12,52.41196831564209,27.922335141422508,160.581797574048,1.0,-130.98859526174942,4.0,84.099998
158,2014-03-13,53.096582433731484,28.945301584747554,166.51169345653096,1.0,-128.23027893527592,4.200005000000004,88.300003
159,2014-03-14,53.906013883601304,47.082085448488904,173.17471033543293,1.0,-125.43238058308111,4.399993999999992,92.699997
160,2014-03-18,54.72922631878707,44.328467998046236,180.64623540818314,1.0,-122.99196840227381,4.600006000000008,97.300003
161,2014-03-20,44.915734453895425,9.124906817292256,194.81680037652936,0.6243095304376038,-119.5442232971887,-5.099998999999997,97.050003
162,2014-03-21,45.880559948012234,9.247356471181504,198.61805671982708,0.35637145949274646,-118.67027632316473,-4.700005000000004,92.349998
163,2014-03-24,46.762859520458825,10.145863379973562,204.41697834316307,0.659630711287184,-117.61203283418897,8.450005000000004,100.800003
164,2014-03-25,47.66510091769761,12.242377328335621,210.09867346164845,0.7441862303947715,-116.96518666905237,2.599998999999997,103.400002
165,2014-03-26,47.65604448839114,16.537633588150086,213.82562350480123,0.5382062714538998,-117.50938033625584,-3.099998999999997,100.300003
166,2014-03-27,48.07828730791896,21.05931861171193,216.0532479093041,0.39534909062808843,-119.0756230030936,-2.150001000000003,98.150002
167,2014-03-28,48.64009348965049,23.723075875665984,216.93530661330087,0.2657806779174728,-121.60511724425305,-1.9500050000000044,96.199997
168,2014-03-31,49.237061529546025,24.870552487396097,217.16685718573672,0.3164064102172478,-124.88313905031532,0.050003000000003794,96.25
169,2014-04-01,49.73926193424663,25.34050940477735,217.02851064821593,0.34322050596088854,-128.49753945628063,1.0,97.25
170,2014-04-02,50.18609695713881,22.343186956296137,216.9025618579672,0.5466104542515796,-132.71087105108433,2.4000020000000006,99.650002
171,2014-04-03,50.42687732935111,26.273345953908603,217.04266015524402,0.41101735313118193,-137.94515663512104,-1.5999989999999968,98.050003
172,2014-04-04,50.63183786739384,30.8568493816814,218.2921140617732,0.6185563821874316,-143.9652384791964,1.1499939999999924,99.199997
173,2014-04-07,50.81485861931089,34.09413959944956,219.38853217083738,0.9212965033435639,-148.64857649434276,3.9500050000000044,103.150002
174,2014-04-09,50.99652734044951,35.75778359814805,221.46377765692935,1.0,-152.10691829174993,4.849997999999999,108.0
175,2014-04-10,51.34606482548973,41.47069995772234,225.56926071581745,1.0,-156.46627285714342,5.699996999999996,113.699997
176,2014-04-11,51.45859055886726,58.42379667647387,231.38419636232248,1.0,-160.87752589348048,5.650001000000003,119.349998
177,2014-04-15,52.03956980823928,55.997635972388395,238.85152419477558,1.0,-164.3865042077806,5.950005000000004,125.300003
178,2014-04-16,52.6901667040901,52.29466503609854,247.64102744738366,1.0,-167.18066100654943,6.25,131.550003
179,2014-04-17,53.4590284826701,66.88859395772955,257.6077976339488,1.0,-169.02305123053998,6.550003000000004,138.100006
180,2014-04-21,54.15027551801644,71.0589518668834,268.56170135250767,1.0,-170.2310561454201,6.899993999999992,145.0
181,2014-04-22,54.53199623207398,83.58663233463321,281.1794276884182,1.0,-170.94149068826357,7.25,152.25
182,2014-04-23,55.54063427148461,83.12951227064747,295.04856506140794,1.0,-171.35592231744454,7.600006000000008,159.850006
183,2014-04-24,56.4906467323361,82.55414065472348,307.25089713408823,1.0,-171.4609973992284,0.0,159.850006
184,2014-04-25,57.479776049107976,82.02280681883312,320.36412658694337,1.0,-170.92745969219567,7.949996999999996,167.800003
185,2014-05-02,45.538859657297756,17.024131066225607,369.2208398969029,0.7296295185185184,-174.8951614973882,-3.6499939999999924,179.550003
186,2014-05-05,46.28275012378234,26.499271672933588,375.928256565778,0.5981479259259257,-178.8444427601147,-3.550003000000004,176.0
187,2014-05-06,47.02475686458681,34.51652669205062,380.1394014508901,0.24671896377129154,-183.7888745993747,-3.5,172.5
188,2014-05-07,47.76164133918457,42.82289910851426,382.01415322852404,0.0,-190.4820369580857,-3.449996999999996,169.050003
189,2014-05-08,48.48767286608816,49.13497326866735,381.6917977171795,0.0,-198.73220408346094,-3.3500060000000076,165.699997
190,2014-05-09,49.19753973158869,43.64840879403129,380.527415351389,0.0,-208.4796660267918,-3.300003000000004,162.399994
191,2014-05-12,49.58353073913323,42.90157854283851,379.3860290854203,0.23146498794991383,-218.906547289547,3.200012000000015,165.600006
192,2014-05-13,50.04092794626929,31.10845413360218,376.86624634354973,0.3422618436437183,-229.06306181322282,-0.6500090000000114,164.949997
193,2014-05-14,50.43946730863672,33.9319780047485,373.10511811858646,0.22556385889537012,-240.15646395000306,-2.75,162.199997
194,2014-05-15,50.95678639469651,38.88167859802635,368.02532638387953,0.0,-252.81099377173751,-3.199996999999996,159.0
195,2014-05-16,51.375156490817645,44.41950165512152,362.8613404798049,0.0,-265.81283120676403,-3.1499939999999924,155.850006
196,2014-05-19,51.54558261861566,46.767635814412166,358.1149854446193,0.09287929147218263,-278.6123953778614,-1.6000060000000076,154.25
197,2014-05-20,50.46571427359544,59.236430127005924,355.2206058185992,0.28173403655753715,-289.59945154967596,3.050003000000004,157.300003
198,2014-05-21,49.3133532872767,67.40337035004026,354.009438076868,0.4736840149909651,-298.7783122906006,3.0999909999999886,160.399994
199,2014-05-22,49.585095660399865,70.26057731905146,354.05084359145616,0.694736421052631,-306.329903467881,2.25,162.649994
200,2014-05-23,49.83912912785977,69.48967057978248,353.5066441579918,0.5057031965185684,-312.7212568484408,-3.25,159.399994
201,2014-05-26,50.06083731341636,63.61481450829206,352.08435914058015,0.41064611892598546,-317.721909474561,-1.25,158.149994
202,2014-05-27,50.27982990183781,62.81562360985494,349.84566543255914,0.17110273966664938,-321.4478201199708,-3.1499939999999924,155.0
203,2014-05-28,50.49679901833165,61.24238882561778,347.2273361156771,0.0,-324.82196573805794,-3.1000060000000076,151.899994
204,2014-05-29,50.690973278222586,59.34088865339471,344.7882709980403,0.07352941176470588,-327.0427467280676,-1.75,150.149994
205,2014-05-30,50.62201503830395,61.760044632453756,342.1280621956044,0.0,-327.83238142429826,-3.0,147.149994
206,2014-06-02,50.36672492143061,63.67829128399517,340.9102040757877,0.26789859618436873,-327.74229983010616,2.9000090000000114,150.050003
207,2014-06-03,50.339201345428215,61.754664043734444,340.2120544854898,0.4699456060198463,-325.72593840786834,2.800003000000004,152.850006
208,2014-06-04,50.40961366039638,59.677950329381275,340.004126219573,0.6955220298507458,-322.02655202019736,3.049987999999985,155.899994
209,2014-06-05,50.50598045776423,60.024726350261005,340.2994889179045,0.9898309152542378,-318.1458614171034,2.950012000000015,158.850006
210,2014-06-06,50.40281010043505,60.079077096749444,340.9171659254876,0.8186969921916122,-314.3652974107292,-0.15000900000001138,158.699997
211,2014-06-09,50.47101774761905,57.93405594361677,342.1100194509394,0.9093489210251295,-311.43159889607506,1.6000060000000076,160.300003
212,2014-06-10,50.327724827935505,55.08302679008793,342.7060554689967,0.6805197922077926,-308.8418260064305,-2.949996999999996,157.350006
213,2014-06-11,50.19314443528868,56.43470476781127,343.8227281030921,0.5461543076923083,-306.5846438320571,0.25,157.600006
214,2014-06-12,50.26393300994954,57.426541445313525,344.6160888725766,0.26213555471779915,-304.51316211286513,-1.7000120000000152,155.899994
215,2014-06-13,50.37252492489545,65.2433358132317,344.9019925644931,0.0,-302.7027904940187,-3.0999909999999886,152.800003
216,2014-06-16,50.448921013227555,66.23921390006089,344.32309242717014,0.10909090909090909,-301.1837799954669,-1.5500030000000038,151.25
217,2014-06-17,50.320535905090864,64.74383357236303,343.54462242805596,0.21967252459016443,-298.65045210790555,0.3500060000000076,151.600006
218,2014-06-18,50.17272154041526,65.74694744101794,342.5981404244655,0.26229508196721313,-296.5845736362237,0.6499939999999924,152.25
219,2014-06-19,50.11591594668618,65.13566848422809,340.3171107284601,0.0851063829787234,-295.5734392457853,-3.0,149.25
220,2014-06-20,50.41186583836143,68.01544169995745,337.3070702593453,0.0,-295.65639454194735,-2.949996999999996,146.300003
221,2014-06-23,50.68429252590718,70.92902218691056,333.36990858287635,0.0,-296.75593858954926,-2.9000090000000114,143.399994
222,2014-06-24,50.89800036805873,73.6251765977858,329.30289291016584,0.0,-298.1203992193971,-2.8499909999999886,140.550003
223,2014-06-25,51.0028306754912,71.85285750702937,324.6394943099221,0.0,-299.32080028289386,-2.800003000000004,137.75
224,2014-06-26,51.40256509939768,76.83429705254633,319.7392148716278,0.0,-299.61987991985575,-2.75,135.0
225,2014-06-27,51.367434085661614,68.57189500861472,314.8735051369726,0.002314954668268326,-299.6310548332011,-2.6499939999999924,132.350006
226,2014-06-30,50.79116382103023,68.09546390326656,311.4611294638752,0.29971153900465475,-299.42606114222974,2.5999909999999886,134.949997
227,2014-07-01,49.93848693544335,46.479168915993455,309.0532379999288,0.5750922674398254,-298.58476295087394,2.6500090000000114,137.600006
228,2014-07-02,50.02908364314914,43.072536952146564,307.5073759442039,0.981481764403214,-297.69872048150194,2.75,140.350006
229,2014-07-03,50.22822401497692,62.42335860279339,307.2505826276066,0.9850748440633633,-297.131608124937,2.5999909999999886,142.949997
230,2014-07-04,50.52509946182247,58.871929207293505,308.2564793643024,1.0,-296.75763692765275,2.8500060000000076,145.800003
231,2014-07-07,50.56112088067075,54.32917330303018,311.8208005954209,1.0,-295.8820098061611,7.25,153.050003
