,Date,RSI,MFI,EMA,SO,MACD,Diff,TARAJEWELS.NS.Close
60,2013-04-09,50.18329199926885,81.16080174358811,396.6087849925213,0.22455093854208483,-343.0568985177621,-2.300003000000004,176.75
61,2013-04-10,50.34061477769077,95.79960822665896,395.1374116285797,0.1740411517476963,-340.67740822642526,-3.800003000000004,172.949997
62,2013-04-11,50.35719072242553,96.98109302668935,391.8760136471841,0.04040442811942347,-338.88259479381446,-2.3499909999999886,170.600006
63,2013-04-12,50.28150304133205,97.20494538612787,388.5687254076694,0.21848716898512693,-339.17389211500284,-0.6000060000000076,170.0
64,2013-04-15,50.81196824932165,97.28527068338383,384.21217131600315,0.020887421687964633,-340.45652609536904,-4.800003000000004,165.199997
65,2013-04-16,51.18299199893761,96.68512311284728,380.1022248145547,0.17037022222222203,-342.1397900585511,-1.75,163.449997
66,2013-04-17,50.30340000833021,94.52822731397458,376.9942487788674,0.2543206913580243,-342.7012253339962,1.6999969999999962,165.149994
67,2013-04-18,49.37437284629344,40.022750126856494,374.5002584558677,0.3700002000000003,-343.05258185915415,0.4000090000000114,165.550003
68,2013-04-22,49.632003273844745,47.626115356753346,371.9130815154043,0.25,-343.6088268964568,-1.8000030000000038,163.75
69,2013-04-23,49.87769100200107,47.66282179157154,368.4454456020677,0.13333333333333333,-343.90731697197407,-1.75,162.0
70,2013-04-25,49.87014132352324,63.007096779384426,366.8693919721784,0.43928528571428516,-342.6435242185603,4.149993999999992,166.149994
71,2013-04-26,50.071859171027825,63.73005295097135,365.33946767548196,0.3071430714285717,-341.8624592000103,-1.8499909999999886,164.300003
72,2013-04-29,50.0868270900521,60.605179530095164,364.58170016120096,0.33461584615384676,-340.6288425043818,1.0500030000000038,165.350006
73,2013-04-30,49.749823425427145,66.68427181275784,363.2329617149518,0.16538415384615326,-339.1558218320039,-2.200012000000015,163.149994
74,2013-05-02,49.85429780535896,63.02441427891083,362.9143610310286,0.21153846153846154,-338.8809982653262,0.6000060000000076,163.75
75,2013-05-03,50.02708792970952,63.35680076153336,362.5483984112704,0.1269226153846148,-339.52500888550264,-1.1000060000000076,162.649994
76,2013-05-06,50.194300513704555,59.84721132217205,361.3426537045401,0.11333313333333309,-339.1767595411509,-1.9499969999999962,160.699997
77,2013-05-07,50.19714602978522,55.448273669976174,360.1838183223457,0.06538449999999986,-337.26586720077876,0.0,160.699997
78,2013-05-08,50.23789796804569,52.074949126138165,360.5257920954015,0.20192307692307693,-334.1920642092981,3.550003000000004,164.25
79,2013-05-09,50.28948460967591,63.04884754617529,360.0996549074886,0.08076946153846183,-331.37235076629884,-3.1499939999999924,161.100006
80,2013-05-10,50.30684262507129,65.63086097873293,358.9273636579262,0.0634613076923074,-328.5063926961402,-0.4500120000000152,160.649994
81,2013-05-13,50.20264662943921,61.423142221415404,358.380698456775,0.32714277142857134,-325.70791357296514,0.8000030000000038,161.449997
82,2013-05-14,50.26241027117432,63.8503912210926,357.443950600918,0.30428554285714265,-323.7532496242619,-0.8000030000000038,160.649994
83,2013-05-15,50.30684303956227,62.19471510624924,356.6117292840906,0.2771427714285713,-321.82458140184843,-0.9499969999999962,159.699997
84,2013-05-16,50.18942117654786,54.60010483054528,356.3362340492728,0.7218751875000002,-320.1865659719242,1.8500060000000076,161.550003
85,2013-05-17,50.25525031438908,52.20661430430302,356.02625287747634,0.7266662666666661,-317.81217900483347,-0.6500090000000114,160.899994
86,2013-05-20,50.201174726555536,52.58554819712539,355.7076021023127,0.6566670666666672,-315.9570808796327,-1.0499879999999848,159.850006
87,2013-05-21,50.20261759684863,50.20400706616169,355.7265478335512,0.7200002000000002,-314.39414086534765,0.9499969999999962,160.800003
88,2013-05-22,50.249391830652804,52.6415489328671,353.3778778462347,0.010000600000000758,-313.32997306793226,-5.699996999999996,155.100006
89,2013-05-23,50.46102128419221,45.55113146069168,350.27829640841315,0.14705882352941177,-312.62711856060866,-4.600006000000008,150.5
90,2013-05-24,50.667386075911224,45.23172432956627,347.0644985429886,0.09322001580000228,-313.1388599161671,-1.5500030000000038,148.949997
91,2013-05-27,50.90690589190647,47.308235057884126,342.7727766185608,0.047619047619047616,-313.5575299382085,-3.949996999999996,145.0
92,2013-05-28,51.00905311646176,47.89896983298285,337.8320902967614,0.04954982651574267,-313.74647149745437,-3.6499939999999924,141.350006
93,2013-05-29,51.487256092868805,41.019297606278975,329.4999864504361,0.07868384080261867,-314.76828414501654,-12.550003000000004,128.800003
94,2013-05-30,51.99355199337913,38.814927138548924,321.0960152198021,0.06095785726773792,-315.6460001945748,-1.7000050000000044,127.099998
95,2013-05-31,50.33631662268265,68.34258037476509,314.5249024573046,0.17999979999999974,-315.999611080345,3.299995999999993,130.399994
96,2013-06-03,50.862214077722705,66.01186794566743,307.3523177043377,0.0762988886721864,-316.10523978327967,-3.8499909999999886,126.550003
97,2013-06-04,51.39285159208495,66.69453505114126,300.3450565624836,0.09293682370338077,-316.1576972849585,-0.5500030000000038,126.0
98,2013-06-05,49.744201808949676,68.5122721769673,296.7698894201652,0.48541641666666635,-315.14535797754155,6.649993999999992,132.649994
99,2013-06-06,50.22406219446025,68.08325517767304,293.520850472765,0.45681831818181834,-314.67466270988086,-1.5999909999999886,131.050003
100,2013-06-07,50.88243571874906,70.83663168675662,296.0412551882415,0.9362066896551722,-311.80397316323695,17.09999099999999,148.149994
101,2013-06-10,49.81305660779524,77.0085355614456,295.70703330159455,0.5893153845724924,-309.4072645104033,-9.5,138.649994
102,2013-06-11,50.22791880807412,76.91850403802788,293.15433295107,0.3038399636567579,-307.8042681161707,-8.549987999999985,130.100006
103,2013-06-12,50.535218831888365,73.45748301890274,295.2355676807194,0.5626045972558865,-304.88633320825323,7.75,137.850006
104,2013-06-13,50.87800515968831,74.78513843893433,295.1526845615697,0.32220350472823067,-301.5430681904696,-7.200012000000015,130.649994
105,2013-06-14,51.179633617037354,75.52465713679365,294.15717916581,0.15799639591480524,-296.78877983382904,-1.5499879999999848,129.100006
106,2013-06-17,51.415433724445364,69.00483112596606,293.90674509088683,0.1560694978115028,-291.82042499834625,-0.050003000000003794,129.050003
107,2013-06-18,51.42988207933818,74.30451743217743,293.5340808905366,0.11753384788445272,-287.3219093651715,-1.0,128.050003
108,2013-06-19,51.43662738572432,77.22637501689495,291.81165383577206,0.07291666666666667,-282.41626755612106,-1.3000030000000038,126.75
109,2013-06-20,51.91855587078228,69.81403571005094,290.1645096892132,0.22166673333333337,-277.62017546242856,-1.0999979999999994,125.650002
110,2013-06-21,51.94490913001346,71.88164432876644,285.7783914118697,0.37812518750000024,-273.59777625077993,-0.5999989999999968,125.050003
111,2013-06-24,51.9985767324902,71.5715477020746,282.4703057160742,0.24687481249999976,-269.5295658501887,-2.1000060000000076,122.949997
112,2013-06-25,52.74482065694246,74.81766021064762,279.9160637994479,0.08999986666666662,-268.4007632017846,-2.599998999999997,120.349998
113,2013-06-26,52.92294400478287,76.54987371006824,276.27759586956665,0.08461523076923072,-265.5154680318411,-0.25,120.099998
114,2013-06-27,50.345624315769406,30.874894742076506,274.01070743448435,0.08461523076923072,-262.0252092642259,0.0,120.099998
115,2013-06-28,49.97747208666578,26.367236536794067,272.17599337127524,0.09230746153846124,-260.34118764949693,0.09999899999999684,120.199997
116,2013-07-01,50.160079581118225,26.309813922593733,270.40202554824555,0.09090909090909091,-257.7087803314705,-0.1999969999999962,120.0
117,2013-07-02,49.06584933663845,15.413429651186007,268.57202151178046,0.30888038043560945,-255.45189738039898,-1.0,119.0
118,2013-07-03,49.29062185423145,15.388175026597864,266.506645299808,0.225,-253.81345589544355,-1.75,117.25
119,2013-07-04,49.381377368693755,22.966970206026915,265.6290374146985,0.5,-253.55797486881846,2.75,120.0
120,2013-07-05,49.5675824128461,38.631993998663496,264.55197219413753,0.4469275241097848,-253.41910422660692,-1.0,119.0
121,2013-07-08,49.68243766489246,30.467265569849857,264.172745400682,0.558659405137231,-252.53140790987288,1.0,120.0
122,2013-07-09,49.80532168036276,26.495515432741357,264.2666826304482,0.6753245488277462,-252.10387060100993,0.1999969999999962,120.199997
123,2013-07-10,49.92985902511453,29.19468570172981,264.3954055804362,0.75,-251.43915769442845,0.050003000000003794,120.25
124,2013-07-11,50.07033799706593,33.24911449479225,264.3146420403242,0.5300004000000001,-249.47221822245552,-0.5999979999999994,119.650002
125,2013-07-12,50.169668216380295,36.41531955898646,264.0635525030393,0.5250003333333334,-247.75903649467614,-0.5,119.150002
126,2013-07-15,50.174715229249635,36.96195653530197,263.8958499867549,0.5508472708992301,-243.5646310167062,0.09999799999999937,119.25
127,2013-07-16,50.2256761678261,41.33721417879611,264.35773978550026,0.8260862822938306,-240.6751750788859,1.4499969999999962,120.699997
128,2013-07-17,50.225554537165934,46.52190329515452,264.5176057884383,0.5797099768956588,-239.17372782515884,-1.6999969999999962,119.0
129,2013-07-18,50.23447504433762,44.30411099359219,264.7286522939509,0.7971012182315309,-236.27337682690347,1.5,120.5
130,2013-07-19,50.23147432927685,50.33559298703832,264.94592008181763,0.7391299306869764,-234.21672197643312,-0.40000200000000063,120.099998
131,2013-07-22,50.233882754042,55.21551423439053,265.0391361018991,0.7608693446755522,-232.8273498614323,0.15000200000000063,120.25
132,2013-07-23,50.13605704842041,34.234183142736086,265.0264913872551,0.3400674046865706,-231.32185775830544,-0.1999969999999962,120.050003
133,2013-07-24,50.12663484431724,24.297312314232116,264.9729086844387,0.33333299663313226,-230.13877517793293,-0.10000600000000759,119.949997
134,2013-07-25,50.123647886507094,23.57512956051444,264.74824768363845,0.09282678844213232,-229.2495561505608,-0.8499989999999968,119.099998
135,2013-07-26,50.239913458186656,26.463053609983902,263.4444942048467,0.020269928323662874,-228.81426484615577,-3.75,115.349998
136,2013-07-29,50.37981271647525,28.03229241303241,261.5416497379634,0.002967536035298965,-228.47766605644676,-2.2999949999999956,113.050003
137,2013-07-30,50.62771176947254,33.48531494474072,257.54725504091226,0.06237435113697773,-228.78002702407895,-6.5,106.550003
138,2013-07-31,51.07418322903573,31.433110329925697,251.78403985448273,0.3060538153290831,-229.87932700715004,-7.650001000000003,98.900002
139,2013-08-01,51.60826220863207,30.121660796677034,245.04247049325235,0.2598640272108845,-231.2581804896039,-4.099998999999997,94.800003
140,2013-08-02,52.13232509282463,33.91225408081107,237.45985088021024,0.13061232653061236,-232.41852352008578,-4.75,90.050003
141,2013-08-05,49.95613440061691,44.813936412079435,230.65570261200634,0.1442177687074831,-233.40653608268644,0.5,90.550003
142,2013-08-06,50.62019928581527,41.54745482066142,223.30346091230376,0.0564884885496183,-234.35298365503292,-3.4500050000000044,87.099998
143,2013-08-07,49.85710643272488,50.03301340770466,216.48270595903352,0.05853668292682939,-235.18167756928898,-0.04999499999999557,87.050003
144,2013-08-08,48.98775581980759,43.38947860994501,211.45054795551616,0.30133344,-235.69115311133726,3.849998999999997,90.900002
145,2013-08-12,46.75241065988928,52.55813816362517,206.32271527925064,0.13131293813555117,-235.89426332625465,-2.9000020000000006,88.0
146,2013-08-13,46.98614602014935,56.51906351593891,202.21944611756535,0.25485439367518387,-235.865636010813,1.25,89.25
147,2013-08-14,47.68592686772337,56.978165635263004,199.21830389596673,0.24029113983409106,-235.04230710093304,-0.3000030000000038,88.949997
148,2013-08-16,48.40096578859809,55.55898938278774,197.35827204112826,0.21116497195776424,-233.81776993908144,-0.5999989999999968,88.349998
149,2013-08-19,48.977162317721145,52.425780475141856,197.16287824879544,0.35436911207467126,-231.29238265310175,2.9500050000000044,91.300003
150,2013-08-20,49.66115222568178,48.644429297364375,196.50198632747248,0.17475720143273799,-227.9974468701036,-3.7000050000000044,87.599998
151,2013-08-21,50.21083055691489,47.86476609720524,195.50568861749088,0.12621350739936962,-224.21153272696844,-1.0,86.599998
152,2013-08-22,50.43789719319892,47.33661502072727,196.04341013948107,0.26456298685077523,-219.44256926184804,2.849998999999997,89.449997
153,2013-08-23,50.64852550077782,49.44899783375246,196.121809881179,0.20805352912033162,-214.71709181878072,-1.3499989999999968,88.099998
154,2013-08-26,50.718071321583444,49.61681705872858,195.5208976082866,0.19127500788254923,-209.7598630964997,-0.25,87.849998
155,2013-08-27,50.73237985694925,43.1509761439798,195.0201138590406,0.1073824016936373,-204.71789896982182,-1.25,86.599998
156,2013-08-28,50.53098847909823,54.61232419172231,194.47244814705974,0.23076932180244716,-200.32678657210508,0.30000400000000127,86.900002
157,2013-08-29,50.454605078758085,51.814867492847576,194.48895499313736,0.7012992342724294,-195.35702454375627,1.5,88.400002
158,2013-08-30,50.353051256881216,53.257093867272694,194.5369030794388,0.6818184474617331,-190.6740300318172,-0.15000200000000063,88.25
159,2013-09-02,50.422737828709096,53.98643667076787,193.33020567649115,0.4000004285714291,-186.19304103912623,-2.449996999999996,85.800003
160,2013-09-03,50.46200307669397,51.909874695182914,194.10873714004083,0.9586202758620684,-181.40626050817156,4.149993999999992,89.949997
161,2013-09-04,50.56211644929043,54.29575547527535,193.64959783005577,0.38620731034482814,-178.02621361851755,-4.149993999999992,85.800003
162,2013-09-05,50.645049548256694,56.34377771884017,192.78578492660614,0.5135135135135135,-174.38620036556452,-0.050003000000003794,85.75
163,2013-09-06,50.33770477724319,56.6510463531231,192.23469588923297,0.524324108108108,-171.5197242053093,0.09999799999999937,85.849998
164,2013-09-10,50.40489673776732,58.09083433733491,191.65784219778698,0.4864864864864865,-170.23191303930665,-0.34999799999999937,85.5
165,2013-09-11,50.30151754888749,66.53630494085752,191.4851476162492,0.5405405405405406,-169.26852350562552,0.5,86.0
166,2013-09-12,50.46477587168162,65.7800288953448,193.46364198621418,0.7484277046002887,-168.40288896667124,6.900002000000001,92.900002
167,2013-09-13,50.37304557193158,66.15753680221994,194.279193024716,0.6069182884379511,-167.56735487282063,-2.25,90.650002
168,2013-09-16,50.41257443961747,69.14294843000154,193.79191659930927,0.36163517463708494,-167.6501710253325,-3.9000020000000006,86.75
169,2013-09-17,50.468050179721246,66.91725241570967,194.7736189451411,0.501804873776525,-167.6922880783513,3.25,90.0
170,2013-09-18,50.47220019185212,65.14488064410412,194.70391699146094,0.387596839132273,-167.26619360134268,-1.0,89.0
171,2013-09-19,50.45255107259005,65.85493776024558,195.15648839427047,0.3025207894923042,-166.92584668160455,-0.40000200000000063,88.599998
172,2013-09-20,50.55611309829808,70.9774790437151,194.4646603832757,0.0,-167.34417356957047,-3.5999979999999994,85.0
173,2013-09-23,50.53517979617605,69.03795146242507,195.25589631119269,0.46560882506100293,-166.74247880484714,4.400002000000001,89.400002
174,2013-09-24,50.515600793385794,72.68533362271627,195.0020228493093,0.1229048456664287,-166.51721917339563,-3.3000040000000013,86.099998
175,2013-09-25,50.515600793385794,73.41240928222547,194.6346639636154,0.08938584001760047,-165.87201183381598,-0.29999499999999557,85.800003
176,2013-09-26,50.46640471728527,71.49923914876742,194.16592132051852,0.7863247132734063,-165.44697042992772,2.949996999999996,88.75
177,2013-09-27,50.67828011917958,74.82327479573588,193.08968737049813,0.27350402512958116,-165.51137052607334,-3.0,85.75
178,2013-09-30,50.67349303404327,79.23088507338169,192.67734587487882,0.3785717142857144,-166.2091955901726,-0.09999799999999937,85.650002
179,2013-10-01,50.97200470708281,57.85861056354759,191.55956703226602,0.27142885714285725,-166.76386928932152,-0.75,84.900002
180,2013-10-03,50.50029946263891,57.98461972716666,191.07455048010326,0.4500002857142858,-166.60164551238552,1.25,86.150002
181,2013-10-04,50.65770688785984,56.82233283293703,190.37117068384543,0.31884005251012915,-167.1969640474036,-0.9500050000000044,85.199997
182,2013-10-07,50.52724212082819,57.88987821199188,190.53751644602715,0.43478248267174413,-167.49801808967644,0.8000030000000038,86.0
183,2013-10-08,50.56128246198403,67.89130254123026,191.45376376387424,0.4470587058823529,-167.14619299156004,4.599997999999999,90.599998
184,2013-10-09,50.65002213180411,62.514800220475976,191.38134927474107,0.19117647058823528,-166.68093345158698,-4.349997999999999,86.25
185,2013-10-10,50.79593218067678,60.92007072369781,192.3063614248851,0.27368405263157874,-167.01945411115784,2.949996999999996,89.199997
186,2013-10-11,50.81005700894941,57.23128113390445,192.7092451599877,0.2789475263157897,-166.27099560410664,0.10000600000000759,89.300003
187,2013-10-14,50.90268944274998,54.451609829035974,194.287933398889,0.4052629999999998,-165.93359546863365,2.3999939999999924,91.699997
188,2013-10-15,50.73652405495289,53.0761037072802,195.23490599370461,0.32105252631578945,-166.26793292697772,-1.5999989999999968,90.099998
189,2013-10-17,50.776469518222,51.16606421758218,196.3799362304741,0.3430079698693357,-166.1122010311464,0.45000500000000443,90.550003
190,2013-10-18,50.86928689980348,51.534584547620035,197.52509656730555,0.35195549140162113,-165.96340711778402,0.8499989999999968,91.400002
191,2013-10-21,50.76573486693555,44.35602927422212,197.63442496430082,0.15642478699164397,-165.95020794070277,-3.5,87.900002
192,2013-10-22,50.758000535260024,43.75368812106735,198.643140976119,0.5959596775839036,-164.861149888238,3.0999979999999994,91.0
193,2013-10-23,50.68375242710843,42.576288814939396,199.1602856821794,0.6919189511274842,-163.91453539345076,0.9499969999999962,91.949997
194,2013-10-24,50.6853163396022,45.86834343890097,199.46943854660313,0.42424284358730474,-163.91923319254482,-2.6499939999999924,89.300003
195,2013-10-25,50.5801413935087,48.9938962992802,198.6166963431923,0.19697016222825048,-164.33315827062864,-2.25,87.050003
196,2013-10-28,50.703016760847646,47.276815119146,198.78349301137325,0.5505618987501352,-163.91854415545868,2.949996999999996,90.0
197,2013-10-29,50.64372645247874,31.260882494848573,198.3660304311943,0.4802260972262367,-164.08183112622945,-0.5999979999999994,89.400002
198,2013-10-30,50.535669478838884,42.2827576283841,198.71263384213322,0.29117629411764684,-164.65105556498264,1.5499949999999956,90.949997
199,2013-10-31,50.966850408293745,96.99439520287774,202.8827999434415,0.9157895789473685,-163.984268776211,12.450005000000004,103.400002
200,2013-11-01,51.51450711166907,97.03139450343362,207.83365964304573,0.7749998928571428,-163.442295606306,4.299994999999996,107.699997
201,2013-11-05,50.92905078122042,97.4245167726308,211.43151412786258,0.6160714285714286,-163.64024098793584,-4.449996999999996,103.25
202,2013-11-06,50.45604458889759,97.15150720993647,213.40402139058878,0.5018519629629631,-163.8970958898967,-2.699996999999996,100.550003
203,2013-11-07,50.82968481355917,97.15664413377645,215.54312948666967,0.5311282332056301,-163.99908801693087,1.3999939999999924,101.949997
204,2013-11-08,50.69457370726776,97.72564956557189,217.64249070231477,0.475903536072005,-164.762102126962,-1.0,100.949997
205,2013-11-11,50.64184993537506,97.50119013152619,220.80879695353696,0.5248868348313878,-165.61954301233067,2.550003000000004,103.5
206,2013-11-12,50.68367213315789,97.59581781818451,222.33662289594508,0.31749989999999995,-166.20657042440695,-3.1500020000000006,100.349998
207,2013-11-13,51.19417316156724,97.56305711196832,220.23484961978335,0.07971025309810435,-167.5192182542081,-11.699995999999999,88.650002
208,2013-11-14,50.61346251240106,96.9110677417089,218.47200671166829,0.1977271818181818,-168.91828384465126,0.6999959999999987,89.349998
209,2013-11-18,49.96836244283643,96.00198800527488,215.12329615529637,0.24618713457783864,-169.36540853623535,0.34999899999999684,89.699997
210,2013-11-19,50.518763174121666,96.96168408813485,211.2389385886277,0.22875819983767323,-170.59295808633834,-0.3999939999999924,89.300003
211,2013-11-20,50.57085979311854,97.63539443732336,207.90695446182784,0.1721131815398493,-173.31226472583955,-1.3000030000000038,88.0
212,2013-11-21,50.53442374672697,97.61661400847741,205.85368584027475,0.2570803821891564,-176.3717755120564,1.9499969999999962,89.949997
213,2013-11-22,50.144873180653036,56.33186633018184,204.59354452729602,0.381263666396122,-178.05498512482444,2.8500060000000076,92.800003
214,2013-11-25,49.80847078651849,38.389108906587715,202.9601242742678,0.5045453636363636,-179.66176013305906,-1.7000050000000044,91.099998
215,2013-11-26,50.31209415085687,38.790763584463996,200.0132536809003,0.5164645418692925,-181.61921145664212,-3.0499949999999956,88.050003
216,2013-11-27,50.762897384444514,39.93862846550937,197.45618545653437,0.48700159355296996,-183.26984679169797,-0.8500060000000076,87.199997
