"Date","BPCL.NS.Open","BPCL.NS.High","BPCL.NS.Low","BPCL.NS.Close","BPCL.NS.Volume","BPCL.NS.Adjusted"
2009-11-23,86.800003,88.583298,86.166702,87.858299,2216394,41.603161
2009-11-24,89.816704,90.400002,88.083298,90,3429990,42.617313
2009-11-25,90.333298,97.275002,90.333298,96.141701,8733318,45.525558
2009-11-26,96.658302,96.666702,94.5,95.216698,5766336,45.087547
2009-11-27,95.166702,98.783302,93.716698,96.941704,4920708,45.904373
2009-11-30,96.333298,99.366699,96.333298,98.349998,6923376,46.571247
2009-12-01,98.791702,102.833,96.900002,100.932999,5974290,47.794365
2009-12-02,101.167,101.167,98.083298,99.091698,6240744,46.922466
2009-12-03,100.833,101.641998,98.358299,100.550003,3198486,47.613007
2009-12-04,100.824997,105.074997,100.75,102.942001,6849696,48.74567
2009-12-07,103.5,104.342003,102.366997,103.925003,3389244,49.211151
2009-12-08,104.5,106.817001,104.133003,106.342003,4646136,50.355667
2009-12-09,106.167,107.583,105.025002,105.842003,3409674,50.118904
2009-12-10,106.333,107.458,104.417,105.667,2378604,50.036041
2009-12-11,106.292,106.616997,103.300003,103.724998,2819712,49.116447
2009-12-14,103.5,105.583,102.708,103.432999,2102052,48.97818
2009-12-15,102.833,103.907997,101.866997,102.574997,2548554,48.571896
2009-12-16,102.5,103.167,100.574997,101.583,1351008,48.102161
2009-12-17,101.833,101.833,99.199997,99.800003,2739750,47.257858
2009-12-18,99.166702,100.483002,98.333298,99.233299,1403694,46.989513
2009-12-21,99.083298,99.666702,97.833298,98.949997,2560584,46.855362
2009-12-22,99.5,102.333,98.808296,101.349998,1694730,47.991833
2009-12-23,102.333,102.800003,101.057999,101.782997,4526040,48.196857
2009-12-24,102.5,102.733002,101.342003,102.25,1798194,48.418003
2009-12-29,101.833,104.317001,101.349998,102.525002,1935336,48.548218
2009-12-30,102.167,104.067001,101.108002,103.282997,2021934,48.907146
2009-12-31,103.349998,106.5,103,105.925003,7528734,50.158195
2010-01-04,105.925003,109.599998,105.333,108.458,4287246,51.357639
2010-01-05,109.407997,109.407997,106.532997,106.824997,4828872,50.584373
2010-01-06,107,108.067001,104.682999,105.217003,5829396,49.822948
2010-01-07,105.167,106.224998,102.349998,103.175003,5536752,48.856007
2010-01-08,103.167,105.991997,103.167,104.925003,3432888,49.684681
2010-01-11,105.5,107,104.099998,104.650002,2999610,49.554462
2010-01-12,104.75,106.483002,103.599998,104.592003,4301226,49.527
2010-01-13,105.333,107.074997,103.583,104.967003,4819704,49.704567
2010-01-14,106,106.317001,103.849998,104.300003,5551356,49.388733
2010-01-15,104.532997,105.417,102.5,102.891998,2885670,48.722008
2010-01-18,104.733002,104.733002,102.557999,103.067001,1332720,48.804863
2010-01-19,103.083,104.900002,100.508003,100.932999,2699136,47.794365
2010-01-20,100.833,102,95.891701,96.25,5997810,45.576847
2010-01-21,97.449997,97.800003,94.383301,95.541702,2744100,45.241455
2010-01-22,93.333298,95.824997,90.666702,95.291702,2797518,45.12307
2010-01-25,95.833298,95.833298,92.708298,94.949997,1261008,44.961254
2010-01-27,94.116699,94.5,91.133301,92.408302,2774964,43.757702
2010-01-28,94.166702,94.466698,88.875,90.366699,5295318,42.790955
2010-01-29,90,91.333298,87.841698,90.141701,3921006,42.684406
2010-02-01,91.300003,98.333298,90.800003,97.341698,5537280,46.093792
2010-02-02,97.949997,98.733299,92.300003,94.275002,6432054,44.641636
2010-02-03,95.016701,97.449997,93.675003,96.675003,3585012,45.778091
2010-02-04,97.691704,99.991699,96.333298,97.166702,7386228,46.010925
2010-02-05,96.666702,97.166702,93.5,94.691704,3577776,44.838959
2010-02-08,97.333298,97.583298,93.349998,95.516701,2528280,45.22961
2010-02-09,94.558296,95.783302,92.933296,93.425003,2120298,44.23914
2010-02-10,93.916702,96.591698,93.391701,95.458298,4267194,45.20195
2010-02-11,96.666702,97.466698,93.541702,94.375,4800150,44.688984
2010-02-15,94.166702,94.466698,92.008301,92.933296,1965420,44.006306
2010-02-16,93.333298,95.658302,92.666702,94.983299,1417446,44.977028
2010-02-17,95.683296,95.824997,93.733299,94.025002,2153418,44.523254
2010-02-18,94.833298,102.167,93.5,98.533302,13337526,46.658054
2010-02-19,96.666702,100.157997,95.866699,97.183296,5365896,46.018784
2010-02-22,97.5,99.466698,96.066704,98.708298,4283880,46.740913
2010-02-23,98.166702,100,96.341698,96.541702,5080734,45.714973
2010-02-24,95.833298,97.833298,95.833298,96.991699,1961076,45.928059
2010-02-25,97,97.483299,93.666702,94.491699,5733114,44.744247
2010-02-26,95.400002,99.316704,93.058296,93.991699,9383334,44.507484
2010-03-02,95.166702,95.166702,89.758301,90.158302,5742396,42.692272
2010-03-03,90.333298,91.633301,89.666702,90.316704,2789838,42.767277
2010-03-04,90.166702,90.666702,88.783302,89.150002,5375784,42.214813
2010-03-05,89.466698,90.416702,89.466698,90.041702,4533558,42.637058
2010-03-08,90.5,91.966698,89.349998,90.316704,3392796,42.767277
2010-03-09,91,91.583298,89.166702,89.408302,4935318,42.337124
2010-03-10,89.5,90.666702,89.358299,89.525002,3144120,42.392384
2010-03-11,89.333298,89.816704,87.525002,88.341698,3544668,41.832054
2010-03-12,89.333298,89.333298,87.166702,87.791702,2596452,41.571625
2010-03-15,89.5,89.833298,86.708298,88.033302,2337504,41.686028
2010-03-16,88.333298,91.166702,88.166702,90.875,3189732,43.031651
2010-03-17,91.166702,91.466698,89.383301,89.666702,2990928,42.45948
2010-03-18,87.5,90.466698,87.099998,87.783302,2942634,41.567646
2010-03-19,88.333298,88.5,86.666702,87.099998,3409062,41.244083
2010-03-22,86,88.283302,85.833298,86.25,3520938,40.841583
2010-03-23,88.283302,89.166702,84.75,85.266701,6258594,40.375973
2010-03-25,86.166702,86.166702,83.708298,84.191704,6884730,39.866928
2010-03-26,84.191704,85.783302,83.875,85.016701,4744176,40.257584
2010-03-29,86.666702,88.516701,84.891701,87.816704,5502078,41.583454
2010-03-30,88.333298,88.724998,86.849998,87.016701,2482128,41.204643
2010-03-31,87.666702,87.666702,85.074997,86.341698,2409612,40.88501
2010-04-01,86.416702,86.625,85.166702,85.308296,1165464,40.395668
2010-04-05,85.5,85.833298,84.349998,84.758301,4170486,40.135231
2010-04-06,84.75,86.300003,84.333298,84.483299,5442744,40.005009
2010-04-07,83.5,86.316704,83.5,84.233299,2237664,39.886631
2010-04-08,84.75,85.574997,83.666702,84.808296,3743604,40.158901
2010-04-09,85.333298,85.333298,84.191704,84.316704,2076030,39.926128
2010-04-12,84.5,85.166702,82.191704,83.416702,5032170,39.499947
2010-04-13,84.050003,84.816704,83.375,84.633301,2950170,40.076038
2010-04-15,84.633301,85.158302,83.866699,84.683296,5057640,40.099716
2010-04-16,84.666702,85.066704,82.833298,83.266701,2234502,39.428921
2010-04-19,82.5,84.666702,82.5,83.208298,2068332,39.401257
2010-04-20,84.116699,84.5,82.616699,83.508301,3546438,39.543331
2010-04-21,83.508301,83.75,82.75,83.275002,1653228,39.432854
2010-04-22,83.525002,83.966698,82.533302,83.199997,2021982,39.397335
2010-04-23,83.333298,84.233299,82.533302,83.125,1609254,39.361816
2010-04-26,83.349998,84,82.833298,83.691704,1418550,39.630169
2010-04-27,83.983299,85.041702,83.583298,83.925003,2301282,39.740646
2010-04-28,83.333298,85.5,83.333298,84.183296,2185212,39.862949
2010-04-29,84.400002,84.983299,81.400002,81.883301,3314046,38.773842
2010-04-30,83.650002,86.983299,82,86.25,8505552,40.841583
2010-05-03,86.833298,87.991699,85.866699,86.533302,3809256,40.975742
2010-05-04,86.833298,88.333298,85.441704,85.966698,3143166,40.707439
2010-05-05,85,88.733299,84.833298,87.758301,4819128,41.555813
2010-05-06,88.349998,90.25,87.800003,89.883301,5821896,42.56205
2010-05-07,89.349998,94.116699,89.150002,91.650002,7401774,43.398624
2010-05-10,92.333298,93.333298,89.349998,89.949997,2701932,42.593624
2010-05-11,90.833298,91,89.258301,90.275002,1650828,42.747524
2010-05-12,90.583298,91.099998,89.183296,90.074997,2514294,42.652821
2010-05-13,90.416702,91.333298,88.599998,89.541702,3288600,42.400288
2010-05-14,90.083298,92.5,89.675003,91.5,5050200,43.327599
2010-05-17,92.166702,92.574997,89.925003,90.441704,3067086,42.826469
2010-05-18,90.941704,91.091698,89.516701,90.716698,980934,42.956684
2010-05-19,90.833298,91.533302,89.849998,90.716698,2420070,42.956684
2010-05-20,92.5,93.833298,90.824997,92.949997,7234086,44.01421
2010-05-21,92,93.441704,90.375,93.133301,7408590,44.101009
2010-05-24,94.166702,94.699997,92.266701,93.291702,2983902,44.176014
2010-05-25,94,94,91.008301,91.541702,2804550,43.34734
2010-05-26,91.666702,93.974998,90.833298,92.541702,6918744,43.820877
2010-05-27,92.5,95.849998,92.191704,95.458298,6810846,45.20195
2010-05-28,96.333298,96.333298,93.333298,93.933296,5827854,44.479824
2010-05-31,94.166702,98.25,93.675003,96.858299,7106040,45.864891
2010-06-01,97.166702,99.333298,94.175003,96.108299,4872822,45.509743
2010-06-02,97.333298,97.408302,95.283302,95.908302,1806414,45.415043
2010-06-03,96.333298,98.233299,96.333298,96.650002,4873362,45.766262
2010-06-04,97.166702,98.291702,94.558296,96.633301,9280974,45.758343
2010-06-07,95.833298,98.099998,92.866699,93.916702,7966578,44.47197
2010-06-08,92.833298,92.833298,89.366699,90.625,7628124,42.913261
2010-06-09,91.366699,94.166702,91.366699,92.125,4953354,43.62355
2010-06-10,92.900002,93,91.050003,91.833298,1986516,43.485424
2010-06-11,92.333298,92.633301,89.758301,90.166702,4287162,42.696247
2010-06-14,91.058296,94.391701,90.5,93.858299,4980726,44.444309
2010-06-15,94.083298,94.083298,88,88.433296,4751688,41.875435
2010-06-16,88.433296,89.833298,85.925003,89.050003,8237136,42.167458
2010-06-17,89.833298,90.491699,88.849998,89.233299,2784858,42.254257
2010-06-18,89.991699,90,86.508301,86.949997,5393610,41.173054
2010-06-21,87.816704,88.291702,87.349998,87.758301,2696490,41.555813
2010-06-22,87.691704,92.566704,87.675003,91.691704,7872420,43.418373
2010-06-23,92.166702,93.550003,91.841698,93.133301,5810298,44.101009
2010-06-24,93.666702,94.166702,91.391701,91.791702,4313910,43.465729
2010-06-25,92.633301,105.766998,90.650002,103.449997,61220904,48.986225
2010-06-28,104,109.032997,100.866997,107.083,61321518,50.706539
2010-06-29,106.650002,107.800003,104.133003,105.875,25588980,50.134533
2010-06-30,104.833,112.083,104.233002,110.458,35659932,52.304699
2010-07-01,110.5,112.967003,109.182999,110.050003,27095190,52.111492
2010-07-02,110.833,112.333,110.208,111.125,14661432,52.620537
2010-07-05,111.5,112.907997,109.067001,109.792,4919700,51.989326
2010-07-06,110,111.5,108.516998,110.592003,8361972,52.368153
2010-07-07,110.833,110.833,109.442001,109.849998,3305640,52.016796
2010-07-08,111,117.116997,110.266998,116.417,24958746,55.126442
2010-07-09,117.141998,119.150002,116.407997,118.467003,20726256,56.097164
2010-07-12,118.5,119.233002,114.474998,114.974998,8925660,54.443607
2010-07-13,115.333,118.233002,114.682999,116.800003,8554254,55.307793
2010-07-14,117.775002,119.817001,115.333,116.758003,12334464,55.287903
2010-07-15,117.333,117.333,107.925003,109.383003,28376340,51.795654
2010-07-16,104.333,111.550003,104.333,110.175003,18276402,52.170696
2010-07-19,110,111.567001,108.675003,109.25,6104172,51.73267
2010-07-20,109.167,110.616997,106.099998,106.842003,9168972,50.592426
2010-07-21,107.217003,108.733002,105.75,107.682999,10555800,50.990665
2010-07-22,107.5,108.833,106.266998,106.858002,10538472,50.599998
2010-07-23,106.949997,107.5,105,105.349998,7892352,49.885921
2010-07-26,104.167,105.682999,103.567001,104.050003,6259944,49.270351
2010-07-27,104.800003,106.092003,104,105.025002,5000478,49.732033
2010-07-28,105.667,107.967003,105.5,107.266998,8980542,50.793671
2010-07-29,105.833,107.900002,105.833,106.483002,3225834,50.422436
2010-07-30,106.167,109.133003,105.067001,106.925003,13290258,50.631737
2010-08-02,107.025002,107.875,106.241997,107.258003,2937462,50.78941
2010-08-03,107.032997,109.667,106.458,108.967003,8316876,51.598675
2010-08-04,109.5,110.074997,107.866997,108.366997,4257768,51.314548
2010-08-05,108.167,110.300003,107.092003,108.525002,5289582,51.389374
2010-08-06,108.583,109.967003,107.824997,108.349998,5708388,51.306507
2010-08-09,108.667,109.474998,107.5,107.883003,4246800,51.085373
2010-08-10,108,109,107.307999,107.807999,5029620,51.049858
2010-08-11,108.282997,111.417,107.917,110.057999,13234230,52.115292
2010-08-12,109.883003,114,109.883003,112.458,13187694,53.251747
2010-08-13,112.958,115.300003,111.542,111.807999,4342404,52.943966
2010-08-16,112.833,113.333,108.641998,109.724998,3275826,51.957603
2010-08-17,109.782997,113.333,109.667,112.199997,7292622,53.129574
2010-08-18,113.474998,114.483002,112.042,113.375,6990060,53.685966
2010-08-19,113.5,114.175003,112.099998,112.758003,2066634,53.393814
2010-08-20,114.5,117.616997,112.657997,116.449997,10642272,55.142059
2010-08-23,117,130.25,116.682999,129.341995,51765306,61.246742
2010-08-24,130,132.975006,125.925003,126.692001,22086222,59.991928
2010-08-25,126.667,129.158005,124.657997,125.292,13497102,59.328976
2010-08-26,125.667,128.167007,125.167,127.275002,12078126,60.267975
2010-08-27,126.942001,133.625,125.333,129.399994,25127634,61.274212
2010-08-30,132,140,127.557999,128.466995,9975684,60.832417
2010-08-31,128.216995,129.466995,123.682999,126.875,9323550,60.078571
2010-09-01,127.833,130.983002,127.167,129.783005,8659872,61.455585
2010-09-02,130.332993,131.483002,129.182999,129.832993,6226134,61.479248
2010-09-03,130.167007,130.492004,127.516998,127.817001,5538228,60.524632
2010-09-06,128,128.807999,126.592003,127.208,6003534,60.236252
2010-09-07,123.333,128.908005,123.333,126.375,4497594,59.841805
2010-09-08,125.733002,127.800003,124.400002,126.157997,9292878,67.181519
2010-09-09,126.167,126.991997,124.667,125.133003,4374852,66.635681
2010-09-13,125.333,126.125,123.5,125.383003,8363688,66.768814
2010-09-14,125.508003,129.449997,124.182999,128.341995,13397922,68.344536
2010-09-15,128,129.917007,127.199997,127.833,7881630,68.073486
2010-09-16,128.167007,129.117004,124.782997,125.875,7246620,67.030807
2010-09-17,126.991997,128.417007,125.717003,127.650002,5827434,67.976036
2010-09-20,126.833,134.766998,126.483002,133.692001,12862062,71.19352
2010-09-21,136.317001,136.332993,131.533005,132.324997,9184308,70.465561
2010-09-22,133.324997,134.475006,130.483002,131.266998,5316720,69.902153
2010-09-23,131.667007,132.317001,128.783005,130.5,4002420,69.493706
2010-09-24,131.567001,133.074997,130.175003,131.550003,4709076,70.052856
2010-09-27,132.5,133.5,130.850006,131.399994,5634594,69.972977
2010-09-28,131.658005,132.182999,128.932999,130.292007,4674204,69.38295
2010-09-29,130.332993,130.917007,126.407997,127.525002,5156364,67.909462
2010-09-30,127.333,128.266998,124.167,124.925003,8724198,66.524918
2010-10-01,124.967003,127.083,124.342003,125.932999,4507302,67.061707
2010-10-04,125.917,126.883003,123.675003,126.125,7054170,67.16394
2010-10-05,126.167,128.5,125.342003,127.483002,5736972,67.887093
2010-10-06,128,128.800003,126.208,126.583,6075150,67.407837
2010-10-07,126.675003,129.367004,124.333,125.491997,8457000,66.826859
2010-10-08,126.333,126.667,123.733002,124.508003,3451362,66.302856
2010-10-11,125.333,125.633003,123.333,124.016998,4209948,66.041382
2010-10-12,124.817001,125.116997,123.550003,124.025002,2191398,66.045654
2010-10-13,123.333,127.116997,123.333,126.817001,3982536,67.53244
2010-10-14,126.817001,127.333,119.833,120.525002,12519006,64.181831
2010-10-15,121.333,121.333,114.775002,115.858002,16881930,61.696568
2010-10-18,117.5,118.175003,115.875,116.532997,7296300,62.056015
2010-10-19,117.5,119.5,115.842003,117.958,7467054,62.814854
2010-10-20,117.958,120.792,117.775002,119.042,6091950,63.392117
2010-10-21,119.349998,120.967003,118.5,120.157997,5493936,63.986393
2010-10-22,120.192001,121.167,119.342003,119.917,2258760,63.858059
2010-10-25,120,121.508003,119.667,120.550003,2519394,64.195152
2010-10-26,120.817001,120.967003,117.5,118.25,2775804,62.970356
2010-10-27,118.917,118.917,116.667,117.016998,2598636,62.313755
2010-10-28,117,123.599998,117,120.032997,19342608,63.91983
2010-10-29,119.900002,123.167,118.800003,121.675003,7707714,64.794243
2010-11-01,123.167,126.667,122.483002,125.800003,7114194,66.990875
2010-11-02,126,129.167007,125.25,128.792007,8968884,68.584167
2010-11-03,129.617004,129.617004,126.682999,127.599998,3142572,67.949402
2010-11-04,127.599998,127.974998,126.175003,126.724998,1582548,67.483452
2010-11-08,127.167,127.167,122.75,123.508003,4489026,65.77034
2010-11-09,123.949997,125.199997,123.667,124.008003,2235636,66.036606
2010-11-10,124.467003,128.283005,123.067001,125.958,3826980,67.075012
2010-11-11,129.167007,130.832993,123.833,124.516998,9557040,66.307655
2010-11-12,124.167,125.167,121.016998,121.741997,2528502,64.82991
2010-11-15,123.349998,123.792,120.675003,122.883003,3228558,65.437515
2010-11-16,123.333,123.333,117.833,120.907997,6192270,64.38578
2010-11-18,122,124.233002,118.708,123.157997,4364088,65.583954
2010-11-19,123.333,123.333,117.25,118.775002,3882720,63.249931
2010-11-22,120,120.333,117.317001,119.516998,2266212,63.645058
2010-11-23,118.550003,120.167,115.833,117.567001,3561954,62.606651
2010-11-24,117.567001,119.932999,115.417,116.758003,2150130,62.175838
2010-11-25,117.5,117.792,108.192001,112.116997,6990504,59.704407
2010-11-26,112.108002,114.150002,109.275002,111.282997,3155328,59.260296
2010-11-29,112.167,114.167,110.682999,113.383003,3058074,60.378586
2010-11-30,113.75,113.782997,110.442001,112.508003,2389956,59.912632
2010-12-01,113.241997,118.667,112.349998,116.324997,5146518,61.945251
2010-12-02,117.016998,117.817001,113.758003,114.300003,4533468,60.866905
2010-12-03,114.949997,115.157997,111.842003,112.307999,3874968,59.806133
2010-12-06,111.516998,115.699997,110.366997,111.417,6787482,59.331646
2010-12-07,111.567001,112.333,109.525002,110.175003,3117624,58.670261
2010-12-08,109.5,114.5,109.417,112.949997,7353864,60.148003
2010-12-09,114.150002,116.432999,108.442001,112.217003,7257018,59.757679
2010-12-10,111.667,114.317001,111.432999,113.449997,1601850,60.414261
2010-12-13,114.167,114.932999,110.167,113.133003,2864868,60.245449
2010-12-14,114.667,115.682999,112.192001,112.633003,2883594,59.979198
2010-12-15,115.5,120.317001,115.417,117.224998,14296026,62.424515
2010-12-16,117.833,118.317001,114.417,116.583,3962892,62.082638
2010-12-20,116.5,116.599998,114.516998,115.233002,1172406,61.363743
2010-12-21,115.833,115.833,113.358002,113.900002,1684356,60.653904
2010-12-22,114.5,117.167,112.682999,116,3231930,61.77219
2010-12-23,116.983002,116.983002,114.025002,114.724998,2147400,61.093235
2010-12-24,113.167,114.167,111.667,112.074997,2692122,59.682045
2010-12-27,112.083,112.467003,110.349998,111.067001,2500122,59.145267
2010-12-28,110.532997,111.092003,110.067001,110.667,1444272,58.93227
2010-12-29,111.008003,112.307999,111.008003,111.516998,2187618,59.384903
2010-12-30,110.342003,111.157997,108.833,109.866997,6127038,58.506241
2010-12-31,110.167,110.958,109.074997,109.733002,3622278,58.434895
2011-01-03,110.333,111.650002,109.300003,109.991997,4395696,58.572811
2011-01-04,110.167,110.667,108.342003,108.925003,4079952,58.004612
2011-01-05,109.167,110.349998,105.167,105.425003,5729160,56.140804
2011-01-06,106,106.167,102.258003,103.125,6407970,54.916012
2011-01-07,103.167,104.583,102.5,102.824997,2571684,54.756245
2011-01-10,103.175003,103.608002,100.175003,100.891998,2696724,53.726887
2011-01-11,100.583,103,98.833298,101.633003,3219444,54.121487
2011-01-12,101.333,104.333,99.016701,103.150002,4722144,54.929317
2011-01-13,103.167,103.175003,99.099998,99.650002,4792404,53.06551
2011-01-14,99.166702,101,98,98.974998,3852432,52.706059
2011-01-17,102.317001,102.766998,97.191704,97.599998,5949708,51.973839
2011-01-18,98.166702,99.116699,97.216698,98.233299,1261248,52.311077
2011-01-19,98.233299,99.733299,96.849998,97.383301,2187984,51.858444
2011-01-20,97.033302,97.033302,95.400002,95.916702,2239800,51.077457
2011-01-21,95.525002,98.966698,94.191704,98.483299,3971562,52.444206
2011-01-24,98.724998,100.792,98.491699,100.199997,3262872,53.358387
2011-01-25,100.967003,105.949997,100.417,105.157997,9417522,55.998623
2011-01-27,105.5,107.5,102.733002,106.116997,6946782,56.5093
2011-01-28,106.650002,106.650002,103.366997,105.407997,1856544,56.131741
2011-01-31,103.883003,104.583,100.5,102.167,3819744,54.405857
2011-02-01,100.807999,105.5,96.008301,96.75,4962600,51.521198
2011-02-02,97.341698,101.167,95.166702,98.941704,6973338,52.688324
2011-02-03,98.275002,107.400002,97,99.266701,2380728,52.861397
2011-02-04,98.733299,101.25,97.516701,98.074997,2008296,52.226784
2011-02-07,99.191704,100.5,97.516701,99.150002,6396408,52.799244
2011-02-08,100.333,102.532997,99.241699,99.900002,3738000,53.198635
2011-02-09,99.866699,100.300003,96.016701,97.491699,3634932,51.916161
2011-02-10,97.491699,98.791702,96.341698,97.591698,2141976,51.969425
2011-02-11,97.5,98.800003,91.216698,97.158302,5072082,51.738628
2011-02-14,96.708298,101.833,96.708298,100.608002,2663436,53.575657
2011-02-15,101.467003,103.5,100,100.650002,4470546,53.598022
2011-02-16,101,102.400002,100.157997,100.583,2333634,53.562336
2011-02-17,100.983002,102.967003,98.666702,102.567001,4473672,54.618855
2011-02-18,102.5,102.667,98.349998,98.625,2437644,52.519672
2011-02-21,98.333298,98.666702,96.125,98.25,2016234,52.319981
2011-02-22,96.166702,96.166702,93.375,95.041702,3446988,50.611504
2011-02-23,93.5,94.716698,92.858299,93.791702,3155094,49.945847
2011-02-24,92.516701,92.974998,88.224998,89.941704,7632516,47.895657
2011-02-25,91.133301,92.333298,88.400002,89.849998,5219364,47.846821
2011-02-28,90.266701,94.150002,89.699997,92.241699,4297698,49.120441
2011-03-01,93,97.824997,93,97.391701,4275078,51.862915
2011-03-03,94.833298,98.75,93.541702,95.133301,4622232,50.660267
2011-03-04,97.216698,98.208298,94.533302,96.666702,4232202,51.476841
2011-03-07,93.333298,95,92.166702,92.766701,2371884,49.400017
2011-03-08,93.333298,94.283302,92.550003,93.633301,3114264,49.861488
2011-03-09,94.966698,95.408302,90.5,91.916702,6727086,48.947376
2011-03-10,90.833298,91.308296,89.683296,90.558296,4454574,48.224003
2011-03-11,91.400002,92.458298,89.708298,90.974998,5487966,48.4459
2011-03-14,91.916702,95.483299,91.866699,95.074997,4771104,50.62923
2011-03-15,94.5,96.358299,92.933296,95.116699,5137236,50.65144
2011-03-16,96.666702,98.333298,95.550003,96.091698,4396320,51.170654
2011-03-17,94.416702,96.550003,94.416702,95.658302,1117764,50.939854
2011-03-18,93.75,94.650002,92.5,93.141701,2187360,49.599716
2011-03-21,93.141701,95.166702,92.183296,93.974998,2603220,50.043457
2011-03-22,93.916702,94.666702,92.983299,94.283302,1406664,50.207649
2011-03-23,93.900002,95.666702,92.866699,95.383301,2140536,50.793411
2011-03-24,95.383301,96.916702,94.533302,96.208298,1529682,51.232731
2011-03-25,96.166702,99.566704,95.208298,98.733299,2312214,52.577354
2011-03-28,99,99.916702,97.166702,98.099998,2070660,52.240101
2011-03-29,98.650002,103,98.366699,102.074997,3860256,54.356861
2011-03-30,102.483002,103.282997,100.958,102.258003,3473880,54.454315
2011-03-31,101.833,103.949997,100.508003,101.974998,3936216,54.303604
2011-04-01,100.25,101.491997,99.541702,100.983002,1653738,53.775356
2011-04-04,99.683296,100.900002,99.183296,99.699997,2299272,53.092129
2011-04-05,99.233299,100.333,98.783302,99.216698,2034654,52.834759
2011-04-06,99.683296,102.167,99.466698,100.5,4989126,53.518143
2011-04-07,100.833,102.800003,100.508003,102.300003,3324390,54.476673
2011-04-08,101.417,101.641998,99.349998,100.349998,2866950,53.438274
2011-04-11,98.25,98.783302,97.691704,97.916702,1918890,52.142498
2011-04-13,98.550003,100.967003,98.550003,100.199997,4507128,53.358387
2011-04-15,99.266701,100.583,98.416702,99.900002,2041800,53.198635
2011-04-18,99.716698,100.5,97.5,98.191704,2058894,52.288933
2011-04-19,98.666702,101.317001,97.583298,100.849998,3905082,53.704521
2011-04-20,101,103.317001,99.875,102.942001,3807366,54.818554
2011-04-21,101.675003,103.633003,101.467003,103.292,1621860,55.004932
2011-04-25,102.016998,103.782997,102.016998,103.074997,1036548,54.889381
2011-04-26,104.5,105.616997,103.667,105,3034938,55.914482
2011-04-27,104.833,106.167,104.516998,105.241997,2937450,56.043358
2011-04-28,105.833,106.167,104.5,105.775002,1657860,56.327183
2011-04-29,106.167,106.317001,104.233002,104.925003,1272300,55.874542
2011-05-02,105,107.400002,104.366997,105.567001,3391416,56.216419
2011-05-03,106,106.807999,104.199997,104.891998,3462162,55.85696
2011-05-04,105.782997,110.667,105.208,109.083,10272522,58.088753
2011-05-05,110,110.833,106.842003,107.224998,3947958,57.099331
2011-05-06,109.699997,112.417,109.199997,111.008003,9671448,59.113853
2011-05-09,111.5,111.650002,108.349998,109.167,3580290,58.133484
2011-05-10,110.108002,110.807999,106.224998,108.592003,6130218,57.827293
2011-05-11,108.167,110.333,106.667,109.817001,5613858,58.479622
2011-05-12,109.667,111.150002,109.525002,110.099998,3283644,58.630325
2011-05-13,111.167,111.167,108.224998,110.067001,6209154,58.612759
2011-05-16,112.5,113.432999,107.491997,108.724998,8330118,57.898113
2011-05-17,109.817001,110.199997,107.057999,107.532997,3166962,57.263344
2011-05-18,107.917,107.917,101.75,103.074997,3648420,54.889381
2011-05-19,104.167,104.5,102.5,102.958,1902378,54.82708
2011-05-20,103.417,105.167,102.842003,104.282997,2347614,55.532665
2011-05-23,104.349998,105.407997,102,104.883003,3443850,55.852165
2011-05-24,104.667,105,103.032997,103.317001,1311546,55.01825
2011-05-25,103.317001,103.333,100.016998,100.625,1341462,53.584709
2011-05-26,100.833,103.917,99.166702,102.699997,3904632,54.689693
2011-05-27,103.008003,105.467003,102.875,104.692001,5820582,55.750473
2011-05-30,105.766998,106.025002,104,104.542,5597562,55.670593
2011-05-31,105.449997,105.833,104.616997,105.5,2824878,56.18074
2011-06-01,104.682999,106.333,104.342003,105.425003,4031910,56.140804
2011-06-02,104.958,106.425003,104.282997,104.775002,3296148,55.794666
2011-06-03,105.016998,105.366997,102.883003,103.532997,1835382,55.13327
2011-06-06,103.616997,103.616997,101.667,102.008003,1838808,54.321194
2011-06-07,102.167,102.833,101.366997,102.333,2993268,54.494244
2011-06-08,102.016998,104.217003,101.675003,104.125,3317982,55.448532
2011-06-09,103.333,103.333,101.849998,102.157997,1106868,54.401054
2011-06-10,101.641998,101.967003,100.616997,100.983002,1245012,53.775356
2011-06-13,101.833,102.983002,101.192001,102.5,1608642,54.583179
2011-06-14,103.333,103.824997,102.667,102.858002,1317084,54.773819
2011-06-15,103.307999,103.967003,102.167,103.175003,1283814,54.942638
2011-06-16,103.667,105.474998,103.516998,104.949997,3387054,55.887852
2011-06-17,105,106.349998,103.366997,105.150002,4897824,55.994358
2011-06-20,105.833,106.067001,99.699997,104.608002,3649098,55.705738
2011-06-21,103.792,104.983002,102.583,103.042,1726254,54.871811
2011-06-22,103.333,104.175003,101.858002,102.616997,952524,54.645489
2011-06-23,102.758003,105.708,101.125,102.866997,4992966,54.778614
2011-06-24,105,106.891998,104.307999,105.782997,10112694,56.331444
2011-06-27,109.483002,114.449997,109.182999,110.657997,19373934,58.927467
2011-06-28,111.150002,111.608002,108.167,108.625,3070872,57.84486
2011-06-29,108.508003,108.883003,106.199997,107.317001,3031734,57.148327
2011-06-30,106.667,109.508003,105.092003,108.375,6403500,57.711731
2011-07-01,108.491997,108.5,106.842003,107.525002,1518654,57.259098
2011-07-04,107.974998,108.532997,106.167,107.824997,1756650,57.418842
