Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
2018-05-09,438.0,439.2,424.25,426.299988,2646756.0,426.299988,-13.700012000000017,50.65302554413311,429.9166626666667,1137884506.412976,48.51468490595763,962.6281954567148,0.4088156957649092,1084.4772814629732,1951.659604832702,-867.1823233697287,-1769.9664888849516
2018-05-10,430.95,431.5,413.1,414.549988,2253793.0,414.549988,-11.75,50.62304319181537,419.7166626666667,945954476.3014947,49.74947147051563,955.3534553080545,0.2057042005185826,1076.2301271772433,1945.7201831410684,-869.4900559638252,-1777.4000905508526
2018-05-11,417.05,421.25,408.55,415.899994,1775490.0,415.899994,1.3500060000000076,50.5378647491474,415.23333133333335,737242627.44902,48.05307416452439,949.0657418071894,0.24559766450417062,1070.2563057892726,1941.2541117935032,-870.9978060042306,-1784.60353788293
2018-05-14,414.5,414.5,390.3,396.149994,4427283.0,396.149994,-19.75,50.684823055776434,400.31666466666667,1772315164.095434,47.38033576924703,936.6799358779232,0.0882352036199092,1059.0658370133517,1930.445370838328,-871.3795338249763,-1791.3579986931134
2018-05-15,394.7,406.55,382.6,386.899994,3763351.0,386.899994,-9.25,51.085775358598454,392.01666466666666,1475296306.9899647,47.36004475754447,921.2670345185904,0.05810802702702662,1045.8833524665104,1918.6952666180268,-872.8119141515165,-1797.193066002831
2018-05-16,382.5,391.45,375.1,385.299988,3099881.0,385.299988,-1.6000060000000076,51.50107732847212,383.949996,1190199297.550476,45.9502551951404,909.4226848576136,0.1371888096839269,1032.7735539160738,1906.1236709783436,-873.3501170622699,-1801.5268478060852
2018-05-17,390.1,405.5,384.3,397.75,4432642.0,397.75,12.450012000000017,51.08265011133066,395.84999999999997,1754661335.6999998,50.37726557112943,905.6257287482924,0.35335413416536643,1022.8971099975055,1894.8649750707816,-871.9678650732761,-1804.1310825572236
nan,397.75,413.3795338236021,379.7295218236021,404.45706939697266,4878406.0,nan,6.707069396972656,50.699815321767566,399.188708348059,1947404589.937421,54.683611052563776,902.7038187346535,0.5205154148399406,1018.1499909922362,1886.3313626076508,-868.1813716154146,-1804.870013765352
nan,404.45706939697266,421.5175633367253,381.16048193975263,409.1555166244507,4432642.0,nan,4.698447227478027,50.28294454242508,403.94452063364287,1790541447.830552,57.90069764874917,897.1668587013307,0.7336773879620295,1017.9532086542448,1879.25497497663,-861.3017663223851,-1802.528921426895
nan,409.1555166244507,429.4482454822318,384.3927168577811,416.4490237236023,4432642.0,nan,7.293507099151611,50.46597470246803,410.0966620212051,1817811688.1349986,57.590474435083195,895.479817726099,0.7608161653925077,1018.2837003327327,1872.4502696365996,-854.1665693038669,-1797.9266363388556
nan,416.4490237236023,439.1867354012808,386.83769967767853,425.95484685897827,4432642.0,nan,9.505823135375977,50.582733085286634,417.3264273126459,1849858649.4159813,57.50400072658224,898.7066414424539,0.7935315559538064,1017.0831851774099,1868.409850203021,-851.3266650256112,-1792.5745865742888
nan,425.95484685897827,452.43441987176936,390.5795610127911,435.46066999435425,4432642.0,nan,9.505823135375977,50.673132835852506,426.1582169596382,1889006811.1404045,58.10779541873648,906.2112919692051,0.7805149388130171,1019.8124236188389,1866.0431902773996,-846.2307666585607,-1785.859397233603
nan,435.46066999435425,466.8044647893934,395.44378279503917,445.75198698043823,4432642.0,nan,10.291316986083984,50.64444526323678,436.0000781882903,1932632258.5806994,57.7067272266484,915.9026959549252,0.7582257640154186,1027.126720513724,1865.61734157111,-838.4906210573861,-1777.1740351648095
nan,445.75198698043823,481.8922085125414,400.24020953210317,453.8309874534607,4432642.0,nan,8.079000473022461,51.2676413957005,445.32113516603505,1973949167.224644,57.207144505340146,930.2543744083401,0.7253280824091838,1037.8764182865723,1866.0444995597989,-828.1680812732266,-1765.6622136866401
