"Date","BEL.NS.Open","BEL.NS.High","BEL.NS.Low","BEL.NS.Close","BEL.NS.Volume","BEL.NS.Adjusted"
2009-11-13,48.509102,49.151501,48.259102,48.586399,961653,1.73597
2009-11-16,49.0909,49.242401,48.063599,48.3349,1156320,1.726984
2009-11-17,48.181801,49.0303,47.9394,48.742401,1128897,1.741544
2009-11-18,48.742401,49.848499,48.287899,49.450001,3071970,1.766826
2009-11-19,49.818199,49.9697,47.065201,47.480301,2541495,1.696449
2009-11-20,47.272701,47.878799,46.393902,47.654499,992475,1.702674
2009-11-23,47.772701,50.272701,47.309101,49.922699,2967657,1.783715
2009-11-24,50.212101,51.851501,49.727299,51.007599,3597594,1.822479
2009-11-25,51.210602,52.757599,50.9091,52.378799,3189912,1.871471
2009-11-26,52.424198,52.968201,51.684799,51.978802,1896906,1.857179
2009-11-27,51.515099,53.9091,50.363602,53.597,4731672,1.914996
2009-11-30,54.242401,54.998501,53.369701,54.380299,3250962,1.942983
2009-12-01,54.757599,55.454601,54.393902,54.857601,4884627,1.960037
2009-12-02,55.151501,56.181801,54.272701,55.8894,5120247,1.996903
2009-12-03,56.424198,56.484901,55.396999,56.051498,3493182,2.002694
2009-12-04,56.666698,56.9333,55.0909,55.648499,628716,1.988295
2009-12-07,55.757599,56.0546,55.303001,55.813599,943536,1.994195
2009-12-08,56.515099,57.7561,55.9394,57.4091,3601059,2.051201
2009-12-09,57.393902,58.303001,56.668201,57.7939,1902285,2.06495
2009-12-10,57.757599,58.181801,57.031799,57.8545,1731312,2.067115
2009-12-11,57.818199,58.483299,56.9697,58.0742,1351977,2.074965
2009-12-14,57.878799,58.180302,56.818199,57.0439,663531,2.038152
2009-12-15,57.878799,57.878799,56.4151,56.700001,1019337,2.025865
2009-12-16,57.181801,57.954601,55.489399,57.400002,1278717,2.050876
2009-12-17,56.848499,57.878799,56.848499,57.0061,472032,2.036802
2009-12-18,57.393902,57.393902,56.4394,56.662102,364155,2.024511
2009-12-21,56.212101,56.959099,56.059101,56.289398,1007754,2.011195
2009-12-22,57.5364,57.5364,55.9091,56.160599,488334,2.006593
2009-12-23,56.636398,58.757599,55.9151,57.760601,2016828,2.06376
2009-12-24,57.878799,58.419701,56.577301,57.204601,999570,2.043895
2009-12-29,57.272701,57.8106,56.502998,56.959099,309474,2.035123
2009-12-30,57.490898,58.6045,56.666698,58.010601,618354,2.072693
2009-12-31,57.727299,59.424198,57.595501,58.819698,2971749,2.101601
2010-01-04,58.848499,59.818199,58.636398,59.027302,2349666,2.109019
2010-01-05,59.393902,59.6576,58.815201,59.210602,1653828,2.115568
2010-01-06,59.1227,59.299999,58.5182,58.8106,417417,2.101276
2010-01-07,59.087898,59.242401,58.2803,58.4758,422004,2.089314
2010-01-08,57.806099,58.7439,57.806099,58.522701,851235,2.09099
2010-01-11,58.575802,62.348499,58.106098,61.468201,4406424,2.196231
2010-01-12,61.454601,62.424198,59.515099,59.752998,1479192,2.134948
2010-01-13,59.751499,61.848499,59.278801,61.004601,1876446,2.179666
2010-01-14,61.515099,63.593899,60.9697,62.7318,4986069,2.241379
2010-01-15,63.484901,65.636398,62.166698,62.728802,3423024,2.241271
2010-01-18,62.181801,64.818199,62.121201,63.621201,2544069,2.273156
2010-01-19,63.727299,64.848503,61.942402,62.315201,1713360,2.226493
2010-01-20,62.9515,63.630299,61.0606,61.522701,1709829,2.198178
2010-01-21,61.513599,62.348499,59.818199,60.625801,1613370,2.166132
2010-01-22,59.727299,60.874199,58.4818,60.4333,2060751,2.159254
2010-01-25,60.303001,60.303001,58.787899,59.168201,1562715,2.114053
2010-01-27,62.121201,62.121201,58.696999,58.803001,2858823,2.101004
2010-01-28,59.242401,60,58.896999,59.4151,3025605,2.122874
2010-01-29,59.696999,60.0606,56.948502,58.8606,3434673,2.103062
2010-02-01,60.075802,61.212101,59.393902,60.7076,3812622,2.169055
2010-02-02,61.0606,61.660599,58.333302,58.6954,3984783,2.09716
2010-02-03,59.393902,62.6712,59.0909,60.119701,13470468,2.392631
2010-02-04,60.448502,61.363602,59.430302,60.269699,4436058,2.3986
2010-02-05,59.393902,59.603001,58.3349,59.0182,2281158,2.348793
2010-02-08,60.9394,60.9394,59.106098,59.410599,1968549,2.36441
2010-02-09,59.0061,59.603001,58.666698,59.069698,1948716,2.350842
2010-02-10,60.5667,60.572701,58.9394,59.848499,3793053,2.381838
2010-02-11,60.0606,60.378799,59.516701,59.799999,674817,2.379908
2010-02-15,60,60.818199,59.863602,60.4091,1511466,2.404148
2010-02-16,60.818199,63.0303,60.6409,62.6758,4028244,2.494358
2010-02-17,62.666698,63.486401,61.9697,62.3242,3061542,2.480365
2010-02-18,63,63.271198,62.212101,62.8424,3069693,2.500988
2010-02-19,62.575802,63.133301,61.515099,62.239399,1525029,2.47699
2010-02-22,62.818199,63.393902,61.821201,62.0424,729069,2.46915
2010-02-23,62.097,62.097,60.9697,61.521198,6919935,2.448407
2010-02-24,62.687901,62.687901,60.666698,61.190899,3801237,2.435262
2010-02-25,61.504601,61.504601,60,60.527302,1805694,2.408852
2010-02-26,61.0606,61.727299,60.454601,60.625801,1803978,2.412772
2010-03-02,61.471199,61.818199,60.510601,60.674198,1270071,2.414698
2010-03-03,61.3545,62.539398,60.6348,60.8894,2401080,2.423263
2010-03-04,61.666698,61.666698,60.878799,61.1758,1299606,2.434661
2010-03-05,61.242401,64.969704,61.242401,62.3606,6844728,2.481813
2010-03-08,63.484901,64.030296,62.757599,63.216702,1746822,2.515884
2010-03-09,63.483299,64.393898,62.625801,63.3894,2162325,2.522757
2010-03-10,63.216702,63.9394,62.642399,62.863602,2186877,2.501832
2010-03-11,61.818199,63.331799,61.818199,62.702999,4199052,2.49544
2010-03-12,63.178799,63.3288,62.168201,63.202999,786489,2.515339
2010-03-15,63.393902,63.424198,61.912102,62.374199,1600401,2.482354
2010-03-16,62.272701,63.333302,62.121201,62.9818,684420,2.506536
2010-03-17,63.0606,65.028801,62.8909,63.7864,3581127,2.538557
2010-03-18,63.575802,64.636398,63.2015,63.678799,1856514,2.534274
2010-03-19,63.936401,67.727303,63.636398,67.257599,12237258,2.676703
2010-03-22,67.148499,68.239403,66.333298,67.106102,3058803,2.670674
2010-03-23,66.139397,68.136398,66.139397,66.707603,3398670,2.654814
2010-03-25,66.818199,67.266701,66.065102,66.966698,1747383,2.665126
2010-03-26,67.272697,67.569702,65.880302,66.110603,1766358,2.631055
2010-03-29,65.6091,66.666702,65.412102,65.621201,1897038,2.611578
2010-03-30,65.819702,67.272697,65.184898,66.318199,1491237,2.639317
2010-03-31,65.925797,67.272697,65.312103,66.740898,2121966,2.656139
2010-04-01,67.115196,67.115196,65.1576,66.233299,1658217,2.635938
2010-04-05,66.787903,66.787903,63.081799,63.7061,6399459,2.535362
2010-04-06,63.9697,63.9697,60.5182,60.815201,12850233,2.42031
2010-04-07,61.181801,61.5909,59.454601,60.130299,5037912,2.393052
2010-04-08,60,61.0303,59.575802,60.009102,2801964,2.388229
2010-04-09,60.151501,60.575802,59.545399,59.636398,1964490,2.373396
2010-04-12,60,60.2939,58.787899,59.177299,2721939,2.355125
2010-04-13,58.9394,59.8409,58.245399,58.6409,2986104,2.333778
2010-04-15,58.818199,59.0909,57.303001,57.522701,4467573,2.289276
2010-04-16,57.545399,58,56.818199,57.25,2226114,2.278423
2010-04-19,57.181801,57.272701,55.903,56.765099,3863409,2.259125
2010-04-20,57.303001,58.015099,56.848499,57.5364,3183444,2.289821
2010-04-21,57.869701,58.045399,57.121201,57.504601,1528593,2.288555
2010-04-22,57.424198,57.7136,56.857601,57.325802,3661350,2.28144
2010-04-23,57.022701,57.9091,57.001499,57.2939,1613304,2.28017
2010-04-26,57.545399,57.848499,57.004601,57.3894,1860309,2.28397
2010-04-27,57.0364,57.727299,56.121201,56.3545,1987392,2.242784
2010-04-28,56.065201,56.181801,55.303001,55.624199,1860078,2.21372
2010-04-29,55.272701,56.181801,54.597,55.0742,1373130,2.191831
2010-04-30,55.272701,56.4636,54.2803,55.125801,3701940,2.193884
2010-05-03,55.0909,56,54.696999,55.2379,1744743,2.198346
2010-05-04,55.751499,55.757599,53.848499,54.480301,1343694,2.168195
2010-05-05,53.9394,55.0909,52.5788,54.648499,1967889,2.174889
2010-05-06,54,55.575802,54,54.459099,1217073,2.167351
2010-05-07,53.680302,54.818199,53.062099,54.010601,2172027,2.149502
2010-05-10,55.333302,55.333302,54.002998,54.563599,1795860,2.17151
2010-05-11,56.8046,56.8046,54.2439,54.577301,802791,2.172056
2010-05-12,56.363602,56.363602,53.9576,54.589401,893574,2.172537
2010-05-13,55.272701,55.484901,54.002998,54.5439,1872255,2.170726
2010-05-14,54.545399,55.393902,53.095501,54.083302,1048905,2.152395
2010-05-17,53.333302,54.0909,52.272701,53.856098,3157869,2.143353
2010-05-18,54.0909,55.9091,53.696999,55.1152,989604,2.193463
2010-05-19,54.5788,55.181801,53.287899,54.099998,946572,2.15306
2010-05-20,54.212101,54.696999,52.848499,53.163601,1130283,2.115793
2010-05-21,52.272701,52.848499,51.666698,52.539398,734415,2.090951
2010-05-24,53.607601,53.607601,52.484901,52.995399,848727,2.109099
2010-05-25,53.2939,53.330299,51.0606,51.301498,1610532,2.041686
2010-05-26,51.9697,52.121201,51.181801,51.460602,884598,2.048018
2010-05-27,51.7924,52.0606,49.913601,50.371201,2811369,2.004662
2010-05-28,51.212101,52.087898,50.363602,51.7682,752829,2.060259
2010-05-31,51.881802,52.787899,51.380299,52.083302,965085,2.0728
2010-06-01,52.0909,52.0909,51.353001,51.680302,1773849,2.056761
2010-06-02,51.680302,52.597,50.681801,51.509102,2556510,2.049948
2010-06-03,52.281799,52.363602,51.575802,51.7939,654192,2.061282
2010-06-04,51.169701,52.116699,51.169701,51.998501,354684,2.069424
2010-06-07,51.9697,51.9697,50.381802,51.200001,734151,2.037647
2010-06-08,50.769699,51.515099,50.212101,50.472698,2299308,2.008701
2010-06-09,51.0121,51.337898,50.486401,50.7682,1013661,2.020462
2010-06-10,50.454601,51.6273,50.454601,51.318199,3250401,2.042351
2010-06-11,51.666698,53.222698,51.3652,52.398499,2098866,2.085344
2010-06-14,52.636398,53.696999,52.636398,53.507599,1739166,2.129484
2010-06-15,53.522701,54.448502,53.101501,54.151501,1414545,2.155109
2010-06-16,54.303001,56.0303,53.971199,55.6227,1899315,2.21366
2010-06-17,55.636398,55.878799,54.8409,55.051498,1779030,2.190928
2010-06-18,54.666698,55.299999,53.787899,54.260601,1054779,2.159451
2010-06-21,53.787899,54.9091,53.6394,54.589401,1050324,2.172537
2010-06-22,54.454601,55.0121,53.0909,54.1712,683793,2.155893
2010-06-23,53.339401,54.484901,53.339401,53.912102,765072,2.145582
2010-06-24,54.1651,54.330299,52.0061,52.448502,4061244,2.087334
2010-06-25,52.272701,53.303001,51.369701,51.8288,1890438,2.062671
2010-06-28,51.380299,53.0485,51.380299,52.8242,3385866,2.102286
2010-06-29,53.303001,53.303001,51.848499,52.254601,762003,2.079617
2010-06-30,51.809101,53.272701,51.522701,52.650002,2386659,2.095353
2010-07-01,52.212101,52.663601,51.757599,52.081799,689502,2.07274
2010-07-02,51.9394,52.727299,51.848499,52.2197,747516,2.078228
2010-07-05,52.272701,53.181801,52.272701,53.033298,943074,2.110608
2010-07-06,53.212101,54.5439,53.0303,54.25,2880042,2.159029
2010-07-07,54.545399,54.7864,53.187901,53.607601,1539318,2.133463
2010-07-08,53.718201,54.818199,53.718201,54.5742,1817145,2.171932
2010-07-09,54.704601,55.331799,54.427299,54.654499,1670988,2.175128
2010-07-12,55.303001,55.303001,54.454601,54.613602,720984,2.173501
2010-07-13,54.727299,55.454601,54.125801,55.031799,612678,2.190143
2010-07-14,55.393902,55.589401,53.378799,53.927299,1464375,2.146187
2010-07-15,54.515099,54.515099,53.545399,53.948502,1520706,2.147031
2010-07-16,53.948502,54.9394,53.636398,54.4576,855030,2.167292
2010-07-19,54.484901,54.990898,53.787899,54.442402,686730,2.166687
2010-07-20,54.049999,54.8773,54.049999,54.266701,591888,2.159694
2010-07-21,54.124199,55,53.787899,54.598499,944988,2.172899
2010-07-22,54.9091,55.112099,54.393902,54.856098,589611,2.183151
2010-07-23,54.898499,57.418201,54.696999,55.965099,5888124,2.227287
2010-07-26,56.818199,56.818199,55.124199,55.374199,2009007,2.20377
2010-07-27,56,56,54.4939,55.034901,988482,2.190267
2010-07-28,55.643902,55.643902,54.0909,54.321201,520872,2.161863
2010-07-29,54.393902,54.690899,53.7864,53.906101,1218096,2.145343
2010-07-30,54.224201,55,54.0788,54.8545,1244496,2.183087
2010-08-02,54.696999,55.392399,54.303001,54.998501,558855,2.188818
2010-08-03,55,55.333302,54.424198,54.936401,299409,2.186347
2010-08-04,55.303001,55.363602,54.121201,54.416698,590502,2.165664
2010-08-05,55.272701,55.272701,53.333302,53.5485,977526,2.131111
2010-08-06,53.545399,53.545399,52.887901,53.016701,2882121,2.109947
2010-08-09,52.966702,55.227299,52.966702,54.3545,2786850,2.163188
2010-08-10,55.103001,55.1455,53.6954,53.942402,920865,2.146788
2010-08-11,54.239399,54.239399,53,53.162102,462396,2.115734
2010-08-12,53.0303,53.424198,52.283298,52.443901,1151040,2.087151
2010-08-13,52.4636,53,52.233299,52.443901,1538790,2.087151
2010-08-16,52.575802,52.878799,52.2136,52.6045,1682208,2.093542
2010-08-17,53.0121,53.0121,52.121201,52.2015,984456,2.077504
2010-08-18,52.2742,52.863602,51.727299,52.287899,2139885,2.080942
2010-08-19,52.845501,52.997002,52.181801,52.784901,641091,2.100722
2010-08-20,52.275799,54.8409,52.275799,53.663601,4481598,2.135692
2010-08-23,53.121201,54.059101,52.272701,52.466702,1367586,2.088058
2010-08-24,52.757599,53.028801,51.9697,52.234901,1212915,2.078833
2010-08-25,51.666698,52.400002,50.515099,50.7561,2679072,2.01998
2010-08-26,50.9091,51.757599,50.6758,51.095501,4089162,2.033488
2010-08-27,51.181801,51.515099,50.151501,50.569698,3214134,2.012562
2010-08-30,50.910599,51.345501,50.303001,50.660599,1012671,2.01618
2010-08-31,50.606098,54.515099,49.757599,50.312099,702570,2.00231
2010-09-01,50.606098,51.757599,50.336399,51.374199,1329372,2.044579
2010-09-02,51.636398,52.727299,51.068199,52.2621,1703097,2.079915
2010-09-03,52.575802,53.333302,52.0909,52.5303,1019403,2.09059
2010-09-06,52.787899,53.549999,52.178799,52.8955,1851828,2.105123
2010-09-07,52.747002,53.330299,52.124199,52.321201,919149,2.082268
2010-09-08,52.454601,52.825802,51.757599,51.857601,811668,2.063818
2010-09-09,51.878799,52.575802,51.666698,51.790901,3024582,2.061163
2010-09-13,52.0849,54.478802,52.037899,53.887901,5333559,2.878185
2010-09-14,54.233299,54.831799,53.646999,53.863602,2572713,2.876887
2010-09-15,54.242401,55.452999,53.728802,55.027302,3669699,2.93904
2010-09-16,54.912102,56.181801,54.2924,54.75,4993956,2.92423
2010-09-17,54.848499,56,54.848499,55.716702,3003099,2.975862
2010-09-20,55.716702,56.181801,54.739399,54.977299,2344485,2.93637
2010-09-21,55.757599,56.059101,53.6091,54.299999,3594657,2.900194
2010-09-22,56.3606,56.3606,53.181801,53.836399,2788731,2.875434
2010-09-23,53.971199,54.515099,53.303001,53.7318,5261850,2.869847
2010-09-24,54.021198,54.021198,53.333302,53.462101,1101837,2.855442
2010-09-27,53.5364,54.393902,53.533298,53.836399,1757745,2.875434
2010-09-28,54.0424,54.242401,53.636398,53.790901,2514468,2.873004
2010-09-29,53.637901,54.696999,53.1833,53.374199,5264094,2.850748
2010-09-30,53.424198,53.787899,52.393902,52.716702,3319371,2.81563
2010-10-01,52.998501,53.893902,52.880299,53.666698,1329471,2.86637
2010-10-04,53.9076,55.484901,53.880299,54.959099,2966898,2.935398
2010-10-05,54.959099,55.424198,54.401501,54.643902,5071044,2.918563
2010-10-06,54.789398,56.733299,54.787899,56.495399,7333392,3.017453
2010-10-07,56.668201,58.436401,56.5439,56.812099,7354182,3.034368
2010-10-08,57.236401,57.878799,56.0606,56.7379,2486913,3.030404
2010-10-11,56.821201,57.636398,56.745399,57.072701,1608849,3.048286
2010-10-12,57.154499,57.269699,55.6712,56.077301,1464837,2.995122
2010-10-13,56.757599,56.757599,55.847,55.997002,4182882,2.990833
2010-10-14,56.0606,56.6591,55.242401,55.771198,1407813,2.978773
2010-10-15,55.9091,55.9091,52.787899,53.099998,3093255,2.836103
2010-10-18,53.151501,53.9394,52.272701,53.851501,5024910,2.876241
2010-10-19,54.180302,54.539398,53.484901,53.7985,1117743,2.873409
2010-10-20,53.486401,53.787899,52.668201,53.452999,2660262,2.854956
2010-10-21,53.757599,53.9394,53.363602,53.593899,401841,2.862483
2010-10-22,53.787899,54.121201,53.393902,53.781799,585915,2.872518
2010-10-25,53.937901,54,53.636398,53.900002,868923,2.878831
2010-10-26,53.9394,53.9394,53.337898,53.4939,197373,2.857141
2010-10-27,53.484901,53.757599,53.0303,53.2924,1695870,2.846378
2010-10-28,52.878799,53.484901,51.5909,52.318199,3723324,2.794346
2010-10-29,52.9394,52.9394,48.484901,49.4758,3898488,2.642531
2010-11-01,50.299999,50.454601,49.251499,49.7258,7665702,2.655884
2010-11-02,49.696999,50.9394,49.545399,50.724201,1578357,2.709209
2010-11-03,51.2076,53.0909,50.200001,52.712101,5103978,2.815384
2010-11-04,52.874199,53.272701,52.089401,52.587898,561132,2.808751
2010-11-08,53.0303,53.178799,52.218201,52.916698,387882,2.826312
2010-11-09,53.0303,53.0303,52.272701,52.7803,2926902,2.819027
2010-11-10,52.515099,52.787899,51.818199,52.2136,1376166,2.788759
2010-11-11,52.7864,52.7864,51.515099,51.663601,279378,2.759383
2010-11-12,51.874199,52.575802,51.2197,51.4636,2187141,2.748702
2010-11-15,51.515099,51.9091,50.6394,51.6394,2527635,2.758091
2010-11-16,51.666698,51.787899,50.7561,51.387901,1867800,2.744658
2010-11-18,51.363602,52.8545,50.551498,51.809101,1795266,2.767155
2010-11-19,52.2682,52.2682,50.971199,51.136398,2933997,2.731225
2010-11-22,51.363602,51.966702,50.757599,51.799999,491568,2.766669
2010-11-23,51.513599,52.272701,50.9091,51.2939,2285217,2.739638
2010-11-24,51.787899,52.242401,51.162102,51.8046,9311775,2.766914
2010-11-25,52.121201,52.181801,51.454601,51.7924,4222086,2.766263
2010-11-26,51.515099,52.272701,50.606098,51.977299,2257992,2.776138
2010-11-29,51.700001,52.2379,50.6394,51.797001,973335,2.766509
2010-11-30,52.121201,52.666698,51.553001,51.871201,1154109,2.770471
2010-12-01,52.239399,52.666698,51.696999,52.330299,275154,2.794992
2010-12-02,52.727299,53.303001,52.424198,52.674198,1015476,2.81336
2010-12-03,53.136398,53.303001,52.212101,52.7803,5238684,2.819027
2010-12-06,53.0303,54.327301,52.7803,53.9576,1592118,2.881907
2010-12-07,54.363602,54.7379,53.489399,53.997002,921987,2.884011
2010-12-08,53.333302,54.242401,52.972698,53.1954,285153,2.841198
2010-12-09,54.0182,54.0182,52.502998,52.8545,1787412,2.82299
2010-12-10,51.9697,52.728802,51.212101,52.0606,778899,2.780587
2010-12-13,51.9394,52.4818,51.363602,52.133301,207636,2.78447
2010-12-14,51.880299,53.0303,51.818199,52.577301,371250,2.808185
2010-12-15,51.896999,53.028801,50.031799,52.4515,739398,2.801465
2010-12-16,52.424198,52.666698,51.900002,52.3545,181335,2.796285
2010-12-20,51.896999,53.0909,51.818199,52.242401,528495,2.790298
2010-12-21,52.121201,53.631802,52.121201,53.2561,483879,2.84444
2010-12-22,53.333302,53.818199,52.851501,53.651501,1863510,2.865558
2010-12-23,53.333302,53.936401,53.333302,53.765099,243276,2.871625
2010-12-24,53.1091,53.636398,52.424198,52.7985,322047,2.819999
2010-12-27,53.269699,53.297001,52.1591,52.3652,136653,2.796856
2010-12-28,52.575802,52.6348,51.728802,52.272701,275517,2.791916
2010-12-29,52.1954,52.3288,51.637901,51.818199,1402731,2.767641
2010-12-30,52,53.787899,51.727299,53.1758,765864,2.840152
2010-12-31,53.575802,54.757599,52.484901,53.6576,1363659,2.865884
2011-01-03,54.242401,54.393902,53.0606,53.153,642411,2.838934
2011-01-04,53.333302,53.636398,52.6106,53.330299,1240536,2.848403
2011-01-05,52.878799,53.575802,52.765099,53.281799,322707,2.845813
2011-01-06,53.281799,53.7061,52.765099,53.209099,369897,2.841929
2011-01-07,52.7742,53.787899,52.7742,53.116699,690228,2.836994
2011-01-10,52.595501,53.119701,51.215099,51.669701,196284,2.759709
2011-01-11,52,52,50.333302,51.004601,827145,2.724186
2011-01-12,51.212101,51.227299,49.765099,50.745399,748473,2.710342
2011-01-13,51.454601,52.272701,50.668201,50.783298,534963,2.712366
2011-01-14,51.212101,52.272701,50.363602,51.4394,723492,2.747409
2011-01-17,51.2197,51.513599,50.656101,51.306099,614427,2.740289
2011-01-18,51.0303,51.818199,51.0303,51.180302,1434807,2.73357
2011-01-19,51.818199,51.818199,51.0924,51.381802,127941,2.744332
2011-01-20,50.381802,51.666698,49.218201,51.5667,345609,2.754209
2011-01-21,51.666698,52.848499,51.521198,52.648499,484671,2.811987
2011-01-24,52.696999,52.862099,51.8773,51.972698,142758,2.775893
2011-01-25,52.4939,53.545399,51.668201,51.8591,624063,2.769825
2011-01-27,51.818199,53,51.287899,52.021198,942216,2.778483
2011-01-28,51.9394,52.234901,49.307598,51.081799,2459325,2.728309
2011-01-31,50.9258,53.9394,49.545399,53.072701,1643268,2.834644
2011-02-01,52.684799,53.545399,51.815201,52.3288,1097052,2.794912
2011-02-02,53.787899,53.787899,51.637901,52.787899,380985,3.184575
2011-02-03,52.606098,55.8424,51.7742,52.366699,1190475,3.159165
2011-02-04,52.9394,52.9394,50.9091,51.339401,267036,3.09719
2011-02-07,51.9697,51.9697,50.851501,51.004601,540177,3.076993
2011-02-08,51.363602,51.363602,50.709099,50.916698,322773,3.07169
2011-02-09,51.272701,51.272701,48.931801,50.227299,807345,3.030099
2011-02-10,49.9697,50.303001,48.849998,49.442402,739893,2.982748
2011-02-11,49.696999,50.848499,48.9394,50.1273,233673,3.024068
2011-02-14,50.9091,52,50.606098,51.613602,375210,3.113732
2011-02-15,52.666698,52.696999,50.454601,51.072701,319638,3.081101
2011-02-16,51.454601,51.454601,49.878799,50.113602,501567,3.023241
2011-02-17,50,51.181801,50,50.745399,309903,3.061356
2011-02-18,50.306099,51.212101,49.998501,50.839401,367983,3.067027
2011-02-21,50.977299,50.977299,49.757599,50.357601,325545,3.037961
2011-02-22,50.606098,50.759102,50.016701,50.209099,395571,3.029002
2011-02-23,49.700001,50.847,49.700001,50.628799,364452,3.054321
2011-02-24,50.666698,51.363602,49.242401,50.886398,1455729,3.069862
2011-02-25,52.668201,52.668201,50.462101,50.986401,749859,3.075895
2011-02-28,51.272701,51.666698,50,50.284901,2078571,3.033575
2011-03-01,50.757599,51.515099,50.437901,51.378799,345741,3.099567
2011-03-03,50.606098,51.515099,50.606098,50.7682,297363,3.062731
2011-03-04,51.0606,51.818199,50.757599,50.916698,418374,3.07169
2011-03-07,50.696999,51.363602,50.187901,50.803001,218064,3.064831
2011-03-08,50.7561,51.151501,50.065201,50.306099,394086,3.034854
2011-03-09,50.6045,50.727299,50.049999,50.160599,363627,3.026076
2011-03-10,50.160599,51.057598,49.848499,50.8848,424611,3.069765
2011-03-11,50.303001,51.301498,49.7379,50.062099,307461,3.020133
2011-03-14,50.1833,50.6712,50.053001,50.245399,104445,3.031192
2011-03-15,50.0909,50.748501,49.575802,50.4818,471999,3.045453
2011-03-16,50.696999,50.696999,50,50.290901,453882,3.033937
2011-03-17,50.2924,50.2924,49.0909,49.247002,1089330,2.970961
2011-03-18,50.5667,50.5667,49.0909,50.202999,1307592,3.028634
2011-03-21,50.245399,51.004601,49.484901,50.034901,310662,3.018492
2011-03-22,50.936401,50.936401,49.775799,50.374199,234894,3.038962
2011-03-23,50.212101,50.6091,49.848499,50.525799,112827,3.048108
2011-03-24,50.9076,52.3606,50.575802,51.3848,4757214,3.099929
2011-03-25,51.516701,51.6591,50.9394,51.015099,1590666,3.077626
2011-03-28,51.2864,51.818199,50.9091,51.2061,1537470,3.089148
2011-03-29,51.454601,51.454601,50.757599,51.051498,481239,3.079822
2011-03-30,51.363602,51.363602,50.9151,51.150002,995016,3.085764
2011-03-31,50.490898,51.498501,50.366699,51.009102,2032074,3.077264
2011-04-01,51.331799,51.363602,50.757599,51.0546,341583,3.080009
2011-04-04,50,51.242401,49.848499,51.1091,1423950,3.083297
2011-04-05,50.9091,53.513599,50.9076,52.742401,1704516,3.18183
2011-04-06,52.742401,54.513599,52.742401,54.3727,1325247,3.280182
2011-04-07,54.371201,55.601501,54.371201,55.378799,1614756,3.340878
2011-04-08,55.575802,55.787899,54.121201,55.406101,1470744,3.342525
2011-04-11,55.301498,56.484901,54.637901,55.6106,1430220,3.354863
2011-04-13,55.906101,56.448502,55.184799,55.942402,732501,3.374879
2011-04-15,55.716702,56.6091,55.3046,55.772701,610698,3.364642
2011-04-18,55.607601,56.818199,55.1106,55.353001,745470,3.339322
2011-04-19,55.151501,56.333302,54.668201,55.413601,366663,3.342978
2011-04-20,55.6045,56.515099,55.6045,56.387901,457611,3.401755
2011-04-21,56.959099,57.242401,56.0606,56.736401,467742,3.42278
2011-04-25,56.878799,56.878799,55.303001,55.509102,290367,3.348739
2011-04-26,55.818199,55.818199,54.7864,55.254601,243507,3.333385
2011-04-27,55.722698,56.3606,55.303001,55.553001,915948,3.351387
2011-04-28,55.9561,56.1651,55.028801,55.428799,618585,3.343894
2011-04-29,56.9697,57.172699,54.3046,55.489399,3249345,3.34755
2011-05-02,56.0606,56.484901,55,55.339401,375507,3.338501
2011-05-03,54.968201,55.678799,53.393902,53.769699,330165,3.243805
2011-05-04,54.545399,55.118198,52.818199,54.577301,318912,3.292525
2011-05-05,55.303001,55.718201,53.757599,54.051498,422631,3.260805
2011-05-06,53.696999,55.272701,53.401501,54.3909,677622,3.281281
2011-05-09,54.698502,55,54.0303,54.3242,296076,3.277256
2011-05-10,54.545399,55.209099,54.033298,54.221199,268719,3.271043
2011-05-11,54.545399,54.8167,52.595501,53.202999,584265,3.209617
2011-05-12,53.181801,53.545399,51.666698,52.0485,761409,3.139969
2011-05-13,52.0303,52.787899,51.636398,52.087898,888360,3.142346
2011-05-16,52.087898,52.575802,51.575802,52.1091,269709,3.143625
2011-05-17,51.818199,52.272701,51.562099,51.815201,341385,3.125895
2011-05-18,51.8167,52.693901,51.648499,52.107601,551925,3.143534
2011-05-19,51.668201,52.362099,51.516701,51.583302,207867,3.111904
2011-05-20,51.515099,52.196999,51.515099,52.137901,495462,3.145362
2011-05-23,52.121201,52.1758,50.9091,51.1227,597597,3.084117
2011-05-24,51.089401,51.787899,50.757599,51.593899,300630,3.112544
2011-05-25,51.593899,52.121201,51.121201,52.101501,244728,3.143166
2011-05-26,52.089401,52.089401,50.636398,50.7924,521037,3.064191
2011-05-27,51,51.5061,50.942402,51.131802,454311,3.084666
2011-05-30,51.666698,51.666698,50.212101,50.471199,529023,3.044813
2011-05-31,50.454601,51.040901,50.151501,50.347,626274,3.037321
2011-06-01,50.9758,51.9697,50.654499,51.830299,1042932,3.126805
2011-06-02,51.452999,51.9091,50.5485,50.787899,431871,3.063919
2011-06-03,51.443901,51.4454,49.8591,50.107601,558327,3.022879
2011-06-06,50.151501,50.9697,50.151501,50.763599,189354,3.062454
2011-06-07,50.757599,51.112099,50.362099,50.848499,239514,3.067575
2011-06-08,50.848499,51.059101,50,50.3167,6291714,3.035494
2011-06-09,50.704601,51.212101,50.062099,50.9394,353166,3.07306
2011-06-10,51.181801,51.4091,50.181801,51.022701,589347,3.078085
2011-06-13,51.212101,51.212101,50.4576,50.866699,553839,3.068673
