Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
2018-05-17,959.35,960.0,941.5,945.349976,4733477.0,945.349976,-10.800048000000059,50.4384484082597,948.949992,4491832961.282184,52.01641694707916,2142.7179584310907,0.06581155555555504,2406.1512092933094,4206.6769468426055,-1800.525737549296,-3663.6837022276254
2018-05-18,945.6,953.5,932.0,933.849976,5230037.0,933.849976,-11.5,50.44867498012487,939.7833253333333,4915101563.476371,45.92254555539339,2134.1436293367947,0.02720552941176426,2395.4919931030863,4205.100250414284,-1809.608257311198,-3682.779247158557
2018-05-21,930.75,935.7,922.1,931.349976,6624893.0,931.349976,-2.5,50.54121168407527,929.7166586666667,6159273383.98419,47.29807261181781,2123.1375880511123,0.1187416688061611,2386.6714331805397,4203.4594122528215,-1816.7879790722818,-3701.137803845992
2018-05-22,933.15,934.0,925.0,926.75,5170585.0,926.75,-4.59997599999997,50.655741577188415,928.5833333333334,4801319054.583334,44.85349766567991,2112.3283918051575,0.0596919127086005,2378.4426817296508,4199.530048700844,-1821.0873669711937,-3718.6169147841247
2018-05-23,926.0,926.0,909.15,912.25,4567562.0,912.25,-14.5,50.78535159135627,915.8000000000001,4182973279.6000004,44.664917704634576,2096.3874823844335,0.034122179416621046,2364.0820529964194,4192.997457200683,-1828.9154042042637,-3736.5384417274654
2018-05-24,914.0,921.0,910.15,915.849976,5317983.0,915.849976,3.5999759999999696,50.472056857317824,915.6666586666666,4869499724.456136,45.15756302095495,2082.2011405587264,0.10331497301464904,2352.3581768483914,4186.408216784163,-1834.050039935772,-3753.102467087411
2018-05-25,916.0,923.4,914.45,920.799988,8129510.0,920.799988,4.950012000000129,50.2110900407445,919.5499960000001,7475490887.98196,49.67226380591499,2069.2766456531017,0.22910497541789582,2341.312050017976,4181.9661659005205,-1840.6541158825444,-3769.164980799163
nan,920.799988,925.4439045586466,911.5438925586466,921.9376234694366,2579561.0,nan,1.1376354694366455,50.119684948476944,919.6418068622434,2372272138.9513755,47.29539856431211,2057.8098002708343,0.2883342383187519,2330.4434372706532,4177.294548149644,-1846.8511108789903,-3784.456535951666
nan,921.9376234694366,928.9042656916372,913.8666182222005,922.9532574101333,5317983.0,nan,1.0156339406967163,49.883072809384544,921.9080471079902,4902691322.083491,47.774316610455,2048.383925404385,0.5198967009466415,2319.0538577557923,4175.06871121742,-1856.0148534616278,-3799.3341506961806
nan,922.9532574101333,930.4544980461311,914.4012166359977,923.4389614745025,2579561.0,nan,0.48570406436920166,49.62649634423871,922.7648920522105,2380328327.7070923,46.325790815025485,2043.0790729639568,0.5750085100403444,2308.5946212999097,4171.883603762458,-1863.2889824625481,-3813.913545684506
nan,923.4389614745025,931.4056425866328,914.8666571121302,924.7457093878631,2579561.0,nan,1.3067479133605957,49.33659093088552,923.672669695542,2382669995.512502,44.775296144306964,2040.0683063599915,0.7007530484529919,2300.001648762346,4164.137475633438,-1864.135826871092,-3826.0820379158426
nan,924.7457093878631,932.9054809955371,915.0597476076739,931.17587563237,5317983.0,nan,6.430166244506836,49.525705854606464,926.3803680785271,4926475048.975349,43.83302092543917,2040.9619107181366,0.9239917027679462,2297.0066207343157,4157.791744060269,-1860.785123325953,-3835.004305343858
nan,931.17587563237,940.0141010576406,915.7382014252705,942.3988065405731,2579561.0,nan,11.222930908203125,49.761498618345925,932.7170363411615,2406000490.9812427,42.015822758096945,2045.5741013846236,1.0837614337463246,2298.8718854499357,4153.166628431138,-1854.294742981202,-3840.4614935709355
nan,942.3988065405731,954.4788580007261,918.9800274601529,957.4382600470428,2579561.0,nan,15.039453506469727,49.974741635851025,943.6323818359739,2434157290.521187,43.59123502686244,2055.1047860419567,1.068927551608469,2306.5161816943587,4148.659212226437,-1842.1430305320787,-3840.396536492178
