,Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
0,2007-03-07,156.75,168.438004,144.0,155.300003,50376704,115.529701,,,155.912669,7854366376.062976,,,,,,,
1,2007-03-08,156.25,160.475006,150.25,158.300003,13405928,117.761482,3.0,,156.34166966666666,2095905166.9511173,,,,,,,
2,2007-03-09,158.5,167.199997,153.274994,163.136993,10120016,121.35977199999999,4.836989999999986,,161.20399466666666,1631387005.2905812,,,,,,,
3,2007-03-12,162.824997,195.774994,161.324997,195.199997,32432176,145.21186799999998,32.06300400000001,,184.099996,5970763471.871296,,,,,,,
4,2007-03-13,199.75,228.5,199.75,219.76199300000002,38461444,163.483856,24.561996000000022,,216.0039976666667,8307825660.032632,,,,,,,
5,2007-03-14,207.524994,250.875,200.5,236.850006,50340576,176.195831,17.08801299999999,,229.40833533333333,11548547739.881151,,,,,,,
6,2007-03-15,229.75,255.80000299999998,229.311996,232.537994,29973068,172.988052,-4.31201200000001,,239.21666433333334,7170057346.796175,,,0.7919319465492324,,,,
7,2007-03-16,235.5,245.0,219.524994,224.32499700000002,23828800,166.878311,-8.212996999999973,,229.61666366666668,5471489555.180267,,,0.7018000463723345,,,,
8,2007-03-19,227.537994,235.0,223.024994,225.162994,13522096,167.501724,0.837996999999973,,227.72932933333334,3079377853.2609496,,,0.7011752615403333,,,,
9,2007-03-20,228.375,233.0,221.38699300000002,223.26199300000002,8381944,166.08757,-1.9010009999999795,,225.88299533333335,1893338617.4362614,,460.2525799256761,0.6555913423281501,,,,
10,2007-03-21,223.80000299999998,226.5,213.5,215.67500299999998,11704560,160.443466,-7.586990000000043,,218.5583343333333,2558129137.70456,,469.8152542132611,0.28412135856620707,,,,
11,2007-03-22,220.5,225.0,216.787994,218.274994,8250852,162.377625,2.599991000000017,,220.020996,1815360674.888592,,479.4605685408537,0.32142844549212773,518.6055001051494,,,
12,2007-03-23,219.5,221.5,212.57499700000002,215.561996,6580848,160.359421,-2.712997999999999,,216.54566433333335,1425054102.036688,,487.1916466653329,0.06910349532397919,528.0257066534703,,,
13,2007-03-26,216.587006,220.0,211.75,213.51199300000002,4769056,158.834381,-2.0500029999999754,,215.08733100000003,1025763526.4295362,,489.05619990748073,0.05299227067669227,536.1877033112542,,,
14,2007-03-28,210.774994,214.350006,205.0,207.688004,3852820,154.50186200000002,-5.823989000000012,48.0355168117106,209.01266999999999,805288195.2293999,62.86540838440872,485.2852671053981,0.08960013333333355,541.8058789673992,,,
15,2007-03-29,207.524994,210.75,205.0,206.350006,3357832,153.506485,-1.337997999999999,49.10642450299532,207.36666866666667,696302435.7823306,67.2103390009209,478.7668900620828,0.04821450000000027,542.1133107948475,,,
16,2007-03-30,208.75,212.0,206.399994,207.699997,3937540,154.510742,1.3499909999999886,49.976334002894305,208.69999700000002,821764586.1873801,66.64941504653854,473.8001869821485,0.12558125581395332,539.1763503551895,,,
17,2007-04-02,202.412994,206.925003,200.912994,202.912994,1893084,150.949646,-4.787002999999999,50.66219476273799,203.58366366666667,385400976.348748,68.23274824529254,468.9203680453341,0.08303232041375337,532.4039259698471,,,
18,2007-04-03,205.25,206.25,196.636993,198.300003,2412316,147.517975,-4.612990999999994,50.915633664213175,200.3956653333333,483417669.8142453,66.32560539390315,462.81245049859695,0.06688692160204168,525.3092223116719,,,
19,2007-04-04,199.0,205.75,194.399994,202.113007,4888584,150.354523,3.8130040000000065,49.91812439048959,200.75433366666667,981404423.493528,43.31401313210886,458.66635488433434,0.30128949969777413,520.9732726146123,,,
20,2007-04-05,204.5,210.42500299999998,199.25,208.136993,8941184,154.835892,6.023985999999979,50.03812622982419,205.93733199999997,1841323577.8810878,51.04007296687037,457.8676157334762,0.6885709642680911,518.4520576529031,,,
21,2007-04-09,209.5,215.399994,205.337006,212.774994,4672680,158.286118,4.638001000000003,50.23094774983519,211.17066466666665,986732941.37464,57.80147869823424,458.08355342221586,0.875,517.599659437748,,,
22,2007-04-10,212.5,222.5,210.5,216.649994,7480372,161.16876200000002,3.875,50.063357649405646,216.549998,1619874541.639256,53.701288534421614,459.78228419045143,0.7918147775484459,518.9584695626036,,,
23,2007-04-11,217.5,218.75,199.024994,200.5,7043936,149.154602,-16.149993999999992,50.403719196854226,206.09166466666667,1451696496.0454614,54.91217116078894,456.41702037257244,0.21708201770490745,515.0641757505086,,,
24,2007-04-12,198.25,204.25,197.475006,201.188004,4859064,149.666397,0.6880040000000065,50.378013993356475,200.97100333333333,976530967.34088,59.04310415150429,454.4884369654069,0.2415661405908601,512.0208431018173,,,
25,2007-04-13,203.75,209.675003,200.886993,207.824997,4175288,154.603775,6.63699299999999,50.19927854438369,206.1289976666667,860647930.4096614,56.32034672260663,455.06314486491476,0.4777580118666167,511.3815901029024,905.5645109729342,-394.18292087003175,
26,2007-04-16,209.25,215.5,208.75,210.274994,3522152,156.426331,2.449996999999996,50.418153663485825,211.50833133333333,744964492.2223626,57.74467872807446,456.12974416331883,0.5114881546025541,512.3350139390243,913.709220210282,-401.37420627125766,
27,2007-04-17,210.67500299999998,212.100006,201.625,202.988007,1868516,151.005432,-7.286986999999982,50.63308141995043,205.57100433333335,384112710.7329027,61.16554507335144,455.5213766707209,0.22029979307887165,511.3006508218953,919.8405487513106,-408.5398979294153,
28,2007-04-18,203.5,206.225006,200.824997,202.061996,1307208,150.316589,-0.9260110000000168,50.74873280915403,203.037333,265412025.99626398,64.37426512520315,455.4654827482115,0.18329634764347943,509.87871015081055,925.0690492324084,-415.1903390815978,
29,2007-04-19,200.488007,203.75,197.125,202.274994,1109792,150.475052,0.2129979999999989,50.77102494644596,201.049998,223123679.38041598,62.88078837872933,454.9732803742211,0.2381500115606933,509.3642001909955,925.6885765684807,-416.3243763774852,
30,2007-04-20,205.75,207.475006,201.675003,202.462006,1103808,150.61416599999998,0.18701200000000995,50.700875378873185,203.87067166666668,225034078.35104,61.276367559693796,453.6766248264776,0.2904493061224491,509.6865920873,922.8053935605409,-413.11880147324086,
31,2007-04-23,204.0,205.75,200.0,201.0,730700,149.526535,-1.4620060000000024,50.74841416028084,202.25,147784075.0,63.235445522626016,451.2778083952885,0.2108843537414966,509.0311102035752,917.1750936913543,-408.14398348777905,
32,2007-04-24,179.5,202.5,179.5,199.850006,824440,148.671066,-1.1499939999999924,50.70988902448504,193.950002,159900139.64888,66.11329447702711,448.048021356617,0.5652779444444447,507.1852513727173,911.9883274517326,-404.80307607901534,
33,2007-04-25,200.337006,201.25,193.537994,194.561996,1043212,144.737259,-5.288010000000014,50.92409916956058,196.4499966666667,204938993.9226267,68.21114588847661,445.8883082334274,0.4620243321427607,503.20486145725897,906.944409375644,-403.73954791838503,-844.822060868114
34,2007-04-26,196.25,200.600006,194.0,195.912994,1650636,145.742249,1.3509980000000041,50.739550059258775,196.83766666666668,324907338.75600004,63.108422154942936,444.29408048137526,0.586702072557196,499.2469258996869,902.1370801004946,-402.8901542008077,-845.415869793668
35,2007-04-27,181.25,198.75,175.0,194.600006,4815832,144.765518,-1.31298799999999,50.724290240398894,189.450002,912359382.031664,58.52152874049898,441.39111387159375,0.603541258776057,497.5995001211913,897.3941925809731,-399.79469245978186,-843.9318541733369
36,2007-04-30,196.899994,203.75,196.75,198.636993,2615480,147.768661,4.036986999999982,50.408881498257614,199.71233099999998,522343607.4838799,52.372770486290726,439.5801700688796,0.7278518439688659,497.1412014800437,894.6621833841599,-397.5209819041162,-840.7882121253158
37,2007-05-03,200.0,202.188004,194.537994,195.537994,1156368,145.463287,-3.098998999999992,50.497921580703576,197.42133066666668,228291709.300352,62.73999667689228,437.99168109524174,0.6679022439024389,494.7747150339096,890.9358027484543,-396.1610877145447,-836.4518824437798
38,2007-05-04,197.175003,198.75,193.75,194.75,955336,144.877121,-0.7879939999999976,50.58956283994388,195.75,187007022.0,60.838770411975254,436.40783115364763,0.6869565217391305,491.90947854582527,887.486805030131,-395.57732648430573,-832.0942532784952
39,2007-05-07,196.5,207.5,194.5,204.375,7078204,152.037277,9.625,50.51862258046164,202.125,1430681983.5,65.02039669800035,437.9432899121222,0.9038461538461539,493.0732630903824,886.3968322485539,-393.3235691581715,-827.8142738900884
40,2007-05-08,204.25,209.175003,195.75,196.561996,5152540,146.225067,-7.8130040000000065,50.343870015262816,200.49566633333333,1033061940.6091533,58.20950739904724,436.7503382277832,0.6309288692673997,491.9762084210449,884.5067592638669,-392.53055084282204,-824.3951258990991
41,2007-05-09,197.0,200.75,193.300003,197.274994,1823556,146.755478,0.7129979999999989,50.351007820642344,197.10833233333332,359438082.076444,56.72349937302906,436.0878366162101,0.6517920130102107,491.1065796285904,882.9887782425003,-391.8821986139099,-821.5620876084745
42,2007-05-10,202.25,202.25,194.75,195.613007,1090040,145.51908899999998,-1.6619869999999821,50.45332077020893,197.53766900000002,215323960.71676,57.11795813673743,435.11184457424304,0.14570103937007914,489.7584785280007,880.9484995369124,-391.19002100891174,-818.8887699860935
43,2007-05-11,195.0,197.100006,192.5,194.899994,840908,144.988708,-0.7130130000000179,50.423798890665815,194.83333333333334,163836908.6666667,61.301979253513444,434.82437538576187,0.1439276502678885,488.49733697211036,879.4842384715366,-390.98690149942627,-816.4821603833044
44,2007-05-14,197.100006,199.75,196.274994,196.787994,807552,146.39314299999998,1.8880000000000052,50.28136067411669,197.60432933333334,159575771.361792,60.7517695431501,434.9798758900204,0.25715101820371467,488.02733427216884,879.1131875856115,-391.08585331344267,-814.768977655247
45,2007-05-15,197.25,199.087006,195.5,196.712006,839188,146.336655,-0.07598799999999528,50.34208684689153,197.09967066666664,165403678.42741865,60.62287489621976,435.3130569246317,0.25259401752431476,488.3661801436958,878.1848649171105,-389.81868477341476,-813.1073518795051
46,2007-05-16,198.350006,198.350006,196.074997,196.800003,510456,146.402145,0.08799700000000144,50.367456463644196,197.075002,100598117.22091201,55.40013616225002,435.0237434157211,0.25787119798419245,488.51285700593394,876.4148483825019,-387.90199137656793,-811.1497276724258
47,2007-05-17,198.100006,205.975006,196.75,199.261993,2438272,148.233673,2.461989999999986,50.369416243318256,200.662333,489269348.008576,53.82646282363613,436.01308011812284,0.5018174388939037,489.5698472619128,874.5041246244483,-384.9342773625355,-808.464083569696
48,2007-05-18,199.5,201.25,195.912994,196.738007,685476,146.35600300000002,-2.5239859999999794,50.40294959903341,197.96700033333335,135701627.52049202,57.310676700819755,436.2405422032527,0.314508728233591,489.2050580306696,871.5086799580733,-382.30362192740375,-805.5136524557411
49,2007-05-21,198.75,199.113007,192.925003,193.649994,496464,144.05879199999998,-3.088013000000018,50.41812508798402,195.22933466666666,96924336.40595199,64.71911675763745,433.9695093818384,0.08534274493087363,488.4476605526975,870.2347050933835,-381.78704454068594,-802.8125683279114
50,2007-05-22,194.25,196.0,191.412994,192.050003,658008,142.868546,-1.5999909999999886,50.473507688367334,193.15433233333337,127097095.90999202,66.02115692617633,432.5845284747461,0.0437445732087026,487.42845437169996,868.551747166671,-381.12329279497106,-800.2458940596437
51,2007-05-23,193.75,194.462006,188.912994,189.837006,428280,141.222305,-2.2129970000000014,50.5547717420725,191.07066866666665,81831745.97656,67.44787705445887,430.52794694671934,0.05415609835463744,484.3754940732591,865.4750071240394,-381.0995130507803,-798.0072828606151
52,2007-05-24,190.25,194.5,188.787994,189.975006,702848,141.324905,0.13800000000000523,50.37057879870231,191.08766666666668,134305584.34133333,63.84207689564946,428.9711770025588,0.06906447729250491,482.74514083804604,862.1191245658546,-379.37398372780854,-795.4015410878608
53,2007-05-25,189.75,195.0,187.524994,192.438004,1284272,143.157181,2.462997999999999,50.117360245829936,191.65433266666665,246136293.1224853,49.582802908814045,428.45185089784474,0.26628763168284175,481.8289854781712,860.3821608708881,-378.5531753927169,-792.7149497798376
54,2007-05-28,197.212006,197.212006,190.5,191.399994,513360,142.38497900000002,-1.038010000000014,50.200430997750594,193.03733333333332,99097645.44,64.66220706076501,427.33855108950183,0.28233138841615063,480.91233814660853,858.5854453062948,-377.67310715968625,-790.1392125957582
55,2007-05-29,192.5,193.449997,189.0,189.613007,258780,141.055649,-1.7869869999999821,50.21396510471225,190.687668,49346154.72504,64.1907972083216,425.74291618004844,0.18018731943086486,479.64458513521,856.4101363445691,-376.7655512093591,-787.7579762738278
56,2007-05-30,188.25,194.5,187.787994,190.712006,846672,141.873199,1.098998999999992,50.157012834303046,191.0,161714352.0,65.19841742714038,424.5974602709125,0.32899845690291357,478.48596725134394,854.4719889400178,-375.9860216886739,-785.7714968903018
57,2007-05-31,192.5,193.738007,190.5,192.199997,431872,142.980133,1.4879909999999938,50.15093164104291,192.14600133333337,82982477.88782935,64.53484141564732,423.5908993774962,0.4826052656897709,477.82085432485144,853.0834406641843,-375.26258633933287,-784.1240222702326
58,2007-06-01,193.350006,197.5,191.175003,192.688004,892592,143.34313999999998,0.4880070000000103,50.07534916662427,193.78766900000002,172973323.04804802,64.75652207917682,423.150064488487,0.5175946761335292,477.2916972043631,851.9787426842177,-374.68704547985453,-782.5078808676893
59,2007-06-04,192.75,195.5,191.800003,192.75,339816,143.389282,0.0619959999999935,50.147633975061495,193.35000100000002,65703423.939816006,64.88648622262727,423.2005982051704,0.5238098102397135,476.39394843030215,851.6650288004435,-375.2710803701413,-781.3264781127286
60,2007-06-05,192.25,193.0,188.75,191.363007,287244,142.357452,-1.3869929999999897,50.099714992528966,191.03766900000002,54874424.194236,67.72339137113894,423.0355061637589,0.3681024290965236,475.4914444563476,850.8699543349974,-375.37850987864977,-780.2639966198125
61,2007-06-06,191.587006,197.5,191.587006,193.125,984040,143.66821299999998,1.7619929999999897,49.98581011861709,194.07066866666665,190973300.79474664,62.05874393675502,423.7924520562046,0.5495266374423575,475.60479953476295,850.6476167608135,-375.0428172260506,-779.4261609306849
62,2007-06-07,192.5,207.25,192.25,203.274994,3077392,151.218948,10.149993999999992,50.26988101115527,200.924998,618324981.445216,71.13551772883737,427.6801355088128,0.7957555865515606,478.86734330464594,851.9648870632373,-373.0975437585913,-778.1216840710898
63,2007-06-08,201.175003,208.600006,198.5,199.699997,3801172,148.559464,-3.574996999999996,50.13846836123638,202.26666766666668,768850393.6678387,51.51354429113748,429.66415346761363,0.5516369617218247,481.17297812239013,852.9328970590232,-371.759918936633,-776.626341068422
64,2007-06-11,204.074997,204.074997,194.25,195.386993,1205540,145.350952,-4.3130040000000065,50.06627887600935,197.90399666666667,238581184.14153334,49.25912703093702,430.2658669464372,0.3343572289096531,482.0623199509454,853.0827072134749,-371.02038726252954,-775.1703432499008
65,2007-06-12,196.5,196.5,189.25,190.613007,652588,141.799561,-4.773985999999979,50.04952133904384,192.12100233333334,125375860.67070533,48.43127006747182,429.62976373469496,0.09385422855791628,481.1666196229098,850.8310090226412,-369.66438939973136,-773.523677917231
66,2007-06-13,190.75,193.636993,189.5,190.863007,414284,141.985458,0.25,50.06386606399658,191.33333333333334,79266338.66666667,47.596370504127,429.0382189980938,0.10644868318931539,480.6043758695689,849.7951753708788,-369.1907995013099,-771.9948859053582
67,2007-06-14,191.561996,198.75,191.561996,196.199997,990080,145.95576499999999,5.336989999999986,50.12454583913884,195.5039976666667,193564598.00981337,46.773261868345095,430.00933441886366,0.35917286020479755,481.93526545463084,849.7923589044517,-367.85709344982087,-770.2558131464879
68,2007-06-15,198.5,205.725006,193.774994,194.636993,2598848,144.793015,-1.5630040000000065,50.05476474256615,198.04566433333332,514690578.66135466,40.12949485652527,430.3298220459333,0.27839748473462944,482.57608314192527,849.69323434012,-367.1171511981947,-768.3398475891815
69,2007-06-18,196.175003,196.899994,190.800003,191.899994,469400,142.756958,-2.7369989999999973,50.00558039189693,193.19999700000002,90688078.5918,39.57036926844564,429.7642541015298,0.13695055184995764,482.17860349025784,849.1224312516467,-366.9438277613889,-766.5129642750693
70,2007-06-19,192.25,198.688004,191.25,195.699997,1027788,145.583801,3.800003000000004,50.08580891243696,195.212667,200637236.59059602,40.15910360337904,430.7028424835819,0.391501951501565,482.85671041618104,849.0849447016965,-366.22823428551544,-764.6399439102308
71,2007-06-20,197.100006,198.475006,192.024994,193.25,780852,143.761246,-2.449996999999996,50.14240579801881,194.58333333333334,151940785.0,43.89059738983791,430.522041856434,0.24279202083446877,482.77632256667636,848.537648254921,-365.76132568824465,-763.0621720508567
72,2007-06-21,195.75,196.0,192.5,193.488007,367628,143.938293,0.2380070000000103,50.15705772579362,193.99600233333334,71318362.34579867,42.195454487684465,428.8398831524221,0.2457938690438702,483.00292483555,848.0332509639676,-365.0303261284176,-761.5741510044238
73,2007-06-22,194.912994,194.912994,191.75,192.149994,308504,142.942871,-1.3380130000000179,50.23348630533475,192.93766266666668,59522040.68331734,47.38742124143426,427.3691825243765,0.0904516401102223,482.57874583984983,846.895511098238,-364.31676525838816,-760.0837132563881
74,2007-06-25,193.5,193.5,191.25,192.074997,292452,142.887177,-0.0749969999999962,50.221998060425015,192.27499899999998,56231208.007548,47.370551921737544,426.6428456415311,0.08542671649714188,480.60034630176216,846.1216518586145,-365.5213055568524,-759.3323915396246
75,2007-06-26,192.225006,198.0,192.074997,193.675003,1035960,144.077393,1.6000060000000076,50.23372070071682,194.58333333333334,201580550.0,47.5651262656843,427.2320738315881,0.3644776414201772,479.7115604201715,846.1416894170932,-366.43012899692167,-759.00014100365
76,2007-06-27,194.75,195.0,191.511993,192.274994,296972,143.035919,-1.4000090000000114,50.05561945876944,192.92899566666665,57294509.70112133,39.43658768923921,427.3065413970986,0.13780498101372243,479.1010476053131,846.0998505471249,-366.9988029418118,-759.065103699394
77,2007-06-28,192.75,194.75,191.5,192.375,240552,143.110245,0.10000600000000759,50.12043430105518,192.875,46396467.0,44.953814811827364,426.58570658027423,0.15570921325186426,479.2908524036154,846.4056571067255,-367.11480470311005,-759.2519801821418
78,2007-06-29,191.649994,199.738007,191.649994,198.199997,932888,147.44358799999998,5.824996999999996,50.25118238977728,196.52933266666665,183339856.0927413,48.040214804975164,427.9929091701888,0.8188019873216396,481.12993904119173,847.9132204220411,-366.7832813808494,-759.3185331020239
79,2007-07-02,200.25,201.113007,192.938004,194.324997,348752,144.560944,-3.875,50.182379692102366,196.12533599999998,68399103.18067199,49.42621796829453,428.4407133473671,0.31177074091096085,480.89045914346485,848.2228728806946,-367.33241373722973,-759.6662499689675
80,2007-07-03,196.188004,197.25,192.675003,193.412994,253288,143.882462,-0.9120029999999986,50.2495917596856,194.445999,49250838.194712,53.29275391034034,427.9742342496818,0.21930370727710072,480.62874303395137,848.4883624565986,-367.8596194226472,-760.225465933685
81,2007-07-04,194.0,194.688004,192.0,192.350006,189324,143.09169,-1.06298799999999,50.22664685279741,193.01266999999999,36541930.73508,53.85737653942605,427.58973937390255,0.08842248840555371,480.5006120527474,848.791388890517,-368.29077683776967,-760.9910005208003
82,2007-07-05,193.5,193.5,190.25,191.324997,163336,142.329208,-1.0250090000000114,50.27437668210467,191.69166566666664,31310149.90333066,67.80094287660734,426.8911844001218,0.09895943176691271,479.51510818629214,848.7252771820623,-369.2101689957702,-762.1131544284914
83,2007-07-06,191.25,196.5,190.5,194.274994,506916,144.523727,2.949996999999996,50.254795124053494,193.75833133333333,98219198.286168,67.67300017034839,427.41227788843184,0.3705230052783717,479.8225918219995,849.0714836461085,-369.248891824109,-762.961170922144
84,2007-07-09,197.0,197.5,191.886993,192.837006,362496,144.196182,-1.43798799999999,50.22424089899041,194.0746663333333,70351290.24716799,65.05961856914246,427.4477191797159,0.23814824016959577,479.65208185852225,849.0410232544829,-369.3889413959606,-763.6400765379855
85,2007-07-10,194.925003,195.5,191.574997,192.574997,355100,144.000259,-0.26200900000000615,50.23397446651532,193.21666466666667,68611237.62313333,68.49294086781244,427.15828447850004,0.21402885959661022,479.6266788041441,848.9504764269515,-369.3237976228074,-764.1492624925304
86,2007-07-11,192.5,193.574997,190.5,191.011993,219156,142.831558,-1.5630040000000065,50.28387367839815,191.69566333333333,42011254.79348,71.04571957430201,426.622712855269,0.10510248275861928,479.1746380751665,848.7391997138631,-369.56456163869655,-764.6808065678654
87,2007-07-12,192.0,194.0,188.800003,189.625,347900,141.79440300000002,-1.3869929999999897,50.31669746172021,190.80833433333336,66382219.514566675,70.78511637263631,425.69912460280284,0.09482727407836998,478.1211983040531,847.9939227941632,-369.87272449011004,-765.3281910467077
88,2007-07-13,190.037994,191.850006,187.925003,188.537994,203784,140.981552,-1.0870060000000024,50.36274902908052,189.43766766666667,38604365.667784,71.45861310925197,423.6070495916511,0.0640199678391538,477.0498392557544,845.5673664438045,-368.5175271880501,-765.3876553167838
89,2007-07-16,189.649994,189.649994,185.25,185.962006,223680,139.055344,-2.5759879999999953,50.47324012646467,186.95399999999998,41817870.72,67.82010390522687,421.46017186490656,0.0581229387755104,475.3070031498884,843.1530220098704,-367.846018859982,-765.1576969729205
90,2007-07-17,187.475006,188.425003,184.5,185.261993,195112,138.53192099999998,-0.7000130000000127,50.55669040756893,186.062332,36302993.721184,68.63264742095063,419.42274185077963,0.058614846153845365,472.5920100653766,841.2597571145496,-368.66774704917304,-765.1785585765289
91,2007-07-18,185.25,186.675003,182.5,182.863007,145092,136.73803700000002,-2.3989859999999794,50.80651535320048,184.01266999999999,26698766.31564,74.56423130712258,416.9667305877248,0.027923615384616178,469.93663983047543,839.5965454723001,-369.6599056418247,-765.3888855952216
92,2007-07-19,183.75,184.475006,178.774994,181.375,258592,135.625351,-1.4880070000000103,50.64279584381789,181.54166666666666,46945222.666666664,67.19989232044654,414.41765159112055,0.17077208376798053,467.1646313667046,837.6312107760493,-370.4665794093447,-765.8325876621102
93,2007-07-20,181.649994,182.75,178.75,179.412994,228108,134.158264,-1.9620060000000024,50.79467970381192,180.30433133333335,41128860.411784,68.17840093896552,410.9996886760183,0.04347501639344247,464.16868546738954,834.5308139801547,-370.36212851276514,-766.1627704640902
94,2007-07-23,179.412994,179.75,176.024994,176.511993,177064,131.988998,-2.901001000000008,50.967927360912306,177.42899566666665,31416287.688722663,68.8338993059422,407.1509362681342,0.03077400510028029,460.68776893350235,831.1118201690656,-370.42405123556324,-766.4842283092173
95,2007-07-24,177.261993,193.25,174.0,183.425003,1858912,137.15829499999998,6.913010000000014,50.32087275076405,183.55833433333336,341218790.3922454,82.95956581940223,405.8307994073738,0.48961054545454563,458.97164114520416,829.6087482203134,-370.6371070751092,-766.803358572939
96,2007-07-25,177.75,180.238007,166.75,168.550003,1227292,126.035347,-14.875,50.576647840494694,171.84600333333333,210905225.12297332,78.52240046840494,400.0711612274313,0.0679246415094341,453.22594765570767,824.4673363423335,-371.24138868662584,-767.239782232195
97,2007-07-26,168.550003,171.75,164.5,167.636993,1307256,125.35259199999999,-0.9130100000000141,50.02479773149597,167.96233099999998,219569764.97373596,82.50293544036171,394.7413323362807,0.10911279999999964,447.6381494028405,819.599573648632,-371.96142424579153,-768.0845794114827
98,2007-07-27,167.0,171.561996,158.774994,166.412994,680212,124.43733999999999,-1.223998999999992,50.30365486088702,165.58332800000002,112631766.70553602,81.85921020831826,389.6287410442991,0.22155181060737172,442.28294228278844,814.5451570913038,-372.2622148085154,-769.0615470876533
99,2007-07-30,167.5,168.188004,161.261993,162.188004,230288,121.278046,-4.224989999999991,50.62820207369269,163.87933366666667,37739443.99142934,82.32824165479214,383.97803977717933,0.09899954767230536,436.23826383653903,808.9041005042569,-372.6658366677179,-769.9642165779621
100,2007-07-31,162.537994,164.600006,160.5,161.337006,217704,120.641701,-0.8509980000000041,50.94921212241368,162.14567066666666,35299761.086816,82.43092071536827,378.61574192384666,0.0743150559567708,430.4783216672763,803.2136297628139,-372.73530809553756,-770.6570953274188
101,2007-08-01,161.337006,161.337006,153.274994,154.574997,220400,115.585342,-6.762009000000006,51.3336496602534,156.39566566666664,34469604.71293333,82.92267659518026,371.88629011307694,0.03252039536904644,423.4899922245373,795.9893633635653,-372.499371139028,-771.0851748150563
102,2007-08-02,155.5,156.0,150.25,150.938004,223952,112.865746,-3.6369929999999897,51.75255877682619,152.39600133333332,34129389.29060266,82.9921029777469,364.7751701090662,0.02294263836873208,415.98565486596095,788.3508133233345,-372.3651584573735,-771.454172479558
103,2007-08-03,153.0,156.25,150.0,150.912994,344900,112.847031,-0.02501000000000886,52.1492511001891,152.38766466666667,52558505.54353333,82.82566387926335,358.51684153583756,0.0419767356321838,409.29015432584384,780.844337573038,-371.5541832471942,-771.5221233920065
104,2007-08-06,150.0,150.0,145.800003,147.324997,197804,110.16407,-3.5879970000000014,52.585541318936386,147.70833333333334,29217299.166666668,82.93539023456714,352.02598546288885,0.059195497801742006,402.158544749671,771.8818893600758,-369.72334461040475,-770.9606070977657
105,2007-08-07,151.850006,152.75,142.274994,143.300003,735692,107.154312,-4.024993999999992,53.04837591492952,146.10833233333332,107490731.23097466,81.70126130483202,343.63071121377203,0.03955576754688131,394.5619765473973,762.7941966058993,-368.232220058502,-769.8911788121186
