Date,Open,High,Low,Close,Volume,Adjusted,Diff,RSI,Typical Price,MF,MFI,EMA,SO,EMA12,EMA26,MACD,Signal Line
2018-05-17,263.0,263.2,259.1,261.700012,709315.0,261.700012,0.8500060000000076,50.12963761350085,261.3333373333333,185367656.17059332,63.67332874182841,571.7167441815027,0.6355942372881372,639.7490095083963,1086.4662315742648,-446.71722206586855,-898.1065792881343
2018-05-18,262.95,265.55,260.55,261.149994,1506058.0,261.149994,-0.5500180000000228,50.15573846141629,262.4166646666667,395214717.15455073,63.151493968856784,573.4676924023618,0.6123342731277525,641.3100586276096,1092.5532616026555,-451.24320297504596,-905.9941938914864
2018-05-21,261.2,262.75,251.1,251.75,860595.0,251.75,-9.399993999999992,50.220839801473666,255.20000000000002,219623844.0,61.068073172407104,572.0900868679123,0.04498269896193806,640.426286535914,1096.1115424430277,-455.68525590711374,-914.3097224536684
2018-05-22,249.2,252.75,247.1,247.5,1623708.0,247.5,-4.25,50.29978462822564,249.11666666666667,404492724.6,59.855306646621685,568.302699904097,0.02168021680216831,638.321045768299,1098.2997506408065,-459.9787048725075,-922.9070900968806
2018-05-23,250.0,262.4,248.05,258.25,3524273.0,258.25,10.75,50.23034773354314,256.23333333333335,903036218.3666667,62.77210864212374,568.2302520252052,0.6043360433604333,639.4882800421097,1102.8279611954194,-463.3396811533097,-931.3437979814073
2018-05-24,263.0,273.5,261.15,270.850006,6792817.0,270.850006,12.600006000000008,50.458582736983864,268.500002,1823871378.085634,69.31710917474331,572.3701912663898,0.8996214393939397,642.9604872409965,1110.037192833424,-467.0767055924274,-939.7866228051257
2018-05-25,272.4,278.4,269.2,271.0,3551043.0,271.0,0.1499939999999924,50.681763742033816,272.8666666666666,968961266.5999998,71.94129682332043,575.9808344855387,0.763578274760384,646.1018839986668,1116.6456501863408,-470.543766187674,-948.1154582956542
nan,271.0,277.21271626426704,267.86272226426706,272.2024289369583,709315.0,nan,1.202428936958313,50.820410009349615,272.42595582183077,193235816.85376188,69.73566836295237,579.8590942932035,0.8019945347271032,649.5893108808943,1123.0142289195694,-473.42491803867506,-956.1447253175027
nan,272.2024289369583,276.9541342236079,266.40171128664963,275.97170627117157,1439029.0,nan,3.769277334213257,50.99841630988257,273.109183927143,393012035.8374927,68.57682403675472,584.6166005520062,0.9224187307083576,653.7905878569309,1128.8624033919652,-475.0718155350344,-963.4887531597042
nan,275.97170627117157,281.3532748513411,267.03157458016955,284.82963836193085,3524273.0,nan,8.857932090759277,51.2531187771578,277.73816259781387,978825107.5130852,70.25321310340121,591.270003934739,1.1014899604688058,660.5008816648518,1136.068254521731,-475.56737285687916,-969.537066640169
nan,284.82963836193085,292.16995641282296,268.9903240508921,290.2528375387192,3524273.0,nan,5.42319917678833,51.56608615168418,283.80437266747805,1000204087.8739308,72.44324199159985,598.8798438610296,0.956547580052763,668.3442905717462,1144.8615525019566,-476.51726193021034,-974.7386672812856
nan,290.2528375387192,302.2056667321161,273.6028351933969,296.1909826993942,3524273.0,nan,5.938145160675049,51.859045247875805,290.66649487496903,1024388079.8924917,70.50054366038836,607.7692769220448,0.8534992971380291,676.8929859358655,1154.4057218346131,-477.5127358987477,-979.1956554936492
nan,296.1909826993942,311.0241380492323,276.4831613498381,301.06114757061005,3524273.0,nan,4.87016487121582,52.18669765371487,296.18948232322685,1043852595.4357257,70.39742768477805,618.9325039667293,0.7767268344316821,686.1320985497416,1164.2552718223262,-478.1231732725846,-982.8596836516957
nan,301.06114757061005,319.086942647363,279.675801076753,301.2091682255268,3524273.0,nan,0.1480206549167633,52.51534537944066,299.99063731654763,1057248903.3475013,71.91830142609469,629.9933329052494,0.6606681994156071,694.8937410927437,1173.9053089013642,-479.0115678086205,-986.0335621260941
